11	1	77.073299	11.616720	20.994647	73.510629	68.182260	93.885417	48.684350	38.186646	66.295216	74.311736	0.236201	0.455119	0.967038	0.552750	0.489904	0.285866	0.139747	0.295520	0.222815	0.901175	111.623818	3.000000	40.164816	30.988345	2.000000	73.041811	15.574942	5.000000	86.219850	43.690130	4.000000	0.020244	12.797537	2.000000	0.011427	18.040180	4.000000	0.043180	8.486989	3.000000	0.021785	11.430511	4.000000	94.656985	8.753136	1.000000	45.288430	13.353981	3.000000	25.691152	37.484325	2.000000	0.011575	50.842966	6.000000	52.731472	12.278084	2.000000	0.065401	7.349546	5.000000	0.037110
12	1	46.091773	67.658665	25.440813	86.570819	56.261692	60.432925	34.994779	62.257363	10.618341	61.027803	0.961698	0.858904	0.567240	0.339064	0.848685	0.565337	0.630138	0.607150	0.481733	0.267390	76.333216	5.000000	12.095349	33.109139	5.000000	14.347338	3.533182	4.000000	34.310786	43.073039	6.000000	0.013134	17.783681	3.000000	0.011190	17.242195	6.000000	0.020855	18.647698	4.000000	0.038875	15.546950	2.000000	1.853442	17.198279	2.000000	11.798494	9.321794	3.000000	91.391288	32.327691	1.000000	0.013183	14.082789	4.000000	61.886306	36.134480	6.000000	0.012482	12.408736	2.000000	0.012354
13	1	17.768158	85.213490	86.888281	62.238863	25.294995	60.891086	83.180388	93.233225	10.804042	26.641986	0.941551	0.611778	0.813111	0.237890	0.402268	0.224337	0.995246	0.657219	0.920729	0.575869	126.571869	3.000000	41.720319	55.434072	4.000000	43.807437	17.749796	3.000000	85.252000	51.636038	5.000000	0.076845	15.230861	2.000000	0.013244	3.523864	5.000000	0.021948	1.053751	2.000000	0.011931	5.640058	2.000000	55.826585	12.902490	2.000000	38.156825	6.806431	6.000000	91.839322	6.474707	4.000000	0.041233	53.931397	3.000000	51.860705	41.887313	4.000000	0.034183	5.896218	3.000000	0.047307
14	1	11.988611	3.036846	86.807509	57.698084	72.529207	77.245177	83.044938	51.452095	57.782961	59.546372	0.440536	0.560212	0.542963	0.839539	0.581331	0.131132	0.307130	0.940267	0.346945	0.343791	107.073440	4.000000	16.245577	8.885273	5.000000	27.697191	5.395416	4.000000	45.394923	16.751804	5.000000	0.175252	10.852086	2.000000	0.026082	15.583126	4.000000	0.076900	2.682517	3.000000	0.015762	17.029079	6.000000	78.278270	17.184302	3.000000	37.844901	8.336159	2.000000	47.820129	33.683924	1.000000	0.048637	44.438205	1.000000	69.069378	21.747882	2.000000	0.010710	16.824832	6.000000	0.015714
15	2	5.204161	38.165876	45.762874	17.774903	56.343681	43.975059	91.563572	8.523131	74.345594	75.590317	0.388670	0.968881	0.589025	0.852584	0.631273	0.827191	0.947910	0.425146	0.518997	0.317831	143.282771	5.000000	63.888370	14.633533	6.000000	72.511851	7.153159	5.000000	97.901692	14.880920	5.000000	0.032237	4.447570	4.000000	0.012390	16.037877	1.000000	0.013071	6.720812	2.000000	0.160015	9.438675	4.000000	35.508415	15.062398	6.000000	3.038545	13.663962	5.000000	62.915304	41.889318	5.000000	0.011536	62.241274	6.000000	4.222625	35.115477	1.000000	0.015013	9.733245	6.000000	0.019945
16	1	3.182730	98.934069	89.645369	49.437522	86.957804	85.622567	54.841634	7.900325	82.431068	64.515039	0.198595	0.740983	0.902322	0.263457	0.739798	0.774746	0.682453	0.685339	0.246342	0.910817	53.409193	2.000000	18.290653	9.011053	4.000000	54.228101	5.410035	1.000000	78.444719	11.729053	6.000000	0.043358	14.375445	2.000000	0.078224	6.554809	6.000000	0.022472	15.156336	1.000000	0.020088	12.157038	6.000000	32.478503	12.588489	4.000000	93.177923	12.680693	4.000000	53.623145	34.572887	5.000000	0.010447	3.106262	4.000000	50.144726	15.391226	5.000000	0.010091	0.740890	1.000000	0.013129
17	2	67.778523	1.231458	84.688324	57.692645	72.623441	93.243545	73.798125	74.105306	54.025053	53.979039	0.149199	0.683626	0.640289	0.740512	0.974971	0.637040	0.341274	0.485251	0.939071	0.116503	23.792506	4.000000	70.859427	16.158167	5.000000	95.973563	25.183903	1.000000	8.156594	56.259060	5.000000	0.014561	6.126971	2.000000	0.022184	10.693608	5.000000	0.013049	14.924816	1.000000	0.018899	15.479283	5.000000	28.099399	1.560984	6.000000	76.692138	1.809949	1.000000	6.307238	30.604790	2.000000	0.012485	1.449684	4.000000	67.412881	48.612709	6.000000	0.024409	13.177943	6.000000	0.016474
18	1	22.199291	52.085842	17.665019	55.127879	30.512864	25.913103	31.231256	1.176249	87.034506	37.135175	0.915803	0.494983	0.229195	0.894899	0.650651	0.388573	0.417497	0.972559	0.297860	0.199677	136.494774	1.000000	56.463941	51.564736	4.000000	30.379938	7.471181	3.000000	41.602665	16.035392	4.000000	0.012907	8.799774	1.000000	0.360130	12.519916	5.000000	0.041081	4.507191	5.000000	0.046134	8.431246	2.000000	81.338366	8.347755	1.000000	26.623554	2.887518	4.000000	97.172514	53.669412	5.000000	0.014242	10.990082	2.000000	26.846278	47.351194	2.000000	0.355292	2.096044	1.000000	0.111222
19	1	98.935199	25.773492	99.648847	99.290134	56.121885	70.471650	21.089502	65.071542	63.398856	12.737549	0.111390	0.357656	0.400000	0.701973	0.577070	0.718232	0.637220	0.257367	0.210258	0.299073	91.322036	4.000000	22.410512	22.821710	4.000000	77.001400	19.659860	3.000000	40.291892	55.532797	5.000000	0.013697	15.332780	2.000000	0.012615	0.539448	4.000000	0.011822	17.217351	6.000000	0.501007	14.978679	6.000000	70.470941	13.342065	4.000000	1.237049	15.663951	5.000000	89.794294	18.204463	6.000000	0.114075	24.870784	6.000000	30.669417	37.613086	6.000000	0.011204	7.618804	6.000000	0.015371
20	1	3.203127	62.358957	5.148399	5.316131	5.540110	96.814898	9.287658	74.719557	85.470444	44.204121	0.120070	0.533040	0.281929	0.331414	0.852446	0.981847	0.297628	0.323792	0.343799	0.491767	155.179302	3.000000	10.444216	42.274232	4.000000	27.556634	21.982615	1.000000	42.958877	8.765150	3.000000	0.182896	10.765718	3.000000	0.016969	9.846502	5.000000	0.062154	14.741909	4.000000	0.019741	4.173318	2.000000	36.543006	10.060535	4.000000	20.488189	7.983080	3.000000	24.218580	33.180656	6.000000	0.015491	45.505161	1.000000	95.867114	43.471054	1.000000	0.025042	6.296098	2.000000	0.010267
21	2	48.922368	28.590710	55.704637	7.594286	76.191743	84.260501	82.275576	25.302318	73.128446	73.237271	0.560526	0.598587	0.217062	0.511202	0.523677	0.405667	0.766886	0.964132	0.444745	0.982961	29.461585	2.000000	54.372696	5.596761	6.000000	65.519250	16.380658	5.000000	89.228466	6.248364	6.000000	0.023410	2.881516	5.000000	0.019091	1.539740	2.000000	0.012028	2.585467	6.000000	0.019302	12.118589	5.000000	75.020047	6.304996	3.000000	21.189766	1.608699	2.000000	60.173484	53.745650	6.000000	0.016539	13.284351	3.000000	92.857177	21.440250	3.000000	0.021913	11.640781	6.000000	0.011691
22	1	76.683284	58.444547	71.828088	35.179327	1.642748	99.510100	32.930735	46.486846	58.732373	8.690767	0.903822	0.471952	0.424842	0.624313	0.835879	0.898440	0.470904	0.392567	0.756269	0.776373	178.088799	4.000000	69.133088	56.990987	2.000000	31.861183	18.206795	5.000000	41.610989	12.257601	4.000000	0.023372	5.224115	4.000000	0.053448	17.376991	5.000000	0.012781	2.178682	3.000000	0.010628	3.698151	3.000000	17.086840	4.092718	5.000000	6.264065	2.717020	1.000000	96.662683	27.952068	5.000000	0.027279	63.841318	6.000000	82.579000	21.642255	2.000000	0.157783	16.477934	2.000000	0.010159
23	1	65.214533	78.390690	11.756054	87.108329	84.249784	41.943961	54.601759	84.805486	12.800806	83.284461	0.333306	0.208586	0.567600	0.407325	0.129335	0.909023	0.390142	0.414048	0.206006	0.250444	178.927351	3.000000	10.456128	54.535874	1.000000	23.795338	16.676046	5.000000	72.364955	22.706517	3.000000	0.016734	8.745047	1.000000	0.012222	11.026532	3.000000	0.068167	3.606397	2.000000	0.017003	7.186371	4.000000	51.869108	16.496803	6.000000	3.105466	2.621793	5.000000	12.242218	7.002910	4.000000	0.087447	42.194160	6.000000	31.748491	23.449759	6.000000	0.040680	15.366191	5.000000	0.076533
24	1	35.779506	18.502333	47.679928	83.756077	64.504817	22.045278	11.699796	44.596228	72.778982	49.708064	0.274977	0.798817	0.685498	0.506026	0.144438	0.542370	0.651378	0.715297	0.924249	0.789802	26.490740	1.000000	12.465701	6.967702	6.000000	2.964910	7.809036	6.000000	97.233271	49.688099	3.000000	0.055020	15.172033	1.000000	0.010325	13.706858	2.000000	0.014066	12.527347	6.000000	0.015957	9.891884	3.000000	60.204689	12.980052	1.000000	58.119737	9.601878	1.000000	16.352537	5.326213	5.000000	0.039560	20.179762	3.000000	84.755896	24.759150	5.000000	0.010268	9.664587	1.000000	0.010564
25	3	72.936604	8.537172	47.620779	21.195016	37.757765	80.679393	48.741102	19.880757	54.153875	92.302226	0.157102	0.475002	0.508325	0.691131	0.532859	0.561328	0.933251	0.129693	0.564558	0.269628	56.798380	2.000000	23.591161	33.222710	4.000000	63.363844	2.832204	1.000000	24.909400	27.163039	3.000000	0.052888	9.272856	5.000000	0.048536	8.373585	6.000000	0.014243	7.093106	4.000000	0.080347	4.068892	2.000000	42.899424	10.313113	6.000000	49.974039	17.481483	5.000000	82.699226	55.708292	3.000000	0.018177	20.226985	2.000000	51.111469	39.296293	2.000000	0.011387	1.135058	6.000000	0.011910
26	1	71.065143	97.480814	1.043789	39.693734	41.308825	9.426344	33.209897	3.613531	44.235727	92.317058	0.366606	0.844218	0.472770	0.726649	0.217219	0.875245	0.222749	0.248369	0.739373	0.739692	26.886847	4.000000	41.698046	19.371351	5.000000	10.341509	22.511137	3.000000	15.001568	7.118121	4.000000	0.011436	12.895639	6.000000	0.010305	6.969315	6.000000	0.011076	8.524429	1.000000	0.011590	9.096915	3.000000	32.148106	10.658219	2.000000	42.889098	0.240371	5.000000	81.919289	58.809974	2.000000	0.376540	5.511366	3.000000	88.471473	33.132162	2.000000	0.016145	7.473855	6.000000	0.041698
27	1	36.140122	55.819244	1.307796	34.994865	63.234718	64.702887	38.120938	53.632263	95.920289	23.232747	0.424912	0.584141	0.365474	0.152986	0.638254	0.120044	0.922718	0.760872	0.560485	0.682883	140.162369	5.000000	65.926227	5.260825	4.000000	44.833017	16.353946	1.000000	34.705116	29.447976	1.000000	0.018130	14.524348	4.000000	0.032209	2.775527	3.000000	0.031095	8.269754	3.000000	0.014521	11.689928	3.000000	12.588726	12.320592	4.000000	94.276432	7.980904	2.000000	20.202178	36.061604	4.000000	0.017093	65.156589	2.000000	22.760477	37.504093	2.000000	0.010896	4.359741	1.000000	0.014888
28	2	50.484224	77.013804	67.783354	64.029654	50.099124	48.351257	22.248537	37.513536	91.569662	57.400969	0.804405	0.204213	0.513698	0.754430	0.716659	0.534541	0.941321	0.886079	0.371050	0.468223	92.889758	1.000000	1.430031	53.663365	5.000000	37.240887	14.282681	1.000000	71.951596	38.531090	2.000000	0.445446	17.697341	6.000000	0.012585	3.077902	2.000000	0.028305	3.714034	6.000000	0.066155	10.530068	4.000000	58.384388	6.784959	3.000000	93.067960	0.647616	6.000000	43.950567	11.309758	5.000000	0.049067	4.684880	1.000000	38.475937	10.253651	4.000000	0.012295	12.652144	3.000000	0.010521
29	1	20.259122	34.706778	58.246221	33.064769	22.406029	6.038610	9.124264	2.808784	56.130022	12.738555	0.260040	0.785909	0.576768	0.791943	0.288984	0.119255	0.388328	0.829741	0.965333	0.517963	104.630196	3.000000	60.606298	2.750273	4.000000	51.263560	19.972492	4.000000	72.394081	37.426081	2.000000	0.025365	9.977540	1.000000	0.014133	2.929939	4.000000	0.025112	9.508791	1.000000	0.011137	6.120613	6.000000	5.773127	7.026625	1.000000	14.127951	15.386469	5.000000	86.006736	23.797881	5.000000	0.012139	68.948760	3.000000	98.585722	42.491837	6.000000	0.010338	8.917457	4.000000	0.019245
30	2	90.988357	29.531470	18.430862	26.523575	29.010769	19.444145	36.456771	70.109205	30.112173	12.856351	0.453983	0.558522	0.930421	0.477484	0.813901	0.898561	0.530802	0.171321	0.664229	0.699133	5.245041	1.000000	66.325331	11.364200	5.000000	6.462526	10.212356	6.000000	61.348421	26.719749	5.000000	0.011575	4.458687	3.000000	0.026369	11.646935	1.000000	0.015068	7.619435	1.000000	0.029470	16.739517	2.000000	63.332310	4.076199	4.000000	77.283703	0.620437	6.000000	53.812102	6.015407	3.000000	0.103735	72.742041	3.000000	49.429144	47.115920	6.000000	0.012469	12.072181	2.000000	0.022393
31	1	49.605805	45.111694	15.742747	43.362407	14.731299	68.197720	6.438800	2.466029	1.682624	92.971695	0.776339	0.588629	0.409296	0.463523	0.651128	0.583029	0.395426	0.681388	0.404446	0.935923	90.924149	1.000000	55.121311	44.048927	2.000000	69.775933	3.244357	3.000000	25.961673	49.709709	3.000000	0.054277	4.579215	2.000000	0.049525	8.116864	6.000000	0.015521	3.646305	3.000000	0.013295	7.912020	3.000000	43.114740	11.860994	4.000000	31.487103	4.139170	1.000000	61.844850	3.767197	5.000000	0.011924	18.225770	1.000000	27.956108	29.000361	1.000000	0.013692	18.415065	1.000000	0.017232
32	1	69.230999	60.686370	84.922654	65.663538	38.992948	40.616073	64.405986	97.366944	8.867784	72.149498	0.543741	0.368786	0.651081	0.254152	0.497823	0.602873	0.572410	0.525939	0.448739	0.425787	158.602333	6.000000	13.590690	41.496871	2.000000	45.877801	14.756851	1.000000	43.395854	1.130988	4.000000	0.023161	10.412540	6.000000	0.017672	0.536839	3.000000	0.012893	14.862340	4.000000	0.034850	6.762244	6.000000	51.894119	3.036539	3.000000	17.554100	11.840520	2.000000	37.248953	15.852480	1.000000	0.064003	19.243525	4.000000	7.357857	48.008918	5.000000	0.019568	11.833202	5.000000	0.011675
33	1	42.411727	38.099321	71.396499	90.783555	50.487517	43.237391	38.963086	37.975966	8.495772	29.303189	0.949025	0.162185	0.794530	0.829498	0.762036	0.544999	0.490956	0.615422	0.196719	0.708386	169.134849	2.000000	40.690619	11.953973	3.000000	2.155180	18.376185	6.000000	65.937146	51.159104	4.000000	0.040837	1.338212	6.000000	0.015789	1.045682	1.000000	0.016971	17.057936	4.000000	0.013533	16.416742	1.000000	60.343204	3.388266	5.000000	2.142998	12.105502	4.000000	65.374268	37.229909	5.000000	0.011458	43.573860	6.000000	80.123287	34.396424	6.000000	0.019393	0.345175	2.000000	0.048783
34	2	80.282848	83.236031	58.817524	52.711046	71.901721	84.727090	38.627247	41.316332	46.549389	18.390427	0.533149	0.341724	0.641670	0.281898	0.662574	0.382015	0.305779	0.713019	0.172110	0.959844	94.891399	6.000000	4.740317	8.717368	2.000000	14.686414	18.162475	1.000000	9.549428	20.096976	2.000000	0.011020	10.582147	5.000000	0.017269	3.757108	5.000000	0.013179	18.108637	3.000000	0.011024	13.361022	5.000000	67.336293	11.502483	4.000000	40.628257	7.392385	6.000000	60.664614	10.399697	1.000000	0.011090	57.363683	6.000000	95.840285	51.447200	3.000000	0.010609	13.789908	3.000000	0.014378
35	1	35.419348	13.712310	10.832098	12.642109	65.406406	15.808040	53.767463	45.542102	94.427536	55.677546	0.915545	0.587857	0.548480	0.600961	0.256251	0.179105	0.807535	0.213035	0.482670	0.487089	142.818226	4.000000	22.896262	54.130660	1.000000	23.702798	9.673523	3.000000	60.120058	56.896272	2.000000	0.020283	10.561749	5.000000	0.034619	14.098042	6.000000	0.014765	5.709512	3.000000	0.070057	14.230799	5.000000	50.235360	13.446630	5.000000	92.317758	9.410005	3.000000	24.031688	32.292030	4.000000	0.187971	48.042963	4.000000	24.973339	43.474964	5.000000	0.024910	18.055748	3.000000	0.039748
36	1	92.583769	99.859636	24.598299	70.010545	14.191676	8.674850	58.054696	43.664855	69.056003	8.355725	0.853232	0.520584	0.140050	0.847587	0.900773	0.122297	0.947603	0.347955	0.711935	0.881178	56.088404	3.000000	97.174285	1.864435	2.000000	38.774649	4.816926	2.000000	36.214107	41.241786	4.000000	0.021951	16.507678	5.000000	0.044893	13.721250	3.000000	0.068679	3.902626	1.000000	0.020296	15.087588	2.000000	81.963989	16.707659	6.000000	9.702722	4.903392	1.000000	4.372351	11.323088	4.000000	0.027286	44.757666	2.000000	98.549316	5.929832	1.000000	0.348752	18.329844	5.000000	0.068698
37	1	78.086924	29.383514	51.063447	23.941626	52.515563	38.593038	16.473634	74.493256	98.932223	80.475676	0.398203	0.684144	0.928289	0.384224	0.370933	0.269938	0.757191	0.573936	0.898104	0.261895	61.957806	6.000000	94.711144	50.621432	5.000000	42.340754	12.129825	4.000000	78.100714	15.282626	4.000000	0.028861	2.725146	2.000000	0.015676	1.294054	6.000000	0.012027	12.841624	4.000000	0.011111	10.226869	6.000000	71.570935	12.393363	5.000000	69.985536	3.194058	2.000000	97.444538	35.751343	1.000000	0.025264	41.719035	6.000000	58.419623	4.730929	3.000000	0.029894	15.157190	2.000000	0.016559
38	1	22.528136	53.171411	41.339660	24.234642	4.656481	54.839143	19.639827	57.601916	44.147298	37.782598	0.712713	0.520713	0.163084	0.318925	0.103414	0.336182	0.323546	0.907000	0.800543	0.335623	42.709572	3.000000	33.670619	55.335271	1.000000	88.997274	8.329905	4.000000	23.293832	22.470185	1.000000	0.011323	13.860949	1.000000	0.025036	17.441902	3.000000	0.027411	6.624353	3.000000	0.011868	3.790117	3.000000	48.729333	7.832984	4.000000	40.256228	15.327281	6.000000	25.890532	10.804948	5.000000	0.021972	3.211690	5.000000	31.625211	33.522154	3.000000	0.014103	0.704198	6.000000	0.014755
39	1	37.589421	77.465809	10.860758	18.175720	13.611842	67.455907	69.194638	40.350251	12.131624	92.967144	0.176779	0.993213	0.166383	0.391597	0.192151	0.651108	0.479099	0.887892	0.995328	0.451224	41.978028	3.000000	69.290276	57.285238	6.000000	91.370764	24.473479	5.000000	40.691580	28.174328	3.000000	0.013176	1.381963	3.000000	0.030900	13.371976	1.000000	0.024499	18.351279	1.000000	0.014286	7.193785	5.000000	63.318507	17.795618	1.000000	20.394295	12.531196	1.000000	95.261631	19.696674	5.000000	0.204583	23.753369	2.000000	90.902511	5.281030	1.000000	0.012001	4.610952	5.000000	0.013984
40	1	19.168868	43.065040	50.391370	58.804336	95.708154	75.112046	80.571381	12.850871	90.476654	23.799699	0.453404	0.300238	0.583372	0.150898	0.634645	0.158619	0.978497	0.145721	0.695005	0.807385	146.472646	5.000000	38.267385	5.357617	1.000000	28.629537	20.110764	4.000000	13.840173	55.091108	3.000000	0.022709	4.259107	4.000000	0.602607	14.130408	5.000000	0.010964	0.413258	1.000000	0.013584	15.233822	1.000000	4.014894	12.085088	5.000000	1.377133	11.993140	3.000000	16.793895	6.493247	1.000000	0.011640	18.312547	4.000000	54.299316	52.682603	3.000000	0.026206	17.553908	5.000000	0.010499
41	1	41.429976	29.086046	27.466467	60.808874	87.787554	38.854541	49.876963	72.411654	60.169589	63.018816	0.100131	0.364473	0.236631	0.649016	0.473924	0.547597	0.828725	0.572183	0.670518	0.202251	99.328550	1.000000	2.519251	17.112552	2.000000	69.661142	3.156319	2.000000	51.704282	41.526503	4.000000	0.083088	15.766335	1.000000	0.012158	2.220119	1.000000	0.051212	9.780415	3.000000	0.025201	11.959711	6.000000	57.872173	13.853501	3.000000	39.180424	4.912688	4.000000	38.481048	6.425318	3.000000	0.028640	54.049600	2.000000	8.608459	33.038517	2.000000	0.058077	3.586262	1.000000	0.023111
42	2	8.726681	61.225255	33.752484	64.659010	24.936132	81.924887	81.908431	97.532437	58.907812	53.654647	0.964266	0.310491	0.352740	0.887270	0.137163	0.854216	0.224970	0.657644	0.773460	0.238028	42.022043	5.000000	85.100411	33.837804	2.000000	72.154175	1.788017	5.000000	33.617343	12.818270	4.000000	0.023473	10.003263	6.000000	0.012981	13.681389	3.000000	0.023367	5.897745	2.000000	0.013217	12.318036	5.000000	77.384160	12.007830	4.000000	81.407235	11.355735	6.000000	51.002882	49.021454	2.000000	0.035328	13.572967	4.000000	42.783852	38.101719	6.000000	0.599084	7.808199	3.000000	0.013459
43	3	80.088109	38.113909	70.177053	94.347953	83.975310	7.982173	24.337017	84.839972	21.542325	39.003799	0.156051	0.105076	0.318430	0.496305	0.728098	0.222406	0.455947	0.861596	0.481247	0.828496	85.643345	2.000000	39.217920	41.025974	1.000000	18.673373	20.902242	1.000000	6.244071	20.386813	4.000000	0.016224	16.323519	3.000000	0.012518	3.191398	4.000000	0.023961	3.163051	5.000000	0.039474	9.359551	4.000000	57.961393	17.282087	2.000000	39.717789	1.176666	1.000000	60.119471	42.559601	1.000000	0.017901	58.666460	4.000000	3.453320	16.150297	2.000000	0.010257	11.611333	5.000000	0.029628
44	2	65.701000	24.533736	99.068310	2.327867	9.749706	65.310255	8.544592	91.308416	53.961096	39.950825	0.724596	0.491601	0.302379	0.621031	0.888588	0.417500	0.846518	0.386219	0.973567	0.728556	137.219868	5.000000	87.786178	23.696353	1.000000	32.734838	0.606876	6.000000	45.177683	38.259827	5.000000	0.015635	4.556393	3.000000	0.012886	7.827528	5.000000	0.014117	15.954189	5.000000	0.047330	1.397494	1.000000	34.761993	5.923954	2.000000	23.498764	11.136032	2.000000	45.601806	37.041260	4.000000	0.020457	7.290800	3.000000	82.107953	13.260989	6.000000	0.013120	2.939788	2.000000	0.015566
