26	2	90.827566	39.166347	26.310786	32.899616	0.158612	0.256359	0.803319	0.281737	1.161349	1.000000	0.016985	41.669470	5.000000	0.036408	7.721570	6.000000	0.030267	1.026666	4.000000	12.755402	30.597870	4.000000	9.374023	18.865035	4.000000	0.019434	0.063079	1.000000	0.022262
27	1	63.991272	12.144204	41.237120	62.067152	0.732919	0.965878	0.527646	0.848581	1.359104	2.000000	0.017284	111.915251	4.000000	0.014101	4.889290	1.000000	0.060888	0.081420	1.000000	27.241207	152.018560	1.000000	98.546035	42.354442	6.000000	0.105737	1.275312	5.000000	0.025333
28	2	90.842167	46.698272	86.719618	61.426235	0.998585	0.643431	0.755659	0.941206	0.896349	4.000000	0.040017	171.309891	5.000000	0.016111	7.294966	6.000000	0.020102	0.690572	6.000000	62.071595	93.794101	5.000000	39.159434	19.622816	5.000000	0.012727	0.102859	4.000000	0.021440
29	1	42.746885	98.190967	5.335134	74.540716	0.895493	0.862746	0.149306	0.158849	1.168395	4.000000	0.028400	45.277055	2.000000	0.016355	11.661890	3.000000	0.022137	1.120210	3.000000	72.930095	152.470681	6.000000	33.051396	8.388899	5.000000	0.028514	0.290975	2.000000	0.021548
30	1	37.628467	44.568106	78.155978	2.366964	0.555013	0.867778	0.401705	0.779852	0.184300	2.000000	0.119387	147.243563	4.000000	0.821442	13.472750	4.000000	0.014598	0.031161	3.000000	79.430764	53.570738	4.000000	6.396476	45.960158	1.000000	0.029078	1.209087	4.000000	0.013988
31	2	6.226932	27.282309	35.031577	46.249872	0.285422	0.284734	0.836704	0.885484	0.885662	5.000000	0.010158	52.789719	4.000000	0.053245	2.792462	6.000000	0.011840	0.143339	3.000000	68.935238	113.081311	5.000000	8.635462	50.496086	3.000000	0.039955	1.249410	4.000000	0.028272
32	1	68.110635	91.223896	92.062775	57.620209	0.529176	0.596803	0.112444	0.253988	1.232812	1.000000	0.012721	177.217209	3.000000	0.011238	9.631601	5.000000	0.025060	1.207164	4.000000	76.442070	21.831175	2.000000	87.113077	21.889028	1.000000	0.023002	0.442655	3.000000	0.015947
33	2	71.489368	75.173533	84.389522	15.836677	0.977336	0.173776	0.960326	0.471866	0.760422	1.000000	0.010214	155.261819	6.000000	0.013574	12.012262	6.000000	0.037680	1.508925	5.000000	23.540433	136.935035	4.000000	23.132813	51.760754	1.000000	0.011344	1.489912	2.000000	0.033792
34	2	48.369268	87.822815	3.825038	67.917389	0.949175	0.250811	0.852040	0.256902	0.278747	6.000000	0.014523	55.414293	5.000000	0.038880	13.706578	1.000000	0.014597	0.723964	3.000000	76.991334	151.533126	3.000000	23.299318	38.168459	1.000000	0.014782	0.501453	6.000000	0.015354
35	2	97.750370	38.604524	54.617318	68.318500	0.226504	0.475592	0.473747	0.744570	1.160057	5.000000	0.027188	137.312048	1.000000	0.015705	12.224327	5.000000	0.031911	1.401177	3.000000	31.037195	98.600287	4.000000	84.797954	46.185391	5.000000	0.030560	0.880947	1.000000	0.011207
36	1	74.125646	30.408142	43.810245	2.068486	0.488339	0.615597	0.452762	0.118531	1.022124	6.000000	0.020963	29.730108	5.000000	0.025695	8.834886	6.000000	0.036348	1.070691	5.000000	25.089685	34.625011	5.000000	98.576018	23.797931	5.000000	0.048091	1.480966	5.000000	0.016054
37	1	2.780553	10.087892	9.334740	33.430109	0.713195	0.688463	0.858513	0.477032	1.578038	6.000000	0.054844	43.450319	6.000000	0.014186	9.461014	4.000000	0.015148	1.366749	6.000000	26.060563	113.142427	6.000000	14.334146	1.931518	4.000000	0.015676	0.319711	2.000000	0.021304
38	1	87.304033	72.352723	35.561722	10.490285	0.670814	0.111958	0.988853	0.128809	1.496386	1.000000	0.014619	65.406954	5.000000	0.063772	4.136499	4.000000	0.013368	0.150985	2.000000	70.418747	173.350126	4.000000	92.767276	5.801976	5.000000	0.036170	1.371393	2.000000	0.038272
39	2	45.052071	2.917109	28.841546	9.414171	0.135168	0.160144	0.153099	0.205077	0.141667	3.000000	0.025628	130.455446	3.000000	0.025752	9.930947	6.000000	0.018090	0.399688	3.000000	1.770115	132.677297	6.000000	31.410967	44.409215	4.000000	0.025623	0.344807	5.000000	0.233351
40	1	27.207053	91.357431	74.122311	75.769003	0.677842	0.397133	0.307515	0.942967	0.695755	3.000000	0.012406	48.076806	1.000000	0.013207	11.475955	2.000000	0.145020	0.478425	4.000000	40.766275	78.289644	1.000000	52.509239	18.549627	6.000000	0.049079	0.514588	6.000000	0.026830
41	2	67.596615	94.789034	57.413553	4.798615	0.926620	0.416133	0.974589	0.983639	0.882049	3.000000	0.019868	75.165126	4.000000	0.023249	3.277869	1.000000	0.017925	1.159274	4.000000	93.478102	38.450698	5.000000	48.585161	18.220245	5.000000	0.044703	1.581671	4.000000	0.025353
42	2	85.003719	37.074906	67.878645	82.324547	0.901448	0.866550	0.764444	0.959336	0.449494	2.000000	0.010539	86.808396	5.000000	0.010750	0.511095	1.000000	0.012802	1.450290	5.000000	28.758544	64.771129	1.000000	87.628407	36.302274	1.000000	0.013120	0.437478	6.000000	0.013516
43	2	44.883865	29.970917	94.405322	68.779064	0.888038	0.168104	0.232376	0.867443	1.429056	1.000000	0.010691	155.090894	4.000000	0.020541	13.164795	1.000000	0.012848	1.189352	5.000000	97.891729	68.464856	6.000000	46.697865	27.085838	5.000000	0.014716	0.349321	3.000000	0.047406
44	2	92.592628	9.888649	79.943376	37.858225	0.302842	0.823911	0.616524	0.178537	0.944571	5.000000	0.014978	100.260597	5.000000	0.010255	2.929476	5.000000	0.025370	0.506740	4.000000	91.085298	157.291531	6.000000	83.679651	25.556797	3.000000	0.010365	0.035858	3.000000	0.018521
45	2	80.610078	71.690704	79.212591	27.045903	0.387244	0.644818	0.745386	0.924971	0.470512	4.000000	0.016562	117.537739	2.000000	0.010989	6.532790	4.000000	0.013912	1.023582	3.000000	97.279479	63.064868	2.000000	2.016829	51.024386	1.000000	0.017794	1.328439	6.000000	0.012098
46	1	93.741426	84.424460	24.750585	3.104004	0.722512	0.502418	0.612966	0.444278	0.530423	6.000000	0.010689	132.380359	2.000000	0.023285	5.604933	5.000000	0.035650	0.343946	6.000000	27.898084	23.385807	5.000000	42.243011	36.552605	2.000000	0.019741	0.849192	1.000000	0.010735
47	2	22.843991	54.673893	29.344312	73.003048	0.804339	0.518497	0.380798	0.396835	0.846423	1.000000	0.096021	146.454325	3.000000	0.033961	10.981531	1.000000	0.018840	0.478897	6.000000	31.936081	156.681180	5.000000	53.574442	46.843649	2.000000	0.023015	1.498450	5.000000	0.013952
48	2	39.433621	84.322910	21.104202	16.489788	0.157180	0.101948	0.643792	0.684693	0.687208	6.000000	0.010998	114.643796	1.000000	0.162360	10.374104	1.000000	0.063910	0.277426	6.000000	65.584953	161.187968	3.000000	73.233392	47.179376	5.000000	0.038427	1.597539	2.000000	0.010695
49	2	91.547564	9.914998	81.667847	3.834044	0.447129	0.120532	0.469304	0.270692	1.178436	6.000000	0.011386	102.421328	5.000000	0.018229	11.014071	3.000000	0.044826	0.992788	5.000000	89.505291	60.718463	6.000000	63.115578	6.241401	4.000000	0.011310	0.462025	5.000000	0.031043
50	2	48.254993	86.546656	61.806175	28.699498	0.164241	0.827456	0.365477	0.813042	0.977569	1.000000	0.015360	61.111269	2.000000	0.010610	2.116369	2.000000	0.020760	0.315302	5.000000	16.800975	118.605760	3.000000	29.776672	54.380475	4.000000	0.215237	1.040095	6.000000	0.017782
51	2	19.747751	57.478830	63.702825	65.251830	0.493576	0.827834	0.589753	0.868854	1.099379	1.000000	0.029599	128.261155	2.000000	0.054919	4.324113	5.000000	0.085134	0.478416	3.000000	73.960793	50.487453	6.000000	5.677539	7.608740	1.000000	0.360372	1.089288	1.000000	0.025925
52	2	93.515989	49.046401	57.399902	9.977128	0.238961	0.253729	0.914379	0.867124	1.039006	3.000000	0.032106	57.813083	3.000000	0.012354	10.856914	5.000000	0.041035	0.714119	4.000000	5.297260	138.305882	3.000000	73.683239	26.497189	6.000000	0.038837	1.056613	1.000000	0.012562
53	1	74.882242	44.564905	85.350842	20.962485	0.894993	0.905403	0.131734	0.846013	0.782500	2.000000	0.020863	77.437588	1.000000	0.067101	13.249147	1.000000	0.011003	0.144959	2.000000	85.696667	96.720662	5.000000	29.253289	47.493756	1.000000	0.043809	0.301752	1.000000	0.023716
54	2	45.351691	8.718370	99.762319	37.351014	0.186481	0.940120	0.393636	0.369572	1.155084	4.000000	0.012800	84.948696	1.000000	0.010475	11.938631	5.000000	0.014423	0.877264	4.000000	60.014357	142.117533	1.000000	3.648847	32.268802	1.000000	0.022155	1.403087	5.000000	0.051778
55	2	92.130172	47.714217	44.471494	61.170989	0.731303	0.713246	0.212310	0.218803	1.225665	3.000000	0.030394	77.670937	6.000000	0.027135	8.614840	2.000000	0.014039	1.169875	5.000000	72.927335	39.084652	2.000000	1.105257	14.331856	1.000000	0.014353	0.404402	3.000000	0.013242
56	1	80.244696	7.502453	4.235197	96.181330	0.967688	0.710998	0.227643	0.335787	1.410454	6.000000	0.010827	62.585496	1.000000	0.015526	3.270008	6.000000	0.014465	0.968445	6.000000	65.820588	95.079397	4.000000	80.622957	51.249100	2.000000	0.364576	0.107089	1.000000	0.021213
57	2	7.029603	90.406725	39.333841	13.626145	0.923387	0.615672	0.964577	0.938383	0.100680	2.000000	0.012497	92.016145	4.000000	0.045452	0.491074	5.000000	0.010749	0.728855	3.000000	39.177111	54.277206	1.000000	50.717386	57.596799	2.000000	0.026664	0.052504	2.000000	0.011867
58	2	16.471631	74.281508	16.275317	39.520115	0.248985	0.227741	0.994092	0.465633	0.452039	5.000000	0.010314	28.237416	3.000000	0.018126	9.166060	6.000000	0.011073	0.303808	6.000000	23.413530	42.053623	2.000000	38.077015	25.259765	3.000000	0.041217	1.276428	5.000000	0.019654
59	2	55.487514	47.791417	17.182675	66.681634	0.907841	0.604668	0.850314	0.781481	0.073936	3.000000	0.011933	91.962895	5.000000	0.057244	11.397333	1.000000	0.013734	0.456339	4.000000	31.384648	38.534422	5.000000	13.824789	25.778589	2.000000	0.013111	1.164125	3.000000	0.011351
60	2	38.660999	84.365500	31.857741	80.613283	0.681102	0.145436	0.315589	0.368311	0.865113	2.000000	0.020150	158.123076	3.000000	0.019554	5.297774	3.000000	0.011928	1.368160	6.000000	30.237642	17.084228	5.000000	90.161522	1.130486	2.000000	0.057539	0.346307	2.000000	0.015167
61	2	35.171400	81.341880	28.644667	72.384943	0.522239	0.331104	0.347840	0.100735	0.654468	6.000000	0.010235	59.591864	5.000000	0.010338	6.598152	2.000000	0.083609	1.517642	5.000000	57.658610	38.732342	5.000000	55.828879	14.730349	2.000000	0.011025	0.570069	2.000000	0.027525
62	1	21.809768	94.195211	89.263948	75.863974	0.876980	0.750293	0.502351	0.294047	1.547338	2.000000	0.011249	12.826043	6.000000	0.014724	12.759512	6.000000	0.015304	0.156603	3.000000	22.798665	115.507781	2.000000	59.227076	20.738540	2.000000	0.071857	1.073669	6.000000	0.037089
63	2	69.391005	92.009681	29.594735	39.809713	0.468449	0.824566	0.529458	0.942121	1.063613	1.000000	0.026689	15.403693	1.000000	0.011452	7.337586	2.000000	0.214558	0.515869	4.000000	12.796431	156.013418	3.000000	54.311086	36.406852	6.000000	0.012398	0.676379	6.000000	0.014162
64	1	93.862631	34.485845	9.732900	68.334499	0.983748	0.421167	0.719949	0.835172	0.914753	1.000000	0.011457	164.779727	3.000000	0.017836	2.815879	2.000000	0.075469	1.200902	4.000000	19.970732	92.873863	1.000000	8.787643	17.529243	3.000000	0.124895	0.691696	6.000000	0.021131
65	2	97.584232	98.402742	81.480373	42.670299	0.814704	0.922329	0.584087	0.701568	0.420492	6.000000	0.012720	51.775298	5.000000	0.022158	1.990748	2.000000	0.025167	0.713110	2.000000	46.016474	165.685225	2.000000	1.854670	10.093238	2.000000	0.015552	0.797334	3.000000	0.010035
66	2	31.804777	52.600370	97.879149	96.321939	0.950162	0.980709	0.808845	0.703615	1.594672	4.000000	0.011976	166.769298	6.000000	0.027734	8.064768	3.000000	0.021704	0.802113	3.000000	78.566630	15.594318	3.000000	71.121691	22.798568	3.000000	0.015018	0.450568	5.000000	0.031978
67	2	94.805336	49.671603	59.218614	24.690780	0.239875	0.354745	0.775305	0.329691	0.346082	2.000000	0.010850	5.605089	6.000000	0.191983	4.437028	2.000000	0.020476	1.428828	4.000000	17.844565	154.787114	5.000000	80.204882	38.270562	2.000000	0.032514	1.123734	6.000000	0.027470
68	1	43.995677	58.875910	84.609054	7.663072	0.198514	0.953034	0.150814	0.803486	1.510023	5.000000	0.022774	132.619050	5.000000	0.020337	6.102408	3.000000	0.019102	1.430628	1.000000	25.253500	119.452458	3.000000	95.561095	24.252769	4.000000	0.030240	0.485349	6.000000	0.018438
69	2	62.267721	12.582681	81.868680	12.187746	0.350777	0.957345	0.812086	0.739683	0.253394	2.000000	0.031330	160.457472	2.000000	0.021395	7.716888	6.000000	0.037995	1.522942	5.000000	7.680588	103.035323	5.000000	35.590559	12.628259	5.000000	0.082361	0.635734	2.000000	0.023287
70	2	68.345291	7.867868	73.828850	7.126063	0.332303	0.657198	0.412841	0.880511	1.218315	3.000000	0.033158	58.224263	2.000000	0.031104	1.088724	1.000000	0.017567	0.531274	4.000000	37.526242	53.261529	6.000000	2.633361	1.202246	6.000000	0.016305	0.745151	6.000000	0.011291
71	2	79.459735	55.573809	49.058169	77.187924	0.725093	0.321578	0.705435	0.195322	0.691258	1.000000	0.010010	74.604808	1.000000	0.078210	6.731623	3.000000	0.342407	1.363300	5.000000	24.908021	121.383119	5.000000	59.658459	43.490478	5.000000	0.029582	0.815158	4.000000	0.012670
72	1	32.667766	39.314484	32.481752	29.715408	0.332328	0.184240	0.785707	0.472417	1.357260	4.000000	0.023670	17.770270	4.000000	0.020284	1.128343	1.000000	0.011283	0.641860	4.000000	41.652637	78.928411	1.000000	50.041192	46.476937	1.000000	0.032512	0.718938	3.000000	0.088510
73	1	34.580189	70.120077	6.001411	62.773132	0.169059	0.202590	0.576820	0.110093	0.830524	2.000000	0.207871	65.787460	2.000000	0.044732	7.556575	4.000000	0.015573	1.476212	4.000000	59.117346	32.126854	3.000000	66.490827	57.811861	5.000000	0.016271	1.230701	3.000000	0.010591
74	1	83.826038	8.504758	24.615334	50.168374	0.331033	0.494958	0.625374	0.786907	0.189032	5.000000	0.118255	67.478766	3.000000	0.060331	13.625639	3.000000	0.012408	1.217520	4.000000	50.204331	179.737236	3.000000	89.979349	2.603733	5.000000	0.072372	0.975894	4.000000	0.039675
75	1	43.204780	65.362715	86.225237	16.659365	0.986988	0.873619	0.360426	0.536424	0.100338	5.000000	0.012309	49.879409	1.000000	0.018215	1.780078	5.000000	0.166071	1.433342	5.000000	68.259363	29.210842	6.000000	2.051496	41.272980	4.000000	0.010207	0.878710	3.000000	0.011795
76	1	47.576722	77.603104	10.809151	29.722444	0.680485	0.207794	0.940834	0.925102	0.547477	6.000000	0.149175	13.957734	6.000000	0.025085	3.503572	5.000000	0.014485	0.256809	1.000000	97.744347	169.796355	2.000000	98.565311	39.573999	2.000000	0.020213	1.356452	4.000000	0.027686
77	2	44.368245	37.798147	94.415137	94.108462	0.115484	0.479457	0.739045	0.321510	1.262263	5.000000	0.027847	29.157323	4.000000	0.018577	3.326879	4.000000	0.047943	0.884893	2.000000	13.543900	65.501669	2.000000	15.853827	21.477857	4.000000	0.013952	1.552064	5.000000	0.021386
78	2	21.669074	60.181760	29.552737	23.197809	0.469336	0.842644	0.711165	0.313818	0.450097	4.000000	0.010608	153.130139	5.000000	0.077831	4.383823	2.000000	0.015327	0.438581	2.000000	12.007067	118.837442	3.000000	64.858856	41.650343	2.000000	0.026519	0.401115	4.000000	0.021074
79	1	80.055926	32.843438	10.697015	55.999726	0.956704	0.508998	0.646433	0.475889	1.500873	2.000000	0.010924	12.274735	6.000000	0.016404	9.474769	4.000000	0.019423	1.246081	6.000000	93.168810	57.051947	6.000000	96.179321	40.079419	1.000000	0.013891	0.605167	2.000000	0.012912
80	1	11.502160	94.938519	77.548837	4.305387	0.350210	0.200853	0.304574	0.289759	0.930883	2.000000	0.013304	93.392417	2.000000	0.070683	7.127946	3.000000	0.011723	0.816843	6.000000	21.126905	9.367825	5.000000	99.062151	34.760062	6.000000	0.056950	0.483430	3.000000	0.122704
81	2	70.389612	19.366573	75.235051	64.001434	0.873846	0.903177	0.462009	0.187584	0.400880	6.000000	0.027665	178.112971	3.000000	0.037543	11.073501	3.000000	0.012533	1.476083	2.000000	54.713208	158.464651	4.000000	87.877241	46.363241	4.000000	0.010980	0.691887	6.000000	0.028710
82	2	57.424657	97.498994	43.304565	89.243944	0.218684	0.853058	0.948256	0.990101	0.172428	4.000000	0.010446	180.435872	4.000000	0.023425	1.640579	3.000000	0.013866	1.144138	3.000000	30.867625	11.061732	4.000000	70.724988	19.498484	3.000000	0.024448	0.101174	2.000000	0.067152
83	1	31.063232	12.353610	18.632368	96.706082	0.388954	0.712555	0.660500	0.317596	1.030222	2.000000	0.017035	167.492622	1.000000	0.049894	6.407404	6.000000	0.032977	0.648448	5.000000	70.899664	131.237075	2.000000	62.814130	33.477132	6.000000	0.048086	1.411532	3.000000	0.023687
84	2	94.774080	32.642143	47.047098	29.610303	0.219768	0.961710	0.689529	0.295887	0.173403	2.000000	0.014796	48.601472	2.000000	0.022342	11.423943	3.000000	0.020494	0.290947	3.000000	42.634523	145.944252	2.000000	33.830319	8.816763	1.000000	0.057829	1.479988	1.000000	0.014700
85	2	30.117897	38.855071	53.275691	52.683326	0.172054	0.744901	0.381172	0.436594	0.637327	6.000000	0.023529	88.068178	1.000000	0.023655	13.233338	1.000000	0.020350	0.530004	5.000000	60.373349	7.610357	5.000000	70.734025	4.884090	2.000000	0.025110	0.670639	6.000000	0.023474
86	1	42.129720	70.441012	52.645426	57.866035	0.433729	0.939099	0.524828	0.849272	0.748922	5.000000	0.310687	96.327431	5.000000	0.010021	4.817554	5.000000	0.022591	0.503847	6.000000	19.041089	101.081120	4.000000	45.274359	11.265859	5.000000	0.078738	0.016356	4.000000	0.130501
87	1	63.827760	36.386815	64.980359	83.317428	0.894051	0.641358	0.676498	0.333993	0.888343	3.000000	0.161905	82.140394	1.000000	0.010039	4.786932	2.000000	0.035101	0.227849	6.000000	57.287797	140.981536	6.000000	87.445602	58.413416	4.000000	0.114907	0.565689	2.000000	0.085187
88	2	64.178592	55.156635	16.457381	76.261668	0.749536	0.321434	0.891515	0.176280	0.978516	4.000000	0.020004	29.898684	4.000000	0.018967	8.461568	2.000000	0.015221	0.891311	5.000000	18.393277	28.173143	1.000000	8.502343	43.950307	2.000000	0.069323	0.488956	1.000000	0.014614
89	1	43.143191	31.510982	22.750875	50.144171	0.709404	0.808697	0.708379	0.620496	0.787376	5.000000	0.011097	31.151890	2.000000	0.061209	11.668014	2.000000	0.031499	1.356579	3.000000	59.140875	144.745235	6.000000	56.356990	5.229314	2.000000	0.061374	0.064717	1.000000	0.082548
90	1	38.174651	91.170758	14.307744	9.877903	0.793645	0.869504	0.925550	0.863188	0.743433	1.000000	0.019185	21.283633	4.000000	0.019858	1.599377	2.000000	0.076751	1.509261	1.000000	78.194301	8.708815	4.000000	36.940130	48.826612	5.000000	0.042414	1.464400	2.000000	0.058046
91	2	10.261154	46.530748	16.162884	84.887291	0.401082	0.680340	0.120371	0.257988	0.343050	2.000000	0.021929	150.186301	4.000000	0.034945	14.926809	6.000000	0.010592	1.361740	1.000000	41.804219	18.376634	1.000000	87.977350	44.510480	3.000000	0.028383	0.863118	1.000000	0.017766
92	1	70.861849	78.893294	39.416125	39.039028	0.277327	0.202659	0.480941	0.966041	0.201541	6.000000	0.012203	143.979367	2.000000	0.012012	13.302703	6.000000	0.102402	0.430436	6.000000	76.535823	125.801492	1.000000	81.206846	53.017943	4.000000	0.010347	1.305908	4.000000	0.021795
93	1	70.031501	72.425079	79.626858	83.960116	0.490303	0.396455	0.412874	0.372254	1.088300	5.000000	0.010037	115.451140	3.000000	0.015660	13.545322	6.000000	0.163956	0.206342	2.000000	41.978422	99.343174	5.000000	28.728310	20.261213	6.000000	0.026298	1.074948	2.000000	0.035436
