11	2	91.244246	63.209116	84.609023	8.555208	68.260620	72.205038	69.430249	32.882833	55.569739	0.657076	0.554214	0.771175	0.118459	0.135886	0.847961	0.139518	0.639031	0.961650	10.000837	4.000000	98.796645	3.705297	3.000000	0.012354	4.260082	4.000000	0.091676	2.151968	1.000000	0.010077	1.394866	4.000000	0.074521	4.143646	2.000000	0.106241	0.632151	6.000000	0.170222	0.800056	6.000000	2.937850	2.562605	6.000000	11.978153	0.988202	6.000000	65.649536	1.565150	3.000000	0.011080	0.591711	2.000000	0.143802	1.607378	4.000000	0.011501	1.209265	3.000000	0.015373	138.132759	4.000000	0.031156	64.537764	1.000000	97.038695	0.237439	4.000000	53.299829
12	1	76.455973	99.185753	60.214104	75.716969	88.312702	43.594242	21.381725	3.813470	35.768659	0.231423	0.829516	0.480505	0.970640	0.783362	0.244872	0.908003	0.743726	0.648319	81.472174	4.000000	97.018821	0.992160	3.000000	0.029482	3.536952	1.000000	0.028146	2.530484	4.000000	0.021948	1.383915	3.000000	0.029007	4.693130	5.000000	0.025025	1.229315	1.000000	0.010072	17.054616	1.000000	65.220350	3.335951	2.000000	91.044557	1.065444	6.000000	15.405523	4.596500	2.000000	0.035806	0.348071	5.000000	0.017257	0.803872	3.000000	0.148509	0.956708	4.000000	0.011738	60.208101	4.000000	0.018994	46.464575	5.000000	10.870405	0.074933	1.000000	47.070712
13	2	43.101816	63.380624	22.590326	3.796634	25.082028	77.138241	14.961340	4.572595	44.192061	0.860803	0.529148	0.598081	0.718194	0.510582	0.959178	0.824759	0.512150	0.370736	147.296644	4.000000	14.663580	1.912069	2.000000	0.072593	10.464549	5.000000	0.015937	2.699607	2.000000	0.163657	0.646093	6.000000	0.020973	3.664503	1.000000	0.010110	1.492610	1.000000	0.064803	34.815318	5.000000	91.896691	3.239222	3.000000	37.310155	1.203404	3.000000	21.879632	0.946216	4.000000	0.016165	0.284926	3.000000	0.068321	0.218615	2.000000	0.016006	0.578328	4.000000	0.019238	131.708344	4.000000	0.013983	164.942866	5.000000	93.534634	1.164676	5.000000	29.865287
14	2	42.525742	38.922978	9.532776	97.522680	60.533849	68.582516	56.439521	24.129553	57.505359	0.151520	0.327984	0.838086	0.299323	0.489065	0.748265	0.923320	0.689495	0.690086	146.221058	2.000000	94.252947	0.314446	2.000000	0.013781	10.065780	2.000000	0.018784	2.379206	6.000000	0.016850	0.460810	5.000000	0.029705	2.751370	6.000000	0.100092	0.417242	6.000000	0.013536	49.999373	5.000000	72.579810	0.943608	6.000000	29.493569	0.804352	4.000000	79.426245	2.023530	5.000000	0.016164	0.258699	5.000000	0.024676	1.277951	5.000000	0.079670	0.016967	1.000000	0.026351	110.996209	2.000000	0.012026	167.908576	6.000000	23.703245	0.953638	5.000000	85.849575
15	2	59.947116	19.315561	82.937832	45.693299	19.353196	34.344592	9.713838	25.084366	86.354507	0.451310	0.140717	0.904070	0.698000	0.301241	0.517836	0.481817	0.829451	0.331668	164.436394	5.000000	28.914960	4.333791	3.000000	0.020626	12.680112	3.000000	0.011298	3.542337	3.000000	0.017005	1.211056	2.000000	0.240291	2.184882	4.000000	0.022962	0.754875	4.000000	0.065877	32.271911	3.000000	1.544977	3.554874	5.000000	80.687048	1.408708	2.000000	52.173192	0.400935	3.000000	0.037853	0.311295	4.000000	0.017553	0.650327	4.000000	0.010717	0.254755	1.000000	0.018796	116.342751	1.000000	0.014345	148.303429	1.000000	50.578706	0.609419	6.000000	67.532954
16	1	3.283282	30.464231	22.893863	65.501284	61.056375	93.289284	6.762102	69.274631	97.442795	0.198686	0.916583	0.691713	0.539261	0.836121	0.886722	0.788491	0.144646	0.537373	166.492269	5.000000	67.463699	0.795804	6.000000	0.021296	10.442697	2.000000	0.011814	3.189658	2.000000	0.139102	0.714792	1.000000	0.019519	1.841977	2.000000	0.043798	0.611463	3.000000	0.282603	46.097053	4.000000	91.776869	2.311039	5.000000	79.859611	0.529287	4.000000	65.438965	2.392208	5.000000	0.047608	0.942142	5.000000	0.016859	1.144039	3.000000	0.174459	1.241534	5.000000	0.020754	176.326560	3.000000	0.013927	6.125801	3.000000	54.232078	0.170999	6.000000	43.603664
17	2	21.072011	28.420525	1.565318	52.382558	56.535719	88.934670	26.653323	77.429809	74.141898	0.545072	0.564603	0.557463	0.712355	0.756840	0.574963	0.267069	0.306191	0.822318	66.073407	3.000000	99.127587	3.710719	5.000000	0.425320	4.782270	1.000000	0.027158	1.444058	1.000000	0.012002	0.374947	6.000000	0.020784	1.646127	1.000000	0.010074	0.904622	4.000000	0.013508	18.395387	5.000000	91.115198	0.532809	2.000000	89.452268	1.515378	2.000000	57.049886	3.663294	2.000000	0.018197	0.852735	1.000000	0.015417	0.256832	6.000000	0.020828	1.134831	3.000000	0.034281	152.284595	6.000000	0.456696	9.763487	3.000000	30.142505	1.139742	4.000000	77.112276
18	1	64.133183	64.482833	3.138854	34.345037	47.411294	71.338891	33.907606	28.835089	75.568017	0.623144	0.582921	0.914897	0.111491	0.922710	0.543849	0.858666	0.603151	0.960844	125.616591	5.000000	88.588181	4.617416	2.000000	0.053477	7.194083	3.000000	0.010696	1.567733	1.000000	0.012960	0.069513	5.000000	0.034593	0.582967	5.000000	0.014807	0.225535	6.000000	0.167751	64.188749	5.000000	42.449089	4.236045	2.000000	5.378909	0.889930	5.000000	75.147574	4.256308	2.000000	0.017077	0.880866	3.000000	0.047894	0.548433	3.000000	0.071310	0.260987	5.000000	0.029437	12.127978	6.000000	0.039542	96.398139	3.000000	5.997281	0.852517	6.000000	33.533245
19	2	53.808904	96.994144	19.330153	47.368669	30.731750	23.072850	25.812452	77.942153	32.907626	0.695534	0.449497	0.645942	0.309231	0.403567	0.150240	0.215999	0.786566	0.801342	68.864481	6.000000	87.242881	2.809540	3.000000	0.014205	0.935710	3.000000	0.015740	2.745564	1.000000	0.048400	1.087917	2.000000	0.022672	0.470226	2.000000	0.143295	0.900436	1.000000	0.043030	34.791962	5.000000	5.195078	3.707944	2.000000	76.622211	1.525170	4.000000	98.886915	0.913644	6.000000	0.024373	0.089524	3.000000	0.049146	0.719069	4.000000	0.012021	1.211927	6.000000	0.011870	35.569947	2.000000	0.020191	140.686222	2.000000	80.154576	0.346749	2.000000	45.808069
20	2	77.514853	62.207976	85.021236	22.939763	78.575797	43.978357	70.547598	69.025517	99.259564	0.136738	0.819923	0.562085	0.556940	0.672547	0.873883	0.542010	0.223301	0.131301	99.347835	5.000000	31.775132	0.552043	5.000000	0.018348	7.116778	6.000000	0.070004	3.277164	2.000000	0.036022	1.397327	2.000000	0.015407	2.050124	2.000000	0.013468	1.191623	6.000000	0.040856	69.179759	5.000000	22.809878	3.906903	3.000000	56.331876	1.548458	3.000000	68.354722	3.086418	4.000000	0.014541	0.692092	4.000000	0.014489	1.024377	3.000000	0.011161	0.254238	5.000000	0.030692	146.152769	1.000000	0.072251	64.328867	2.000000	44.749999	0.054208	5.000000	65.920230
21	2	41.859076	40.297494	93.433737	3.064051	41.100034	12.674349	78.023759	91.409799	53.192395	0.961202	0.549101	0.917153	0.318854	0.701281	0.790273	0.225370	0.315949	0.904917	105.274119	6.000000	47.241793	4.395051	2.000000	0.023202	6.174430	2.000000	0.052727	3.309205	2.000000	0.011819	1.357740	2.000000	0.463951	1.754171	3.000000	0.015119	0.621423	6.000000	0.013221	74.639898	3.000000	94.723551	2.922256	1.000000	52.853154	0.181486	1.000000	96.851095	4.137836	5.000000	0.017394	0.940457	5.000000	0.175318	0.805240	4.000000	0.010470	1.196113	3.000000	0.012833	66.518091	5.000000	0.034555	162.434439	5.000000	45.014732	0.360374	2.000000	2.030300
22	1	12.456989	7.683909	10.748448	60.828685	96.522489	80.148674	65.182430	43.963730	56.171634	0.659632	0.805562	0.316854	0.424645	0.234366	0.348639	0.669815	0.751406	0.530258	110.816861	2.000000	22.909137	3.252594	3.000000	0.014221	12.655730	1.000000	0.059246	0.627442	4.000000	0.020055	0.118691	3.000000	0.016846	4.472089	4.000000	0.048130	0.751050	5.000000	0.016702	39.913217	2.000000	49.518544	1.790455	6.000000	19.928211	1.459174	3.000000	26.709640	2.922975	2.000000	0.023545	0.414820	5.000000	0.010979	0.023153	2.000000	0.014808	1.016030	2.000000	0.097570	170.596425	5.000000	0.017333	145.623229	4.000000	71.649893	0.021559	6.000000	81.678451
23	1	27.322447	24.987558	44.919458	68.758309	23.517542	25.816038	14.655585	80.733189	73.323558	0.514271	0.128258	0.435728	0.588172	0.953131	0.753974	0.979958	0.439455	0.209284	76.302584	6.000000	33.376984	3.773491	2.000000	0.020180	8.582421	3.000000	0.010414	4.283173	3.000000	0.053378	0.791869	5.000000	0.011081	1.267432	5.000000	0.016284	1.562513	2.000000	0.020796	38.976694	6.000000	98.202992	0.530749	1.000000	90.084306	0.294383	1.000000	16.054882	0.852755	1.000000	0.041385	0.480089	1.000000	0.290592	0.741197	3.000000	0.017522	0.546508	6.000000	0.022789	65.819269	6.000000	0.029414	139.818623	5.000000	20.881614	0.689158	6.000000	48.768771
24	2	91.849391	52.988998	9.456087	38.050921	99.262218	77.275313	86.036548	66.166184	85.719399	0.522805	0.474008	0.912379	0.433934	0.869232	0.860491	0.279134	0.806521	0.327035	37.428189	2.000000	71.735745	2.268244	5.000000	0.012039	1.850695	4.000000	0.013908	4.519479	2.000000	0.019297	0.980388	1.000000	0.010574	3.146897	4.000000	0.031280	1.077380	6.000000	0.022598	51.408490	4.000000	35.903024	0.848111	5.000000	24.651456	1.117740	1.000000	83.286312	3.713195	4.000000	0.011983	0.027978	2.000000	0.065165	1.626943	6.000000	0.010856	0.682015	5.000000	0.046564	68.016021	5.000000	0.013248	55.039719	4.000000	49.208631	0.018830	2.000000	12.592479
25	2	31.637163	15.887145	7.768241	13.646621	7.822874	47.510476	72.307495	31.520815	72.422618	0.633884	0.923777	0.517321	0.847982	0.386570	0.638534	0.471603	0.265639	0.441244	122.736583	4.000000	6.833385	1.449735	2.000000	0.016714	12.246123	2.000000	0.034371	1.410107	4.000000	0.030433	0.577313	6.000000	0.031930	4.452380	6.000000	0.015616	0.440803	5.000000	0.010014	67.373039	5.000000	95.279625	0.700083	2.000000	32.793200	0.409815	5.000000	10.642332	2.166470	4.000000	0.044684	0.783436	5.000000	0.014149	1.046359	3.000000	0.013455	0.320515	5.000000	0.013190	139.085440	1.000000	0.023298	84.772670	3.000000	54.822557	0.723299	2.000000	20.950571
26	1	72.097017	98.127788	9.563514	42.298202	53.129571	25.092186	46.217012	66.575303	39.958197	0.145245	0.434222	0.545245	0.809479	0.124171	0.952889	0.925120	0.102996	0.553965	58.465381	3.000000	41.940443	0.883919	3.000000	0.025015	2.653067	3.000000	0.038967	0.756015	2.000000	0.014947	1.143284	5.000000	0.018586	3.046879	3.000000	0.282476	0.937611	5.000000	0.011192	61.008022	3.000000	14.845948	0.608792	4.000000	81.081693	1.468657	6.000000	58.154745	3.354426	3.000000	0.014083	0.965979	4.000000	0.025757	0.142161	1.000000	0.022449	0.854343	3.000000	0.020581	118.232073	5.000000	0.015457	106.107273	4.000000	50.314078	1.191479	5.000000	40.734189
27	2	98.283383	53.237118	78.431370	50.215195	9.845872	48.445997	50.352346	50.069617	2.244423	0.395551	0.374888	0.499771	0.467896	0.823168	0.502657	0.440549	0.418411	0.527146	62.908202	6.000000	89.220061	4.219975	2.000000	0.010108	5.049817	1.000000	0.046015	4.451796	5.000000	0.012054	0.598794	2.000000	0.013337	4.571555	1.000000	0.016394	0.289917	1.000000	0.015359	30.379990	1.000000	26.501178	1.981966	4.000000	85.849547	0.050202	4.000000	19.676884	2.931362	6.000000	0.019455	1.282606	3.000000	0.049866	1.328974	4.000000	0.010061	0.041258	5.000000	0.011983	49.980702	4.000000	0.010893	25.075834	3.000000	70.901057	0.885718	1.000000	12.582198
28	1	14.568132	79.769974	34.690882	2.797197	93.302080	12.822665	34.750680	29.198242	29.117313	0.388964	0.189619	0.222328	0.770471	0.443185	0.612444	0.971634	0.281439	0.446341	114.212230	4.000000	11.875682	1.468425	5.000000	0.010015	0.922273	4.000000	0.012054	2.989616	3.000000	0.022972	0.470778	6.000000	0.012117	0.116127	5.000000	0.010225	1.090065	5.000000	0.021349	67.584993	2.000000	32.752890	2.503508	1.000000	86.765464	1.445673	2.000000	19.630295	3.109783	6.000000	0.015718	0.611252	6.000000	0.011026	0.845992	4.000000	0.010347	0.175426	4.000000	0.013509	35.843510	3.000000	0.017827	15.962810	3.000000	12.064790	0.965822	1.000000	25.860662
29	1	54.537988	44.192270	94.320051	69.992140	65.370773	94.491808	84.069378	28.899797	44.223932	0.854931	0.761947	0.356910	0.163351	0.935918	0.518958	0.797898	0.320482	0.323830	139.765933	3.000000	53.149359	1.179871	3.000000	0.021247	6.882560	6.000000	0.023833	3.345528	5.000000	0.017019	0.538350	6.000000	0.040329	3.521913	2.000000	0.013114	0.819226	1.000000	0.037947	49.944499	2.000000	6.516274	0.233876	4.000000	43.173982	0.475511	5.000000	50.355988	2.343357	3.000000	0.052615	0.781575	4.000000	0.036255	0.437089	4.000000	0.046848	1.069492	3.000000	0.023793	129.080694	1.000000	0.421829	50.633352	4.000000	14.760554	0.777143	4.000000	97.184481
30	2	76.911388	37.505651	2.138685	9.326867	46.978268	87.192009	97.394501	8.537021	48.657619	0.822574	0.431551	0.369737	0.822258	0.819585	0.595133	0.255359	0.360100	0.581705	12.889062	1.000000	37.503149	1.846038	6.000000	0.028041	8.123302	6.000000	0.018789	3.046737	3.000000	0.015162	0.338190	5.000000	0.062294	0.091454	5.000000	0.010342	1.261027	4.000000	0.026389	29.737294	3.000000	44.923618	0.612412	6.000000	80.692999	1.568128	3.000000	78.780718	2.876410	5.000000	0.010509	0.641649	3.000000	0.012659	0.069410	5.000000	0.013450	0.818984	2.000000	0.012361	107.038665	2.000000	0.023109	139.535938	3.000000	15.441088	0.646486	2.000000	41.056045
31	2	77.770279	85.909324	36.951424	45.061767	53.271477	65.266300	25.246040	36.802045	93.601059	0.887309	0.265936	0.922921	0.796862	0.554335	0.178404	0.512674	0.940754	0.753653	28.676045	3.000000	20.647690	3.742389	6.000000	0.010664	12.340912	3.000000	0.020219	0.705359	1.000000	0.010922	1.473222	3.000000	0.128910	3.348367	1.000000	0.012626	0.797878	4.000000	0.020096	21.226419	3.000000	18.048509	0.253991	4.000000	27.617308	0.908974	2.000000	94.361780	1.297263	2.000000	0.015163	0.791227	3.000000	0.019625	0.215569	4.000000	0.017559	0.086274	5.000000	0.310180	57.262562	1.000000	0.029267	122.637168	6.000000	71.431581	0.880426	6.000000	53.410609
32	2	22.478400	18.835132	89.177635	20.464579	90.974016	41.791525	62.243861	90.424731	65.859041	0.611290	0.468067	0.801160	0.550846	0.105146	0.379106	0.552689	0.589254	0.644013	147.507179	3.000000	54.767011	4.496020	1.000000	0.012168	10.071339	6.000000	0.019102	3.791523	4.000000	0.015090	0.658512	6.000000	0.045427	3.292963	6.000000	0.016601	0.419038	3.000000	0.276907	11.742271	6.000000	39.366815	4.112562	6.000000	9.802684	0.632293	4.000000	51.785994	2.773462	1.000000	0.036127	0.627428	1.000000	0.021620	1.398781	2.000000	0.018152	0.247898	6.000000	0.019935	70.107058	2.000000	0.012830	80.030206	6.000000	35.612470	0.447836	5.000000	40.761210
33	1	19.093227	49.808169	91.576906	96.377772	87.172251	22.358010	81.420536	34.133780	60.109025	0.285059	0.728408	0.198214	0.813736	0.436796	0.876401	0.410226	0.357491	0.267171	151.958570	3.000000	16.460152	0.535442	5.000000	0.069959	2.536082	1.000000	0.016366	3.184922	1.000000	0.011066	1.525031	5.000000	0.158071	0.203172	6.000000	0.034161	0.350859	3.000000	0.013545	73.281121	4.000000	61.337915	2.815744	2.000000	17.513646	0.173413	4.000000	39.252596	2.417639	2.000000	0.102900	0.580235	1.000000	0.012398	1.151270	5.000000	0.022175	0.138183	6.000000	0.012130	125.312348	2.000000	0.035683	33.845567	1.000000	61.713325	0.555497	6.000000	71.249799
34	1	98.243617	65.765139	17.734191	86.459409	10.790361	46.559466	66.763261	90.623801	99.982186	0.928664	0.365276	0.228940	0.684469	0.687675	0.183715	0.932418	0.477906	0.819962	140.278593	4.000000	84.400394	0.131417	4.000000	0.010249	2.267481	4.000000	0.023189	2.925182	4.000000	0.114377	0.027994	4.000000	0.069026	4.728386	4.000000	0.031227	1.286499	3.000000	0.047093	44.541582	2.000000	95.501525	2.256409	4.000000	87.821457	0.273161	1.000000	98.026409	4.335862	6.000000	0.016249	0.750280	6.000000	0.221159	0.077403	4.000000	0.020531	1.188471	3.000000	0.015181	96.486306	6.000000	0.101311	173.630119	2.000000	59.345691	0.598660	2.000000	4.803633
35	2	59.792171	92.666225	82.879576	45.519168	92.902679	74.238657	38.410889	54.838982	58.797060	0.723418	0.903266	0.622061	0.799301	0.793259	0.220324	0.152234	0.297594	0.746475	7.773543	6.000000	10.836096	1.628478	6.000000	0.018316	3.698367	5.000000	0.036514	3.965883	1.000000	0.061786	0.047116	5.000000	0.014428	3.173466	2.000000	0.012801	0.044337	4.000000	0.021412	4.209104	5.000000	42.561100	1.193921	6.000000	83.919433	0.680999	2.000000	56.357020	2.801452	2.000000	0.020628	0.707971	2.000000	0.415151	0.479750	1.000000	0.018379	0.956106	1.000000	0.028009	95.369822	2.000000	0.011521	9.049057	5.000000	91.088523	0.064111	4.000000	72.373397
36	2	77.221999	11.611261	85.095080	59.431551	16.383628	63.039319	64.554614	25.703065	45.110467	0.444305	0.563682	0.555430	0.467667	0.221414	0.242878	0.529609	0.768470	0.161417	145.151894	6.000000	37.395333	4.534934	5.000000	0.120423	7.258828	6.000000	0.035161	1.449875	6.000000	0.025554	0.941419	4.000000	0.027083	2.934238	5.000000	0.037064	1.223202	4.000000	0.026288	32.955916	5.000000	92.420185	4.708229	2.000000	97.958498	0.610210	4.000000	33.945933	2.351983	5.000000	0.018641	0.089311	5.000000	0.019566	0.312628	5.000000	0.038752	1.161494	5.000000	0.025580	78.157455	1.000000	0.016687	91.355546	3.000000	83.278279	0.235387	3.000000	40.345376
37	2	25.810689	98.131976	77.655776	51.397597	80.125536	35.043244	81.056387	23.735966	6.230804	0.530204	0.193732	0.362334	0.252761	0.812871	0.364369	0.500488	0.271386	0.690805	83.926322	1.000000	93.552801	4.274437	4.000000	0.039098	10.249014	3.000000	0.028494	3.841475	2.000000	0.013792	0.770929	4.000000	0.018884	3.396925	6.000000	0.027330	0.087213	3.000000	0.303700	11.532687	5.000000	32.449379	2.648859	6.000000	5.671789	0.852348	3.000000	86.075940	2.495205	4.000000	0.023882	0.671242	4.000000	0.014571	0.030505	5.000000	0.460050	0.706029	5.000000	0.044237	15.604497	2.000000	0.018758	14.243201	3.000000	57.853223	0.519496	4.000000	47.948801
38	3	85.286285	34.585036	55.490498	58.470787	39.286715	78.388307	45.652369	77.875206	12.502543	0.262541	0.930994	0.779022	0.365696	0.919572	0.461702	0.271932	0.233702	0.793169	171.253509	5.000000	23.069736	4.531620	3.000000	0.010809	8.355362	5.000000	0.012651	3.945863	5.000000	0.017468	0.714865	5.000000	0.012231	2.500585	5.000000	0.024448	0.417457	3.000000	0.026809	10.300402	3.000000	29.225173	0.259297	5.000000	9.502303	0.405665	3.000000	50.271357	0.561757	6.000000	0.011723	1.110807	3.000000	0.122002	0.574654	4.000000	0.015164	1.054769	4.000000	0.033410	44.401391	6.000000	0.023253	121.287622	2.000000	32.189923	1.135750	1.000000	85.277890
39	2	24.156675	60.222556	45.298055	79.864952	60.196575	88.442117	66.417776	44.043167	28.339882	0.873540	0.722088	0.110477	0.190371	0.215511	0.915425	0.626698	0.325473	0.552393	157.156741	5.000000	20.466500	0.470880	3.000000	0.021555	0.693459	5.000000	0.022226	0.294777	1.000000	0.012546	1.066244	3.000000	0.014974	3.348634	4.000000	0.010109	0.645700	2.000000	0.014685	31.120508	6.000000	65.027714	0.074682	2.000000	19.626043	1.369000	6.000000	90.310485	2.493638	6.000000	0.021869	0.094068	2.000000	0.071936	0.840507	3.000000	0.012099	0.459749	1.000000	0.017418	150.174808	6.000000	0.011381	21.838094	3.000000	82.137585	0.577102	4.000000	55.754900
40	2	23.869428	17.082538	66.374049	17.864321	67.655476	7.834977	11.940454	94.613501	92.358938	0.538237	0.712345	0.224451	0.394535	0.277367	0.753516	0.799063	0.552364	0.796582	167.676127	2.000000	40.981398	0.832064	1.000000	0.035831	6.708789	2.000000	0.012244	1.734609	2.000000	0.050137	1.354394	5.000000	0.040049	3.410270	1.000000	0.010852	0.271654	6.000000	0.109609	44.834007	4.000000	95.932285	1.005944	5.000000	30.751146	0.769789	5.000000	78.022296	2.218701	1.000000	0.013565	0.371383	6.000000	0.017566	0.256100	3.000000	0.126626	0.648294	6.000000	0.010145	3.876840	3.000000	0.010656	146.083521	5.000000	67.412121	0.164141	4.000000	38.883122
