12	2	81.648499	967.314969	98.981663	25.462576	18.807282	3.877752	58.737078	11.681746	37.589542	0.957817	0.199913	0.375453	0.448632	0.772838	0.839445	0.595968	0.940685	0.496744	137.938532	2.000000	90.751592	2.230826	6.000000	35.594786	3.181216	3.000000	0.083707	7.515215	5.000000	0.018881	20.591727	3.000000	0.012477	21.374176	4.000000	0.094967	4.499111	4.000000	0.011838	0.498822	1.000000	61.596450	2.383005	1.000000	81.528843	9.457053	4.000000	0.034867	2.667166	6.000000	15.584648	10.335279	4.000000	0.021427	9.707665	4.000000	0.041082	3.406654	3.000000	0.171830	1.538985	5.000000	0.025969	2.335220	5.000000	0.014416	2.580868	3.000000	0.014931	0.431613	2.000000	0.014445	4.350121	6.000000	0.039979	4.463821	1.000000	0.017565
13	2	66.381866	469.859666	82.938505	86.904959	49.926170	81.729954	73.533471	32.457608	44.562092	0.588888	0.827498	0.420665	0.360064	0.324257	0.898924	0.528292	0.216673	0.970598	93.294737	4.000000	90.110155	7.213623	1.000000	87.721858	2.481424	2.000000	0.015482	12.113133	2.000000	0.054572	57.436549	5.000000	0.011907	4.230102	2.000000	0.067246	5.073435	2.000000	0.014644	3.668807	6.000000	7.695251	4.205389	4.000000	71.596780	14.673667	5.000000	0.010117	3.477114	4.000000	46.370386	27.359211	1.000000	0.015902	11.221925	5.000000	0.010051	2.015478	5.000000	0.309008	0.553029	3.000000	0.063250	0.202145	4.000000	0.108298	1.251350	5.000000	0.010439	1.265348	5.000000	0.012875	1.669115	1.000000	0.010273	3.131069	4.000000	0.015702
14	1	65.417902	500.286884	36.481497	23.095022	88.579017	35.035865	47.359938	75.454721	60.034973	0.272320	0.354411	0.129003	0.533038	0.384387	0.939377	0.740105	0.318720	0.943877	174.115658	6.000000	43.346993	5.163239	1.000000	29.819700	3.155079	3.000000	0.010010	9.459199	2.000000	0.071319	12.665524	4.000000	0.042335	3.854516	4.000000	0.280090	13.369523	1.000000	0.028346	2.701650	5.000000	92.667495	4.520343	4.000000	54.822481	44.016494	2.000000	0.044357	1.675334	3.000000	75.812300	23.520278	4.000000	0.019157	14.283015	2.000000	0.024055	3.607644	4.000000	0.021232	2.004680	6.000000	0.014165	4.042839	5.000000	0.013280	3.756523	2.000000	0.027124	1.488460	3.000000	0.091923	3.975454	1.000000	0.011834	1.290065	5.000000	0.046501
15	2	75.866992	923.444998	94.181188	46.566905	39.875692	71.982107	73.898439	57.690818	55.142769	0.212370	0.755168	0.416189	0.498425	0.943316	0.459899	0.972374	0.837207	0.545645	84.813696	3.000000	33.086880	9.716774	1.000000	35.842674	1.404840	3.000000	0.025002	1.368930	2.000000	0.011274	34.281094	2.000000	0.013175	6.076832	6.000000	0.010733	13.506318	2.000000	0.227345	1.690831	6.000000	9.266881	1.040486	5.000000	89.544306	29.449915	5.000000	0.042521	2.592208	6.000000	87.881721	40.637984	2.000000	0.015053	4.887804	6.000000	0.014182	0.331109	5.000000	0.012143	2.282105	1.000000	0.095457	3.601332	4.000000	0.013622	4.181428	2.000000	0.010347	3.718691	1.000000	0.011610	2.048042	2.000000	0.023868	2.032393	6.000000	0.018189
16	1	49.197835	205.620774	2.411860	17.373343	7.964253	48.211748	34.652916	28.461601	88.619811	0.899809	0.758563	0.509788	0.971865	0.403259	0.773128	0.592695	0.636429	0.647934	81.632815	6.000000	75.386215	8.293747	1.000000	90.630418	2.568843	4.000000	0.011834	1.157183	2.000000	0.125909	42.683336	1.000000	0.017346	3.572989	5.000000	0.011135	0.688716	6.000000	0.017043	1.633565	6.000000	5.145538	2.018883	3.000000	46.566244	3.021731	4.000000	0.222930	1.064844	2.000000	66.757942	28.857971	2.000000	0.012415	13.818678	4.000000	0.024086	4.277396	5.000000	0.189555	0.544907	6.000000	0.053185	0.589265	4.000000	0.024656	3.068922	1.000000	0.012025	4.598752	3.000000	0.014897	0.819678	2.000000	0.015953	3.336680	1.000000	0.025942
17	1	4.074663	568.106560	10.262578	63.052554	30.855734	47.717761	44.824033	91.683669	20.424453	0.587747	0.365174	0.644435	0.473892	0.406579	0.652421	0.621439	0.170074	0.157742	138.743900	4.000000	57.625791	11.638864	1.000000	32.703245	1.595877	5.000000	0.031536	3.312112	3.000000	0.017720	54.902781	1.000000	0.201759	10.093005	2.000000	0.321733	10.504701	6.000000	0.022409	1.137145	5.000000	15.947224	2.010134	4.000000	39.869904	45.150487	6.000000	0.044846	1.262241	3.000000	16.912371	39.566469	1.000000	0.022053	4.832229	1.000000	0.011406	3.460118	3.000000	0.029436	2.300329	3.000000	0.017903	0.483936	2.000000	0.013595	3.299032	3.000000	0.013263	3.209135	5.000000	0.016570	3.743898	1.000000	0.026237	1.697932	4.000000	0.039041
18	2	92.754282	732.050197	25.861914	75.932278	58.146095	15.144592	95.331708	52.702758	38.391730	0.639341	0.656846	0.617608	0.588919	0.959278	0.278131	0.887673	0.219297	0.351449	175.859016	3.000000	31.057169	12.897862	6.000000	31.185308	0.157208	1.000000	0.013711	2.418628	4.000000	0.090824	22.925800	4.000000	0.010869	15.961879	1.000000	0.035522	12.033858	5.000000	0.026088	3.261984	3.000000	35.274855	2.671715	6.000000	73.566886	39.913852	3.000000	0.123511	4.458989	6.000000	38.002759	39.972529	6.000000	0.013143	13.420375	5.000000	0.014163	4.378248	1.000000	0.013187	2.288185	5.000000	0.015789	1.012481	6.000000	0.013822	3.509176	2.000000	0.012073	3.369775	4.000000	0.039574	1.400924	3.000000	0.117243	3.822893	3.000000	0.016247
19	2	81.700305	750.334817	73.574910	38.182132	48.340317	24.234137	23.940594	54.785989	86.753098	0.179965	0.884222	0.987681	0.459164	0.939304	0.831939	0.286696	0.286972	0.452002	115.848433	6.000000	28.501540	6.026040	5.000000	47.713335	2.664077	6.000000	0.025451	4.742801	2.000000	0.013522	19.491393	6.000000	0.010181	43.807178	2.000000	0.013932	10.927842	5.000000	0.030800	3.296552	5.000000	81.596095	4.130223	4.000000	4.670480	39.779774	1.000000	0.018003	2.882609	2.000000	6.575346	33.989973	5.000000	0.029936	8.065088	3.000000	0.010122	0.563677	6.000000	0.020574	2.176685	1.000000	0.019602	3.282579	4.000000	0.057313	0.715686	6.000000	0.272109	3.881937	1.000000	0.037260	1.210692	5.000000	0.025657	4.421388	3.000000	0.015044
20	1	1.881291	116.522969	74.165976	39.682326	86.799498	21.454361	66.378788	20.054325	35.999386	0.999252	0.983667	0.149627	0.682068	0.638532	0.218233	0.351318	0.256715	0.248553	112.877127	2.000000	15.223778	9.377394	2.000000	42.921709	0.644386	3.000000	0.010791	12.033415	1.000000	0.023693	29.381857	4.000000	0.032008	6.970464	6.000000	0.010282	6.436302	6.000000	0.021864	0.636968	1.000000	73.417427	1.905833	6.000000	43.008329	15.837944	5.000000	0.026121	2.562194	3.000000	79.292947	41.143130	1.000000	0.021713	13.563048	2.000000	0.010331	4.134529	4.000000	0.022960	2.132796	2.000000	0.017885	3.611283	4.000000	0.012304	2.896679	4.000000	0.012801	3.189935	4.000000	0.028286	3.980104	1.000000	0.041547	3.909791	5.000000	0.492555
21	2	2.022014	120.216168	72.436902	35.714336	50.831990	50.943324	96.687826	9.177632	14.087758	0.272522	0.455932	0.415001	0.517353	0.801710	0.121294	0.716006	0.995444	0.363175	5.365068	1.000000	18.311382	1.979122	1.000000	94.766917	3.111394	4.000000	0.029019	5.433747	5.000000	0.061969	3.203254	3.000000	0.118914	33.620601	3.000000	0.058807	3.827945	4.000000	0.051566	3.311108	3.000000	19.861251	2.960321	1.000000	2.646167	23.725032	5.000000	0.098085	0.261845	6.000000	97.209703	45.437704	3.000000	0.011140	0.600607	5.000000	0.025664	4.619338	6.000000	0.051062	0.082994	6.000000	0.015036	4.473955	5.000000	0.022868	4.112477	1.000000	0.011273	3.024030	4.000000	0.021238	4.611526	3.000000	0.067056	2.188526	2.000000	0.014522
22	1	66.796346	810.360408	99.153303	42.329493	48.002202	47.032186	62.895293	71.142374	89.550014	0.357085	0.111263	0.605503	0.462393	0.492988	0.126258	0.894968	0.481404	0.115860	114.616657	4.000000	71.301722	8.412055	6.000000	11.237691	3.626041	2.000000	0.105287	0.208166	5.000000	0.026074	23.829024	2.000000	0.015187	41.994301	3.000000	0.033532	10.899420	3.000000	0.013802	2.496790	6.000000	87.179091	1.566773	5.000000	27.627122	14.874471	5.000000	0.021786	0.282975	1.000000	3.417752	17.017734	2.000000	0.016332	2.465954	5.000000	0.308703	1.698058	1.000000	0.015835	1.550026	1.000000	0.010443	0.731692	2.000000	0.056226	0.852596	2.000000	0.018775	2.884649	4.000000	0.011269	0.976667	3.000000	0.018441	0.686914	6.000000	0.131780
23	2	16.398001	241.971670	23.938136	99.020542	61.412358	26.779511	73.810247	6.501986	54.735862	0.584230	0.600270	0.958857	0.607838	0.294029	0.174079	0.455727	0.214401	0.825900	3.090134	2.000000	17.168283	2.850696	3.000000	95.978645	2.629612	2.000000	0.071176	6.708663	5.000000	0.012359	11.070324	4.000000	0.022446	18.368190	6.000000	0.105149	4.255755	3.000000	0.013773	1.034726	5.000000	96.951545	3.554718	5.000000	78.957924	31.038512	6.000000	0.034892	2.346632	3.000000	99.202984	28.829824	6.000000	0.012630	15.038108	3.000000	0.015761	2.643944	1.000000	0.095569	1.024547	6.000000	0.082618	1.202570	3.000000	0.044265	1.610131	4.000000	0.021343	3.099159	1.000000	0.022341	2.457183	4.000000	0.019056	1.708278	6.000000	0.700127
24	3	33.834890	983.681035	4.927125	50.284738	25.209197	66.330008	72.702032	13.442588	93.564042	0.626876	0.108188	0.344203	0.130829	0.446115	0.173171	0.434827	0.658252	0.439714	150.684577	1.000000	29.430894	0.270492	6.000000	56.177684	2.371219	3.000000	0.012002	9.057110	1.000000	0.011043	39.724197	2.000000	0.016015	23.937243	5.000000	0.035252	13.342432	6.000000	0.010730	2.790278	1.000000	47.254550	1.861951	1.000000	20.933004	28.634310	5.000000	0.013718	1.734335	6.000000	13.277317	56.935227	3.000000	0.035103	3.322731	6.000000	0.018470	0.848919	2.000000	0.015525	1.987780	3.000000	0.021723	0.600616	4.000000	0.015142	2.751728	1.000000	0.040761	4.205158	6.000000	0.011110	4.228790	2.000000	0.023940	2.996588	3.000000	0.011859
25	1	57.016642	645.440626	51.809578	86.310315	99.740453	17.100521	35.393366	23.282264	40.323266	0.192348	0.502178	0.128801	0.968963	0.251450	0.298999	0.668076	0.901809	0.817271	35.011188	2.000000	83.186394	11.127006	1.000000	7.990961	3.262476	2.000000	0.013834	6.148664	1.000000	0.073546	4.533417	3.000000	0.038189	55.814194	6.000000	0.020137	13.525967	4.000000	0.087567	0.421435	4.000000	57.237482	2.102580	4.000000	88.250486	50.390003	4.000000	0.103173	0.640267	4.000000	16.110715	14.829303	4.000000	0.010650	10.183326	5.000000	0.088902	0.455988	2.000000	0.026045	2.367950	6.000000	0.018546	3.951061	1.000000	0.022047	4.520867	3.000000	0.252273	3.936946	4.000000	0.031642	3.432299	1.000000	0.031279	0.872408	4.000000	0.041904
26	2	75.153718	848.252697	64.561990	47.266524	84.248649	81.293279	54.973165	24.415591	22.156718	0.640379	0.775681	0.668778	0.693754	0.398439	0.255610	0.919584	0.840737	0.664745	132.590776	6.000000	21.908129	0.817592	6.000000	38.611468	3.675184	2.000000	0.056779	5.921792	3.000000	0.011615	28.754564	2.000000	0.010520	22.791980	2.000000	0.113583	14.977219	1.000000	0.013625	3.497123	4.000000	46.358090	1.862045	6.000000	3.074986	10.343820	1.000000	0.016632	2.161068	3.000000	5.092409	1.651340	2.000000	0.022168	12.331321	2.000000	0.013532	1.094579	4.000000	0.010480	3.047029	1.000000	0.158782	2.722953	3.000000	0.040153	1.253148	1.000000	0.137654	0.134496	2.000000	0.012980	4.407991	5.000000	0.198102	0.886346	6.000000	0.561571
27	2	52.638140	192.959658	69.372076	88.410432	64.995972	70.196297	28.788775	54.685730	41.115863	0.795849	0.659550	0.986698	0.793146	0.260558	0.843137	0.403985	0.433951	0.955655	40.884268	3.000000	65.246700	5.894035	6.000000	28.322033	4.607964	2.000000	0.010628	4.958020	1.000000	0.035300	17.060215	1.000000	0.014140	43.704384	5.000000	0.027510	1.514726	1.000000	0.031070	2.653235	1.000000	60.342108	1.855374	5.000000	96.734583	16.732689	1.000000	0.060720	4.471948	1.000000	30.949100	42.081172	3.000000	0.021436	1.890606	6.000000	0.013282	1.783412	2.000000	0.118086	0.560876	6.000000	0.017755	2.608961	5.000000	0.024910	1.964103	1.000000	0.034500	3.163079	1.000000	0.018259	4.362980	5.000000	0.073647	0.184518	3.000000	0.035100
28	1	6.309874	784.392159	47.761498	24.889064	41.168755	95.324524	58.575149	51.820691	82.974634	0.810811	0.697709	0.699684	0.210657	0.545762	0.450147	0.801758	0.884524	0.127870	143.585645	1.000000	16.751002	12.653736	4.000000	74.010826	0.583110	5.000000	0.015200	12.061127	5.000000	0.024879	51.651174	2.000000	0.010735	37.770576	6.000000	0.014954	1.834940	6.000000	0.085787	2.559819	5.000000	17.363143	1.742373	3.000000	8.757154	22.978451	6.000000	0.017528	1.562691	4.000000	93.366686	38.406032	3.000000	0.010513	2.787967	5.000000	0.041349	0.763462	6.000000	0.024993	0.244685	2.000000	0.029831	0.442245	1.000000	0.013486	3.017725	4.000000	0.019513	1.273654	3.000000	0.063966	4.079489	4.000000	0.057477	4.149748	2.000000	0.063493
29	2	3.531833	523.956417	29.766391	20.731283	48.189565	33.808770	82.085377	97.353238	70.835845	0.524629	0.335799	0.583395	0.785289	0.245877	0.444625	0.784523	0.895420	0.566311	134.893503	3.000000	28.712624	9.667807	5.000000	50.348722	3.181650	3.000000	0.023012	2.089959	4.000000	0.021792	19.180426	1.000000	0.014211	10.223904	3.000000	0.013007	2.600874	3.000000	0.049442	0.565557	4.000000	59.148152	1.657225	3.000000	68.943856	30.542781	3.000000	0.010604	0.634655	6.000000	3.242731	22.418568	2.000000	0.015508	7.478791	4.000000	0.011256	1.155315	4.000000	0.044138	4.284297	5.000000	0.074071	3.377625	3.000000	0.015286	1.818522	6.000000	0.016991	2.359802	1.000000	0.028364	2.413744	5.000000	0.011966	3.678331	5.000000	0.034599
30	2	77.381537	784.794569	95.913175	69.387409	23.595967	7.057880	22.603455	82.548997	81.674497	0.552556	0.528671	0.680548	0.822360	0.169919	0.349001	0.469444	0.257053	0.370128	178.493894	3.000000	7.594553	0.586166	2.000000	66.143240	0.804784	1.000000	0.034061	13.620424	3.000000	0.014951	15.566820	2.000000	0.013338	43.842855	2.000000	0.010467	2.677105	1.000000	0.023583	2.349250	5.000000	54.674299	2.001457	1.000000	6.752807	37.057751	5.000000	0.089887	1.106853	5.000000	75.557647	44.811480	1.000000	0.012629	7.330841	2.000000	0.015735	3.000260	5.000000	0.086461	1.013612	3.000000	0.032206	3.096653	2.000000	0.054961	1.442152	6.000000	0.112856	4.456852	3.000000	0.033110	2.340083	5.000000	0.024033	3.428904	1.000000	0.092681
31	2	42.979959	158.307082	11.354315	80.471119	21.278903	78.509855	46.135364	21.654633	37.927697	0.353429	0.236895	0.460842	0.571788	0.967288	0.393297	0.202685	0.263374	0.379777	71.243933	1.000000	43.449824	4.269933	2.000000	29.580051	2.753333	6.000000	0.017963	10.317546	4.000000	0.010234	17.785775	4.000000	0.044487	27.702353	6.000000	0.021353	2.939306	6.000000	0.033562	4.460000	6.000000	65.446591	3.465336	4.000000	46.038587	10.639271	2.000000	0.043796	0.164723	4.000000	55.195515	57.242534	2.000000	0.026226	12.640434	4.000000	0.038992	0.229949	3.000000	0.020098	2.043795	4.000000	0.013705	4.205446	2.000000	0.011090	0.689653	2.000000	0.018667	2.310171	6.000000	0.105739	0.711979	1.000000	0.022678	3.416107	1.000000	0.016661
32	1	83.535995	158.760294	62.164676	93.370907	18.072851	74.149528	38.980617	94.098661	38.116533	0.250683	0.468616	0.505846	0.497573	0.645268	0.503430	0.622452	0.302162	0.788879	100.364872	1.000000	78.211719	5.977704	4.000000	27.055046	1.428878	6.000000	0.013058	6.996555	5.000000	0.038840	42.211076	3.000000	0.012407	41.968085	6.000000	0.104201	0.403597	3.000000	0.015876	3.464281	1.000000	66.733898	1.428580	2.000000	16.415939	29.140136	1.000000	0.020882	3.816748	2.000000	29.437448	36.857938	5.000000	0.062964	12.569475	1.000000	0.011049	0.098357	4.000000	0.016014	3.834452	6.000000	0.025892	1.298154	5.000000	0.087676	2.872356	3.000000	0.646051	2.145431	3.000000	0.021340	4.189052	1.000000	0.015355	3.747558	2.000000	0.021707
33	1	81.111923	410.116401	50.377186	54.696991	67.803086	24.622040	14.729906	1.005944	1.743378	0.509088	0.767426	0.650841	0.305946	0.116940	0.628271	0.313569	0.272964	0.340063	22.932667	3.000000	22.285436	8.297927	2.000000	43.895501	1.646087	2.000000	0.013352	5.407693	2.000000	0.014865	53.409344	2.000000	0.019708	27.449858	2.000000	0.022184	11.763102	2.000000	0.013068	1.343441	3.000000	12.507209	3.947788	3.000000	60.048102	29.721954	1.000000	0.019844	4.020587	1.000000	2.939494	40.437390	4.000000	0.033802	6.907287	1.000000	0.032503	2.301084	6.000000	0.023220	2.112279	1.000000	0.120182	4.218451	3.000000	0.020547	1.312198	5.000000	0.103013	1.889370	3.000000	0.060667	0.138815	6.000000	0.020944	2.690896	1.000000	0.024473
34	2	87.782440	554.251956	43.260499	48.312862	47.317090	53.842078	51.586560	22.534380	24.590631	0.453594	0.463892	0.905590	0.299250	0.634800	0.476327	0.453439	0.870030	0.296690	144.115528	6.000000	97.856838	2.707077	2.000000	96.483639	0.496798	3.000000	0.014714	7.365900	6.000000	0.010721	12.849138	2.000000	0.010894	23.290877	2.000000	0.010879	5.350496	2.000000	0.017859	1.323272	3.000000	15.109221	2.155632	2.000000	15.876376	49.074472	3.000000	0.011992	4.279087	3.000000	65.940650	20.674852	1.000000	0.109777	6.523322	6.000000	0.012985	1.135408	2.000000	0.043784	3.215498	5.000000	0.021725	3.252533	4.000000	0.087757	0.732814	1.000000	0.010828	0.278683	6.000000	0.012990	4.433667	5.000000	0.021097	3.630081	3.000000	0.010556
35	2	29.083230	808.997239	64.326900	12.208503	93.712340	52.830673	42.029441	52.901175	52.796981	0.376028	0.315057	0.481299	0.611805	0.329994	0.350448	0.137557	0.481625	0.694753	161.772347	4.000000	65.250760	5.244385	2.000000	60.461744	2.151723	3.000000	0.010912	11.784142	5.000000	0.032151	45.083189	5.000000	0.010251	45.121270	2.000000	0.010628	14.018667	4.000000	0.035293	2.000750	1.000000	87.294763	3.885058	4.000000	82.966296	29.065218	3.000000	0.015417	3.012447	1.000000	95.513681	14.010428	6.000000	0.506919	10.371419	2.000000	0.035949	3.276099	2.000000	0.010511	1.350281	3.000000	0.020947	4.434956	6.000000	0.025387	2.607970	5.000000	0.025860	4.032947	1.000000	0.010355	1.971851	1.000000	0.031093	2.755807	6.000000	0.044796
