11	2	49.200094	33.769936	13.948355	45.897947	60.813554	75.440098	42.092023	64.326736	0.677704	0.489418	0.340321	0.246125	0.165324	0.784076	0.523473	0.214673	133.888884	1.000000	35.199130	2.380448	2.000000	0.011266	0.192308	4.000000	0.017383	9.738445	5.000000	0.015170	0.838073	3.000000	0.054153	1.502437	6.000000	0.201327	0.807527	4.000000	0.017714	0.505364	2.000000	0.010317	0.782143	5.000000	39.734136	4.807784	6.000000	0.019226	0.041011	3.000000	31.800958	55.936588	5.000000	0.056887	10.254220	3.000000	0.185736	1.232257	6.000000	0.028605	33.401647	2.000000	0.024880	50.561759	6.000000	0.041700
12	2	15.292851	74.480669	34.947510	40.873689	49.697828	13.372268	7.274579	79.266788	0.946820	0.772734	0.153744	0.426621	0.835095	0.767906	0.965901	0.533412	87.829730	1.000000	15.418680	12.304274	3.000000	0.012435	0.795847	2.000000	0.015879	4.174937	5.000000	0.016168	0.026378	1.000000	0.010515	0.095929	6.000000	0.024450	0.141898	2.000000	0.016534	1.198450	3.000000	0.011671	0.616269	3.000000	70.227630	6.067801	5.000000	0.013183	0.455247	4.000000	42.799905	45.215406	1.000000	0.099532	2.468629	1.000000	0.120947	1.381150	2.000000	0.017357	2.338860	2.000000	0.029564	43.336049	3.000000	0.013718
13	1	19.128722	46.411268	84.754663	87.292310	87.881118	1.118176	18.833242	1.974383	0.286593	0.981804	0.174360	0.174842	0.539778	0.755397	0.810596	0.158607	156.695345	5.000000	60.124043	13.020292	5.000000	0.051955	0.717664	2.000000	0.034427	8.682119	6.000000	0.011151	0.560779	6.000000	0.010984	0.209098	2.000000	0.013647	0.494427	2.000000	0.028301	0.700922	4.000000	0.020306	0.692070	4.000000	94.289842	8.660223	2.000000	0.024530	0.545272	5.000000	59.806910	42.456767	1.000000	0.040662	7.638362	3.000000	0.039969	1.261034	5.000000	0.010816	34.498822	6.000000	0.019746	45.664711	1.000000	0.020417
14	2	56.068120	56.777249	59.415523	28.994052	69.691190	32.559563	86.959654	97.372625	0.630133	0.612550	0.178483	0.833870	0.561771	0.890782	0.861080	0.101635	30.469049	1.000000	26.945807	2.134905	3.000000	0.010393	0.990221	2.000000	0.031506	9.329651	3.000000	0.429177	0.491009	4.000000	0.039408	0.100503	2.000000	0.017912	0.848436	2.000000	0.013781	1.632996	3.000000	0.013468	0.547346	5.000000	85.073224	14.111901	2.000000	0.012834	1.443320	3.000000	3.641669	4.700494	3.000000	0.013682	6.676838	2.000000	0.011791	0.291676	3.000000	0.051394	1.671978	5.000000	0.024604	33.390663	6.000000	0.027623
15	1	6.949084	12.698690	42.735295	89.161633	70.540157	22.286010	38.211785	44.290961	0.904036	0.428636	0.814054	0.179683	0.854257	0.227498	0.619035	0.497119	94.183065	3.000000	82.633778	3.807226	4.000000	0.010345	0.893089	3.000000	0.024585	13.423631	3.000000	0.033308	0.649358	2.000000	0.015234	0.447405	1.000000	0.011690	0.271609	1.000000	0.013731	0.645602	5.000000	0.162459	0.195069	3.000000	21.091483	8.887874	5.000000	0.021692	0.164733	6.000000	94.486059	27.526440	4.000000	0.021162	4.936940	3.000000	0.010137	0.931374	3.000000	0.010135	21.214201	3.000000	0.013368	10.231808	1.000000	0.019915
16	2	73.682578	84.134228	16.564027	57.324351	86.492486	53.305460	80.904898	10.452936	0.604241	0.446933	0.219828	0.651042	0.304441	0.970903	0.661654	0.801958	119.180825	6.000000	76.456201	6.536943	4.000000	0.040310	1.132459	3.000000	0.034277	2.460289	5.000000	0.234112	0.874716	6.000000	0.027260	1.128980	4.000000	0.020136	0.151163	6.000000	0.025833	1.322496	6.000000	0.015253	0.439193	4.000000	69.046006	13.110617	4.000000	0.049092	0.526209	3.000000	40.403836	17.596340	4.000000	0.010087	13.568546	5.000000	0.011270	1.359318	1.000000	0.020871	11.814255	2.000000	0.028196	52.242978	3.000000	0.016655
17	3	39.638416	38.970591	25.693287	16.665085	55.504669	10.772635	67.199426	63.136381	0.127026	0.582475	0.224937	0.434195	0.218694	0.190287	0.151212	0.584081	44.457074	6.000000	7.220972	1.227314	6.000000	0.035696	0.021943	4.000000	0.012683	11.358720	2.000000	0.028328	0.581845	4.000000	0.011368	0.762376	6.000000	0.013789	1.208178	1.000000	0.233221	0.954843	2.000000	0.020295	0.141642	5.000000	24.381639	4.317296	2.000000	0.018753	0.266235	2.000000	65.987991	20.707742	5.000000	0.031614	4.988794	1.000000	0.041219	0.271234	6.000000	0.035649	5.829697	6.000000	0.014244	21.983160	4.000000	0.038193
18	2	40.384328	51.933644	18.908344	95.765781	73.274369	26.729373	64.033573	54.376932	0.405679	0.222245	0.608374	0.267621	0.129671	0.420526	0.763033	0.261506	98.108230	6.000000	8.137409	2.888586	6.000000	0.011020	1.130587	2.000000	0.013066	1.690329	5.000000	0.025477	0.604944	1.000000	0.015460	0.727108	2.000000	0.032803	1.170929	1.000000	0.013418	1.066207	1.000000	0.075921	1.029629	6.000000	81.305307	13.643641	6.000000	0.079704	0.172291	5.000000	41.154471	38.807641	1.000000	0.076143	5.362389	1.000000	0.017725	1.467985	2.000000	0.013074	30.512904	5.000000	0.010970	13.026775	6.000000	0.044339
19	2	31.608246	13.546985	67.913364	4.051622	13.382269	18.277238	12.095311	20.595949	0.959509	0.429182	0.750119	0.286154	0.946271	0.650628	0.371439	0.233949	5.697323	2.000000	81.719809	6.170009	3.000000	0.010183	0.722446	2.000000	0.024428	7.610463	2.000000	0.015598	0.619428	6.000000	0.015239	0.631126	4.000000	0.011298	0.101551	5.000000	0.024645	0.718357	1.000000	0.105428	0.281644	2.000000	15.453129	0.951556	2.000000	0.030889	1.605802	1.000000	50.503214	51.034670	1.000000	0.011095	7.001001	5.000000	0.066011	0.273267	5.000000	0.014175	13.481554	3.000000	0.014383	50.937413	4.000000	0.010883
20	2	91.473536	68.203596	28.899317	86.976481	15.956719	64.998381	80.748654	7.558032	0.448171	0.691492	0.920087	0.251870	0.152206	0.668846	0.968147	0.109484	30.799369	1.000000	32.301132	3.379393	2.000000	0.010066	0.876021	6.000000	0.033906	2.798719	6.000000	0.024545	0.653879	3.000000	0.015144	0.260667	5.000000	0.042584	0.435505	1.000000	0.028861	1.244114	2.000000	0.014084	0.942104	6.000000	16.642285	10.840967	2.000000	0.065729	0.127582	3.000000	73.609416	7.537224	2.000000	0.056763	11.348310	1.000000	0.042467	0.880239	3.000000	0.011591	10.640163	6.000000	0.105677	56.651731	3.000000	0.011754
21	2	39.128893	44.432702	85.300222	42.512481	65.547512	48.935147	75.540662	68.541476	0.557564	0.815464	0.270316	0.233338	0.102009	0.838756	0.480096	0.620175	51.024043	4.000000	22.783876	3.805355	4.000000	0.010365	1.108601	4.000000	0.025375	7.343881	5.000000	0.023466	0.820460	1.000000	0.025175	0.099228	3.000000	0.010828	1.169631	3.000000	0.010140	1.668122	5.000000	0.537295	0.593714	4.000000	64.510296	1.819131	5.000000	0.010142	1.015057	3.000000	35.311993	11.554259	2.000000	0.020370	6.124104	6.000000	0.018056	1.140730	3.000000	0.012024	35.019072	2.000000	0.550713	51.322474	2.000000	0.013535
22	2	8.920619	85.067046	99.371901	46.702947	9.926574	39.041776	12.423894	8.942616	0.276425	0.967274	0.106694	0.627625	0.377376	0.719310	0.766875	0.512105	126.218606	4.000000	7.857473	3.671887	2.000000	0.010893	0.286057	6.000000	0.012597	8.678823	3.000000	0.035652	0.096313	4.000000	0.016687	0.920737	2.000000	0.015181	1.027087	1.000000	0.149146	1.510177	4.000000	0.041502	0.811681	3.000000	48.757199	9.891444	4.000000	0.019660	0.109981	1.000000	25.571669	31.131257	3.000000	0.025231	9.150292	5.000000	0.023592	0.699536	1.000000	0.013680	49.897728	1.000000	0.020398	32.916365	1.000000	0.045806
23	1	33.369653	2.040816	99.000592	8.723265	9.374236	57.974562	40.055692	71.667763	0.379656	0.780470	0.566893	0.779686	0.911092	0.577111	0.526528	0.701814	11.357172	4.000000	37.140773	3.008872	6.000000	0.041172	0.824339	2.000000	0.017237	4.697860	6.000000	0.057265	1.065224	3.000000	0.017042	0.988229	2.000000	0.010341	0.948091	4.000000	0.014837	1.348246	6.000000	0.019059	1.066498	6.000000	46.627714	0.485456	4.000000	0.019976	1.507383	5.000000	59.920074	25.835345	2.000000	0.015956	3.868497	2.000000	0.039377	1.565743	6.000000	0.017875	39.971801	1.000000	0.025274	22.625895	1.000000	0.044731
24	2	52.688014	82.389018	78.151710	58.148193	38.682109	67.031741	79.237902	93.291959	0.701644	0.633429	0.543469	0.717600	0.230349	0.430554	0.476564	0.419020	26.475741	4.000000	29.866790	1.949083	6.000000	0.028000	0.462507	4.000000	0.127945	6.695304	6.000000	0.126395	1.059914	4.000000	0.012967	0.126901	2.000000	0.077462	0.815091	3.000000	0.030425	0.224029	1.000000	0.010193	1.253377	4.000000	72.739114	12.182162	6.000000	0.023949	1.263789	6.000000	98.968039	32.281269	1.000000	0.024539	9.847670	6.000000	0.010424	0.920790	1.000000	0.047498	34.384997	1.000000	0.688141	51.705325	3.000000	0.022336
25	3	27.594522	30.060457	88.792153	49.507255	66.051321	76.836084	37.351488	68.421974	0.920157	0.865618	0.816310	0.191467	0.337602	0.694607	0.296028	0.313302	47.502645	2.000000	78.153348	11.558752	2.000000	0.017069	0.344292	2.000000	0.247508	4.181279	5.000000	0.023636	0.819134	5.000000	0.019281	0.053719	1.000000	0.010834	0.771819	5.000000	0.077365	0.841520	5.000000	0.038727	0.378873	6.000000	37.072326	13.601651	2.000000	0.011331	1.638151	6.000000	76.634862	50.522800	3.000000	0.017319	13.303863	1.000000	0.051557	0.331323	3.000000	0.333253	21.531752	3.000000	0.013301	41.484305	5.000000	0.018288
26	3	63.890610	11.399612	62.740391	14.889692	24.236179	36.615256	7.386231	47.541882	0.327077	0.483987	0.908430	0.215436	0.661800	0.112564	0.980512	0.736346	42.069821	5.000000	3.771784	11.257200	6.000000	0.019547	1.054652	4.000000	0.013898	6.651100	2.000000	0.012330	0.888252	4.000000	0.021499	1.412885	5.000000	0.011493	0.833157	3.000000	0.014159	0.126232	1.000000	0.010124	0.200553	5.000000	20.494316	11.115372	4.000000	0.044304	0.059122	5.000000	93.017122	27.899064	5.000000	0.025270	0.751108	6.000000	0.026103	0.504080	5.000000	0.020433	32.152876	4.000000	0.010008	29.818391	2.000000	0.010425
27	3	73.779554	40.679475	56.366085	60.165072	31.070542	32.389070	2.630461	75.659275	0.858201	0.438473	0.192437	0.663594	0.124380	0.578364	0.358366	0.580789	122.383691	4.000000	81.628556	0.946649	2.000000	0.033740	0.708034	3.000000	0.013168	1.209583	5.000000	0.013065	0.058163	5.000000	0.018770	0.626297	1.000000	0.011469	1.100821	2.000000	0.011718	0.826863	3.000000	0.017268	0.459272	1.000000	26.803342	12.617955	3.000000	0.015497	0.862969	5.000000	9.154716	26.545121	5.000000	0.032397	11.849029	6.000000	0.154564	0.300642	3.000000	0.012570	5.783525	2.000000	0.018992	36.887685	6.000000	0.016625
28	1	46.747541	49.624571	47.642689	88.710462	4.602734	42.738633	60.249416	86.952405	0.346302	0.214322	0.873672	0.542488	0.876083	0.665444	0.789946	0.187247	101.896776	1.000000	30.757183	5.694103	4.000000	0.052798	1.092454	2.000000	0.031538	9.766362	1.000000	0.043459	0.158532	1.000000	0.036490	0.046900	6.000000	0.025188	1.258865	4.000000	0.020594	1.240332	3.000000	0.016392	0.479170	2.000000	10.521646	8.547450	1.000000	0.033209	1.101493	2.000000	95.260459	1.056989	6.000000	0.014489	10.592005	2.000000	0.036836	1.536104	4.000000	0.723804	48.057603	3.000000	0.014371	59.356655	3.000000	0.010546
29	1	14.961236	22.425924	94.705353	76.087231	89.204622	75.101640	48.215435	39.817066	0.387087	0.577529	0.527137	0.266217	0.112312	0.533136	0.957461	0.534930	98.657357	1.000000	20.104120	2.003542	6.000000	0.030176	0.173692	4.000000	0.022392	11.691649	3.000000	0.032294	1.018952	3.000000	0.012695	1.141327	4.000000	0.018621	1.084320	2.000000	0.019576	1.352062	1.000000	0.055744	0.857320	6.000000	63.299324	3.919560	3.000000	0.021160	0.450888	6.000000	80.178051	25.438402	4.000000	0.015795	5.666649	4.000000	0.038855	1.050230	2.000000	0.018296	2.735843	3.000000	0.012978	34.999111	3.000000	0.013178
30	2	22.057762	43.136946	19.725516	73.435067	27.459987	17.863246	40.606409	6.123564	0.917478	0.446192	0.662347	0.413235	0.947380	0.110573	0.835950	0.377824	177.953415	1.000000	96.347068	5.151243	1.000000	0.035049	0.751637	4.000000	0.014215	5.661862	4.000000	0.054732	0.578115	6.000000	0.019802	0.116398	4.000000	0.030704	1.221021	4.000000	0.058709	1.336795	4.000000	0.017544	1.057274	6.000000	68.629256	12.565430	2.000000	0.010335	1.419988	4.000000	31.202099	10.417900	1.000000	0.149848	7.140359	4.000000	0.065076	1.133986	6.000000	0.038813	15.133512	3.000000	0.020495	28.519071	6.000000	0.453434
31	1	14.076693	65.377668	25.980476	31.546661	33.550005	41.910983	91.436776	58.403987	0.710384	0.623471	0.875593	0.129013	0.303227	0.636497	0.531511	0.116686	28.245370	4.000000	22.826291	4.614966	3.000000	0.074812	1.234954	3.000000	0.011872	1.097744	5.000000	0.010540	0.818368	2.000000	0.017377	0.174700	2.000000	0.012512	1.068711	1.000000	0.012615	0.530591	1.000000	0.018664	0.966962	1.000000	20.024240	0.472101	3.000000	0.011634	1.321994	5.000000	88.996393	42.906514	3.000000	0.011810	0.372255	3.000000	0.010155	0.192903	2.000000	0.011382	12.859303	4.000000	0.030634	13.073072	2.000000	0.024367
32	2	86.816387	15.036173	91.578285	69.096944	30.722854	31.643691	92.170755	52.697132	0.177929	0.178124	0.180745	0.700908	0.928257	0.373370	0.929532	0.435956	74.465018	2.000000	15.994904	11.992602	6.000000	0.026916	1.214260	6.000000	0.010250	6.889230	6.000000	0.035448	0.223271	5.000000	0.019945	0.159545	5.000000	0.011710	0.055892	3.000000	0.026864	0.769127	5.000000	0.085911	0.835564	5.000000	18.693003	7.724245	3.000000	0.044864	0.901272	3.000000	77.166219	15.979312	5.000000	0.010524	5.573700	2.000000	0.010211	0.029950	5.000000	0.010395	9.920259	2.000000	0.011666	8.771507	6.000000	0.022517
33	3	88.669645	47.080044	9.502723	87.721571	20.076961	88.978918	62.883972	86.504346	0.411156	0.366471	0.535361	0.632515	0.352095	0.470846	0.957208	0.354101	80.347165	1.000000	85.985050	7.380493	2.000000	0.070861	0.121089	6.000000	0.020866	12.778422	4.000000	0.029328	0.298646	4.000000	0.012710	1.624276	3.000000	0.012241	0.378876	6.000000	0.012509	1.544443	1.000000	0.028138	0.668838	1.000000	68.687433	3.719492	2.000000	0.012589	0.169166	4.000000	14.086733	11.276293	3.000000	0.011074	6.962448	6.000000	0.026540	1.451969	5.000000	0.011946	6.910859	4.000000	0.020410	19.377834	5.000000	0.032873
34	3	65.153188	10.919540	91.879207	12.056363	55.947989	26.307294	20.578602	14.510751	0.865680	0.886505	0.378682	0.526922	0.490305	0.675125	0.757920	0.231944	104.850428	6.000000	61.079865	1.057316	6.000000	0.040097	0.026435	3.000000	0.011131	9.070126	6.000000	0.019570	0.648246	3.000000	0.060189	1.092336	2.000000	0.024475	0.012970	3.000000	0.138109	0.290680	1.000000	0.105359	1.116086	6.000000	23.254544	5.410108	6.000000	0.040958	0.356524	4.000000	88.596832	51.765326	5.000000	0.293259	3.735900	3.000000	0.023640	1.109029	2.000000	0.368844	31.987804	2.000000	0.027412	18.759178	4.000000	0.027230
35	2	83.909327	36.150323	2.955220	16.969739	54.615453	46.360218	26.919486	7.513217	0.831342	0.354070	0.508544	0.792569	0.629071	0.660750	0.933414	0.457956	160.380095	6.000000	90.921783	10.277933	5.000000	0.031385	0.070411	2.000000	0.011542	5.345224	5.000000	0.108556	0.269513	2.000000	0.173056	0.132243	5.000000	0.054544	1.140642	1.000000	0.024148	1.009733	6.000000	0.017445	0.844227	1.000000	46.756895	11.172233	2.000000	0.019740	0.606825	6.000000	94.366034	29.545300	4.000000	0.010767	0.282254	5.000000	0.027673	0.200848	3.000000	0.034870	34.068426	1.000000	0.011824	46.849639	3.000000	0.086858
36	1	16.909700	82.713577	51.779989	19.200990	88.170493	67.660460	93.217066	46.621995	0.570766	0.988267	0.269654	0.595050	0.198610	0.687894	0.753504	0.397859	116.126171	2.000000	74.832492	0.797116	2.000000	0.018325	0.039646	4.000000	0.020220	0.153440	6.000000	0.026678	0.453406	1.000000	0.018174	0.466609	6.000000	0.052565	0.966437	6.000000	0.013634	1.326127	3.000000	0.105107	0.559764	4.000000	22.301165	7.608311	1.000000	0.039211	1.408402	2.000000	33.311591	14.515458	1.000000	0.025049	11.664019	6.000000	0.010822	1.662295	1.000000	0.029546	46.718045	2.000000	0.011160	19.351429	3.000000	0.121046
37	2	96.226065	70.551041	75.257932	36.876647	8.326482	29.474998	11.604615	88.870676	0.159127	0.138053	0.658146	0.615237	0.825706	0.318434	0.953454	0.679183	11.404438	6.000000	87.039165	1.027628	1.000000	0.021827	1.218517	5.000000	0.011940	8.671691	2.000000	0.029871	0.656483	5.000000	0.014239	0.967215	1.000000	0.031248	0.738702	6.000000	0.015802	1.343448	5.000000	0.016110	0.428004	6.000000	72.803054	11.767694	5.000000	0.012206	1.127800	6.000000	71.040519	46.663828	1.000000	0.025245	12.360929	6.000000	0.066514	0.078363	3.000000	0.076319	45.571339	6.000000	0.010577	16.363358	2.000000	0.036484
38	2	4.844826	46.452008	9.147822	83.638390	75.094672	59.276379	51.126826	35.990816	0.664857	0.160903	0.360265	0.428840	0.221120	0.232029	0.963314	0.861493	87.727759	1.000000	68.065547	0.256138	5.000000	0.011041	0.742244	2.000000	0.015796	12.372209	5.000000	0.010062	0.178388	4.000000	0.130330	1.264957	6.000000	0.023535	1.119383	1.000000	0.049345	1.220081	5.000000	0.016101	0.188892	2.000000	72.819787	5.793951	6.000000	0.013398	1.103335	5.000000	32.347964	43.980626	1.000000	0.069332	13.637289	3.000000	0.012261	0.928337	5.000000	0.012193	24.888597	5.000000	0.010868	37.640114	3.000000	0.017893
39	2	34.873278	69.346719	46.415651	2.801485	94.909628	92.179853	48.250180	74.232109	0.523073	0.224390	0.919848	0.853306	0.859215	0.877110	0.712695	0.201256	4.885983	3.000000	23.520072	2.871528	6.000000	0.013408	0.509676	1.000000	0.020211	1.665295	2.000000	0.012294	0.233144	4.000000	0.011234	1.191141	3.000000	0.078497	0.578880	4.000000	0.064698	1.533758	5.000000	0.014049	1.192265	5.000000	55.555810	12.497666	2.000000	0.087217	0.875137	1.000000	99.699855	53.338219	6.000000	0.014757	1.425020	4.000000	0.019145	1.281968	2.000000	0.012190	40.050885	2.000000	0.227757	11.243094	3.000000	0.014520
40	2	34.895323	38.300185	87.242570	31.790788	60.541417	82.418249	2.129506	33.336694	0.596329	0.414852	0.280505	0.310039	0.382626	0.645115	0.222643	0.795012	156.538724	4.000000	6.959928	11.866859	1.000000	0.517200	1.193459	4.000000	0.012461	3.153819	3.000000	0.012526	0.025542	4.000000	0.046859	1.406707	2.000000	0.045212	0.463956	1.000000	0.085218	0.262453	1.000000	0.023262	0.861543	4.000000	60.886602	12.443066	5.000000	0.015126	1.379382	3.000000	79.495928	27.321097	5.000000	0.025917	7.293102	2.000000	0.020227	1.309954	2.000000	0.018519	10.275748	5.000000	0.013987	38.305201	4.000000	0.011869
41	1	93.834680	31.114907	82.301981	50.209973	45.158317	82.215413	87.599614	65.659023	0.510704	0.317942	0.552273	0.467334	0.249129	0.183177	0.763974	0.437246	133.421772	6.000000	49.974387	6.999703	6.000000	0.185153	1.209812	4.000000	0.044262	8.371299	2.000000	0.028442	0.262082	3.000000	0.014353	0.198114	6.000000	0.012773	0.268260	6.000000	0.036139	1.291823	6.000000	0.012886	0.556321	1.000000	24.190374	12.613226	5.000000	0.268221	1.135061	1.000000	65.928524	39.164610	1.000000	0.169782	7.510050	4.000000	0.013005	0.808382	5.000000	0.014215	0.904692	5.000000	0.045613	46.750264	4.000000	0.197568
42	1	1.525496	10.042516	90.257834	69.938523	76.288448	87.782238	60.947712	62.362204	0.193444	0.221523	0.795134	0.830757	0.962335	0.477598	0.869387	0.381380	44.929459	4.000000	52.238206	12.333497	2.000000	0.028499	1.133617	4.000000	0.013859	7.465168	5.000000	0.018074	0.793732	4.000000	0.017712	0.802563	1.000000	0.011458	1.068130	1.000000	0.010538	0.506276	3.000000	0.090976	1.089708	5.000000	84.256306	0.254882	2.000000	0.137311	1.180453	6.000000	90.022630	41.748652	3.000000	0.013664	12.106649	1.000000	0.208886	1.575798	5.000000	0.047204	23.850768	3.000000	0.193271	43.302768	1.000000	0.011623
43	2	25.990991	77.041044	30.876335	89.483373	8.091868	71.697086	40.252537	62.260104	0.322620	0.767472	0.524737	0.288701	0.178875	0.811535	0.248822	0.182116	119.246165	3.000000	96.809259	6.624312	4.000000	0.010813	0.264242	4.000000	0.015614	5.965775	2.000000	0.014160	0.075667	4.000000	0.018457	1.544048	3.000000	0.022283	0.199375	1.000000	0.013624	0.171151	3.000000	0.059343	0.471646	4.000000	89.025151	4.187438	5.000000	0.014840	0.693867	4.000000	82.837473	53.865808	4.000000	0.054238	12.346717	3.000000	0.018063	1.263423	6.000000	0.010674	49.339604	3.000000	0.011259	40.582129	3.000000	0.024078
