14	4	754.094891	29.438019	22.647661	46.552692	68.968625	0.327434	0.251895	0.299834	0.874448	0.251186	4.197288	1.000000	0.013640	99.539687	3.000000	99.621123	5.729152	4.000000	0.153425	5.109940	2.000000	48.480284	52.672398	6.000000	35.162127	4.679095	5.000000	0.145815	178.306567	3.000000	0.029851	57.320712	6.000000	17.714091	2.787314	3.000000	0.024552	70.267328	6.000000	55.839110	20.180307	6.000000	89.886211
15	2	271.539887	11.530108	65.781137	32.064363	28.006360	0.780047	0.408891	0.965848	0.804074	0.155001	2.492375	3.000000	0.015196	117.764273	2.000000	65.634866	13.388597	3.000000	0.033032	0.229216	1.000000	6.141567	62.117248	4.000000	99.560766	2.734402	4.000000	0.021052	167.653749	1.000000	0.017331	40.495811	4.000000	89.501489	3.660609	5.000000	0.084774	38.624111	4.000000	50.135007	9.458126	3.000000	87.121918
16	2	446.038389	62.032340	30.246154	73.374795	22.367862	0.235900	0.498781	0.983581	0.694755	0.196506	2.822553	3.000000	0.010763	61.113822	3.000000	61.388424	4.972364	4.000000	0.048701	1.264886	1.000000	67.747339	68.582457	1.000000	16.378917	5.320680	2.000000	0.014290	150.432716	4.000000	0.011310	65.590262	6.000000	88.691046	3.908745	6.000000	0.086450	60.124916	3.000000	27.904340	32.004521	2.000000	52.596272
17	1	54.835136	99.346043	95.808255	86.259781	68.687181	0.651319	0.816909	0.244335	0.934977	0.194814	1.364570	1.000000	0.389151	93.454195	3.000000	6.896381	2.742271	3.000000	0.024114	0.932868	2.000000	5.487598	69.595974	2.000000	27.736692	2.436150	3.000000	0.023400	73.301615	4.000000	0.023789	67.888760	6.000000	79.283016	4.172726	3.000000	0.085183	43.608643	5.000000	33.544474	15.273293	1.000000	93.756296
18	2	380.803776	6.588419	45.464579	88.609250	42.255696	0.823572	0.955958	0.699752	0.737709	0.977919	0.412709	3.000000	0.023719	58.206052	3.000000	12.605748	3.452870	3.000000	0.015422	2.977206	4.000000	27.977831	70.520101	2.000000	45.263495	0.967552	2.000000	0.017705	81.045188	4.000000	0.046910	10.531856	3.000000	31.939508	2.605175	1.000000	0.010541	11.986398	3.000000	36.440079	52.103333	1.000000	88.137893
19	1	624.681527	93.662774	7.653866	90.698073	4.896133	0.702628	0.811514	0.876474	0.474703	0.497840	4.058398	1.000000	0.017639	2.244473	1.000000	33.174607	10.705752	4.000000	0.013883	5.324604	3.000000	37.600004	6.716563	4.000000	89.169441	2.615957	1.000000	0.015199	103.628686	4.000000	0.015361	17.760690	5.000000	17.728272	2.283313	6.000000	0.139914	29.092407	5.000000	12.054597	55.589588	4.000000	58.013214
20	3	990.413955	78.862676	97.590466	44.875351	53.417776	0.357167	0.584437	0.778535	0.693477	0.862808	2.807150	5.000000	0.016929	41.075650	5.000000	25.012405	16.036294	3.000000	0.071852	2.365212	3.000000	94.548839	48.265280	5.000000	39.438553	0.618479	4.000000	0.115107	58.504238	4.000000	0.016529	48.989776	4.000000	12.118541	0.601167	1.000000	0.014085	48.945080	2.000000	31.791450	32.633582	5.000000	12.469282
21	2	652.787551	33.904404	63.164639	57.810651	76.811746	0.832879	0.280951	0.363319	0.758084	0.609817	4.602770	2.000000	0.010536	39.559655	4.000000	81.867693	7.167698	3.000000	0.029959	0.925884	4.000000	42.042392	1.802222	3.000000	30.919331	1.985596	5.000000	0.055221	29.217284	3.000000	0.060411	40.779279	4.000000	90.388118	3.882142	1.000000	0.035206	16.688754	4.000000	79.748369	4.593461	6.000000	9.637153
22	2	700.553868	6.110497	90.151479	17.335984	43.617094	0.448431	0.398053	0.267068	0.910720	0.867010	4.072556	1.000000	0.033207	101.280467	5.000000	17.143659	16.219251	3.000000	0.014770	3.948443	4.000000	76.996633	45.370671	1.000000	72.361148	1.995898	4.000000	0.026260	26.041383	6.000000	0.014382	20.548494	3.000000	50.568962	3.085808	5.000000	0.020912	51.884575	5.000000	72.852586	46.611146	3.000000	92.333318
23	3	334.587239	3.108865	52.462054	56.634286	37.772879	0.926131	0.130560	0.401223	0.297099	0.663897	1.790407	1.000000	0.015981	143.909845	6.000000	92.906807	17.916506	1.000000	0.032538	5.455665	4.000000	48.200322	64.344284	2.000000	89.126095	2.295174	2.000000	0.014413	14.824815	1.000000	0.015160	50.075925	5.000000	97.835395	0.551107	6.000000	0.011843	5.721798	6.000000	93.379535	26.532862	3.000000	94.945240
24	4	452.602452	40.847903	99.433700	79.514471	80.002077	0.413206	0.599280	0.787533	0.530137	0.332528	0.541977	6.000000	0.015732	21.414255	6.000000	85.488016	18.341201	3.000000	0.018312	2.835380	6.000000	90.813721	47.256080	1.000000	40.128191	1.688077	6.000000	0.018072	172.212076	6.000000	0.013975	3.284833	4.000000	67.891876	0.633991	3.000000	0.079460	58.072891	5.000000	7.217430	18.102132	6.000000	79.039589
25	2	250.433377	24.002193	65.651685	6.167798	51.171560	0.150439	0.764302	0.972064	0.264397	0.222862	0.323592	4.000000	0.011687	145.027573	4.000000	80.221400	7.483061	2.000000	0.141005	1.921431	1.000000	67.509693	35.747214	6.000000	95.555353	3.735002	3.000000	0.030301	20.042989	4.000000	0.055551	51.522121	2.000000	13.128132	2.599458	3.000000	0.076362	40.060428	1.000000	15.348883	16.960988	2.000000	67.212452
26	2	313.050783	74.126198	25.057345	21.772527	98.354097	0.738536	0.660899	0.884002	0.928318	0.287426	4.059569	4.000000	0.022626	154.802837	3.000000	88.853181	8.397887	6.000000	0.016606	4.809572	1.000000	82.980304	59.947522	3.000000	36.337975	2.530686	4.000000	0.091624	144.025909	4.000000	0.015410	50.594899	1.000000	33.471581	5.356380	6.000000	0.031761	69.476829	3.000000	6.132038	41.363102	6.000000	29.033962
27	1	40.811718	69.556922	45.931126	68.867516	41.556493	0.421664	0.138231	0.349906	0.166951	0.998398	3.030578	2.000000	0.068427	54.360240	5.000000	53.333508	3.573417	1.000000	0.020037	4.110381	3.000000	21.517243	48.259331	2.000000	14.009338	2.572483	3.000000	0.016830	138.653980	4.000000	0.021664	21.966380	2.000000	2.604334	1.038365	2.000000	0.025902	33.646376	1.000000	96.952926	60.986808	2.000000	10.853743
28	1	361.271588	27.139599	29.965018	49.196951	55.892860	0.489417	0.496630	0.777151	0.968487	0.779442	1.632780	5.000000	0.021826	86.036185	5.000000	65.389702	13.485176	4.000000	0.019026	1.935320	3.000000	97.453674	27.889294	1.000000	55.259094	0.582025	2.000000	0.024320	54.165733	4.000000	0.039151	63.806565	3.000000	85.072217	2.148421	2.000000	0.014468	27.584435	2.000000	57.468544	69.082009	4.000000	85.704451
29	2	97.786279	58.222860	97.742618	18.217924	67.640300	0.975726	0.425762	0.842588	0.415742	0.875902	2.472876	5.000000	0.062223	145.947495	4.000000	12.159209	7.337127	1.000000	0.014660	4.012704	6.000000	36.615169	53.842698	5.000000	3.793162	1.735813	2.000000	0.075556	74.979778	3.000000	0.012339	68.308846	6.000000	93.450271	1.852179	6.000000	0.018449	62.753686	5.000000	31.249766	28.417735	2.000000	6.051148
30	1	743.429014	1.205006	98.016458	84.555879	12.517415	0.177673	0.283925	0.218691	0.573876	0.469660	4.749047	2.000000	0.028325	3.386871	6.000000	51.154483	4.913635	6.000000	0.035392	1.945581	6.000000	17.098030	14.850239	5.000000	28.217404	2.765052	4.000000	0.012276	137.103572	3.000000	0.036486	60.801152	3.000000	11.033547	3.793729	2.000000	0.054301	11.237848	3.000000	17.927125	70.921651	3.000000	55.901100
31	2	278.634980	21.917014	44.860809	24.450158	66.293159	0.284438	0.209196	0.384652	0.501234	0.430084	1.596374	4.000000	0.025265	139.754556	3.000000	62.490440	6.705519	3.000000	0.104364	4.772006	6.000000	50.049192	19.940660	5.000000	94.493057	1.475119	6.000000	0.017932	152.093333	5.000000	0.026184	56.444161	3.000000	99.621003	3.907533	6.000000	0.017280	29.099294	1.000000	73.028117	29.712212	1.000000	27.172433
32	1	262.519974	40.665929	12.216654	17.282818	88.997667	0.992558	0.963219	0.469073	0.924303	0.985456	0.106963	2.000000	0.022840	24.529971	4.000000	95.411757	8.646626	3.000000	0.020253	2.705114	5.000000	3.977390	15.966170	5.000000	5.961761	1.848156	5.000000	0.072938	31.892545	1.000000	0.432817	35.894669	5.000000	9.589494	0.071895	1.000000	0.017489	56.926515	3.000000	55.779951	18.626481	1.000000	98.184855
33	1	64.417273	57.540509	5.132516	98.545925	5.741683	0.222458	0.917767	0.715283	0.234813	0.806466	3.332557	1.000000	0.017161	141.406117	6.000000	41.678321	15.184141	2.000000	0.041213	0.465599	6.000000	89.253367	16.254740	3.000000	68.590560	3.796896	1.000000	0.016607	116.452566	5.000000	0.026262	64.817629	6.000000	43.275856	4.591017	2.000000	0.027263	14.950694	3.000000	65.128665	9.794483	1.000000	18.055470
34	2	649.125951	40.982141	19.169079	25.045763	90.447134	0.694766	0.238543	0.263872	0.312576	0.882292	1.965860	3.000000	0.017413	114.945934	2.000000	61.233761	1.213490	2.000000	0.010031	1.141964	3.000000	52.687247	72.174082	5.000000	98.473343	3.090066	3.000000	0.058320	110.298161	2.000000	0.026844	24.919601	4.000000	82.068772	2.792044	3.000000	0.038241	68.000781	5.000000	74.797019	55.205601	4.000000	25.301020
35	4	353.211190	29.022142	8.003537	61.121339	79.473084	0.236707	0.448703	0.236419	0.549671	0.510814	1.684813	5.000000	0.032420	174.080505	3.000000	2.484873	3.290953	1.000000	0.013479	3.333223	2.000000	49.865011	18.305116	4.000000	66.174104	0.386627	6.000000	0.024907	95.122476	5.000000	0.011396	43.625188	3.000000	61.507475	1.783598	3.000000	0.021011	68.644011	4.000000	10.339176	62.490967	2.000000	92.634218
36	1	304.212463	51.387334	22.130622	40.324138	3.786713	0.569840	0.280491	0.579574	0.696347	0.133322	1.731917	3.000000	0.045865	3.192305	4.000000	16.505785	3.103055	1.000000	0.014350	2.176976	6.000000	30.379224	6.983652	4.000000	74.984951	2.300594	4.000000	0.095296	90.400578	2.000000	0.010498	0.885817	3.000000	24.252001	5.039950	2.000000	0.019815	32.401222	4.000000	96.064748	55.701259	6.000000	59.838467
37	3	188.989205	94.075852	78.252646	64.454604	54.175300	0.154881	0.502074	0.198839	0.430937	0.976015	1.825749	3.000000	0.011473	49.041447	3.000000	90.097955	12.266538	3.000000	0.018576	2.347312	2.000000	46.232426	29.795372	2.000000	7.904064	1.978579	3.000000	0.012558	49.971307	4.000000	0.042016	3.469936	5.000000	2.993972	1.562416	2.000000	0.013824	65.452064	3.000000	39.839776	10.499582	4.000000	51.404505
38	1	866.358415	76.640065	96.793517	72.310853	41.267166	0.288353	0.705516	0.358698	0.261936	0.673969	0.479741	5.000000	0.012578	150.399460	4.000000	50.145231	1.808762	2.000000	0.018708	3.456241	2.000000	57.628109	0.934737	1.000000	97.189112	1.864682	2.000000	0.014547	76.422594	5.000000	0.013328	48.848750	1.000000	94.261974	4.476217	6.000000	0.024591	35.025859	4.000000	6.628792	39.291561	1.000000	76.026410
39	1	927.352823	17.802393	33.641870	10.773557	12.944292	0.179681	0.589116	0.115593	0.371494	0.697746	1.617884	1.000000	0.010226	129.658476	5.000000	25.742430	3.779997	3.000000	0.015234	3.122753	6.000000	20.872645	15.326949	4.000000	68.943444	5.416977	5.000000	0.015242	92.795355	1.000000	0.012616	70.236883	6.000000	16.742828	4.602071	4.000000	0.033686	28.069746	5.000000	83.797964	13.266726	5.000000	66.860043
40	1	954.730728	23.102833	57.464995	2.747517	80.307079	0.972640	0.771798	0.119592	0.504697	0.396152	0.378012	5.000000	0.043439	118.469978	1.000000	96.158495	10.995356	5.000000	0.030808	3.282144	2.000000	81.485452	19.072197	6.000000	26.744498	0.141790	1.000000	0.608967	126.058851	3.000000	0.132986	17.612458	1.000000	55.595963	2.037708	2.000000	0.385339	15.714675	4.000000	96.081662	5.078406	2.000000	27.728703
41	2	521.937547	77.484722	71.498057	87.298792	84.956922	0.379074	0.496725	0.679417	0.523580	0.185523	4.395971	1.000000	0.016145	5.619042	4.000000	29.141837	18.950716	6.000000	0.036206	4.746327	2.000000	51.843552	34.081105	4.000000	24.296298	1.580459	6.000000	0.024938	64.300395	6.000000	0.011626	60.755713	3.000000	81.409535	4.755585	5.000000	0.025371	50.499223	5.000000	7.353676	18.377610	3.000000	21.509198
42	2	410.893381	33.441269	75.784644	80.706933	60.149903	0.676937	0.292121	0.234856	0.938426	0.289336	4.092299	4.000000	0.020301	20.207216	5.000000	2.635301	18.590499	6.000000	0.011972	1.144359	5.000000	43.148771	32.648986	3.000000	64.741551	3.428321	5.000000	0.052119	44.407035	4.000000	0.013857	8.889206	3.000000	93.417726	2.503970	1.000000	0.161663	4.980071	6.000000	84.375140	15.786898	1.000000	62.406903
43	1	849.418181	61.086577	26.350348	63.177300	55.436778	0.296608	0.982097	0.141604	0.582622	0.119622	1.922174	2.000000	0.018450	125.818715	6.000000	31.455285	13.869096	5.000000	0.107302	4.729829	2.000000	10.536727	41.044215	5.000000	56.225347	1.776201	3.000000	0.034810	158.070028	5.000000	0.013502	53.136981	4.000000	18.539008	2.680800	4.000000	0.249512	42.578453	2.000000	75.172791	45.165000	2.000000	77.482272
44	2	107.361527	60.921111	97.304615	3.524100	79.943861	0.315349	0.682481	0.385335	0.107563	0.732244	2.936236	6.000000	0.010063	6.456013	3.000000	70.535981	10.308622	4.000000	0.019476	4.754283	2.000000	22.531885	60.328985	4.000000	31.407450	4.491527	4.000000	0.017537	147.266293	3.000000	0.023319	5.326928	5.000000	60.367404	1.191547	5.000000	0.013816	8.352303	1.000000	22.216352	66.292738	2.000000	54.652251
45	2	783.837892	72.593627	65.587444	12.587066	14.361123	0.172674	0.339186	0.850358	0.454922	0.896210	2.216445	3.000000	0.015641	65.326104	1.000000	15.959009	18.300067	4.000000	0.052760	3.642687	3.000000	23.568824	53.761916	1.000000	30.102752	1.170109	2.000000	0.018314	144.539045	5.000000	0.013220	65.268087	1.000000	36.495752	5.050871	5.000000	0.033822	43.352332	5.000000	26.057439	69.693998	3.000000	84.151233
46	2	52.751398	46.816855	24.674255	30.357269	87.812345	0.541547	0.908955	0.687574	0.538087	0.862434	3.160317	4.000000	0.142064	158.086969	3.000000	18.003256	11.929636	6.000000	0.011132	4.236112	6.000000	71.833612	71.047223	1.000000	95.189445	1.945560	5.000000	0.037066	28.659939	5.000000	0.010823	11.578295	4.000000	34.101213	5.119934	2.000000	0.014826	59.435290	3.000000	95.027034	25.061267	3.000000	59.027210
47	2	684.348952	25.794769	85.466160	36.448920	22.312113	0.575219	0.141013	0.559547	0.134142	0.864621	1.270440	6.000000	0.017776	51.196515	6.000000	36.761886	17.282119	3.000000	0.017570	4.428614	5.000000	1.920352	6.694952	1.000000	19.334515	3.251584	3.000000	0.010613	99.187491	6.000000	0.015354	53.924793	6.000000	19.074243	3.895500	4.000000	0.049234	27.393382	6.000000	9.496590	12.371252	6.000000	67.312401
48	2	240.165339	26.655852	49.891041	82.172900	92.091072	0.811613	0.165294	0.447551	0.962428	0.901320	2.140998	6.000000	0.242709	176.606417	3.000000	60.287415	0.490431	6.000000	0.017605	0.272649	4.000000	77.036608	44.459483	1.000000	42.445957	3.987824	1.000000	0.012492	81.350316	5.000000	0.013377	41.334646	2.000000	29.622041	3.724406	5.000000	0.021676	61.862488	3.000000	44.833486	42.683095	3.000000	84.143627
49	1	252.740910	68.114140	38.124559	6.108063	93.096796	0.321106	0.337010	0.757841	0.287215	0.121273	3.887548	3.000000	0.011729	152.044329	3.000000	74.110936	1.679288	2.000000	0.021460	5.268145	1.000000	96.678911	13.896706	2.000000	24.047732	5.201600	1.000000	0.016682	96.849676	2.000000	0.051143	41.420805	5.000000	8.158434	3.257703	6.000000	0.012433	52.326080	5.000000	56.301505	34.247152	1.000000	62.259473
50	2	746.177461	22.860932	49.844017	24.760282	69.364317	0.541502	0.871845	0.668971	0.650403	0.262398	0.656734	4.000000	0.024484	18.435697	5.000000	24.616605	3.397888	3.000000	0.073111	3.934691	1.000000	92.188420	38.907741	6.000000	73.257154	4.952469	2.000000	0.014909	171.398425	3.000000	0.039084	63.006929	5.000000	29.657926	0.267670	2.000000	0.014743	62.577197	6.000000	29.892830	16.577818	2.000000	77.857934
51	1	53.927777	79.318038	2.052201	91.740780	97.802592	0.481933	0.545752	0.740210	0.366756	0.576250	4.292189	5.000000	0.012972	39.285339	5.000000	18.925226	9.370418	2.000000	0.015971	4.365042	1.000000	59.299617	52.820774	6.000000	20.802126	3.254655	6.000000	0.011829	169.796573	4.000000	0.078658	53.467514	5.000000	21.696854	2.610271	1.000000	0.020976	50.334668	1.000000	81.953725	14.644972	1.000000	51.868294
52	1	186.365197	24.954080	93.019379	95.796408	6.156577	0.534100	0.151768	0.517259	0.909019	0.125358	0.452549	5.000000	0.012417	39.199604	2.000000	9.793920	18.331841	4.000000	0.065674	5.387643	2.000000	62.479400	13.007442	4.000000	45.092056	1.160472	2.000000	0.031363	75.322638	3.000000	0.010433	43.458547	4.000000	14.975221	0.319972	4.000000	0.010134	54.183569	5.000000	5.191559	72.081128	5.000000	67.240049
53	3	106.689029	4.522055	72.918364	28.053341	45.953915	0.103222	0.691704	0.356525	0.574145	0.965558	3.884859	4.000000	0.407961	51.741999	1.000000	77.344100	16.988759	6.000000	0.017836	2.623662	2.000000	62.555788	41.225938	2.000000	88.910256	0.240024	1.000000	0.051209	172.214529	6.000000	0.011133	34.287868	5.000000	16.935767	3.190612	2.000000	0.018142	36.714936	2.000000	18.881608	24.899474	5.000000	76.058255
54	1	907.175901	71.578992	8.725832	58.014130	7.156646	0.352351	0.448911	0.861916	0.635539	0.422221	3.789987	1.000000	0.035027	76.817967	3.000000	34.963961	5.172193	2.000000	0.012510	4.697575	2.000000	24.128327	19.407324	2.000000	82.803875	3.725893	4.000000	0.011507	107.161238	2.000000	0.034145	12.910304	4.000000	7.364131	4.889355	4.000000	0.028456	8.760299	6.000000	13.389492	36.286223	4.000000	36.671887
55	2	854.739413	2.743387	61.105669	5.294155	16.236384	0.679724	0.636164	0.166153	0.201429	0.277832	1.124069	4.000000	0.032764	108.431163	1.000000	42.372151	2.135217	1.000000	0.012192	0.936082	6.000000	3.674156	58.210431	3.000000	82.281047	3.987383	4.000000	0.022456	94.932371	6.000000	0.023254	49.994975	3.000000	10.982976	1.812680	6.000000	0.010133	4.128587	1.000000	33.785845	27.620124	4.000000	24.720659
56	1	988.972791	41.992255	86.695846	3.450259	17.201418	0.935041	0.619956	0.888368	0.917985	0.369276	0.727261	1.000000	0.010127	56.535567	1.000000	14.899941	17.866335	5.000000	0.010258	2.294047	3.000000	98.031104	23.912611	2.000000	9.237122	5.209952	6.000000	0.047423	106.213757	2.000000	0.014310	53.578770	5.000000	84.286199	4.826217	5.000000	0.049640	0.731759	5.000000	10.090234	61.385177	5.000000	38.159713
57	2	291.716316	29.031245	40.457374	55.315459	38.513577	0.468663	0.376336	0.392181	0.632354	0.512709	1.641578	6.000000	0.027046	9.248585	2.000000	79.235741	19.205093	4.000000	0.018858	3.264599	4.000000	65.486129	65.621260	1.000000	25.606259	1.212472	1.000000	0.010627	8.678976	2.000000	0.038250	13.063801	1.000000	42.254004	4.447256	5.000000	0.033269	30.867801	2.000000	21.684397	23.451042	2.000000	23.007553
58	2	774.573458	62.844006	89.246575	31.573305	23.184872	0.686466	0.902137	0.339624	0.670881	0.349162	4.656586	4.000000	0.017912	28.112628	1.000000	60.681610	11.707753	6.000000	0.010903	1.035268	2.000000	75.390962	69.590992	4.000000	8.941980	3.716660	1.000000	0.033634	76.129792	2.000000	0.013663	38.867117	6.000000	52.537713	0.349863	2.000000	0.422295	6.872043	4.000000	27.683412	1.767612	6.000000	81.334068
59	3	406.357242	28.288367	59.513388	75.231674	46.400289	0.256477	0.579747	0.633272	0.566860	0.227304	2.046053	4.000000	0.010079	31.288909	1.000000	71.917755	11.758017	4.000000	0.035143	0.377491	1.000000	65.346513	54.918654	5.000000	99.017211	4.956599	2.000000	0.088440	135.766148	3.000000	0.015219	19.385468	3.000000	35.301146	5.291596	4.000000	0.017319	30.901197	1.000000	58.135793	48.847910	2.000000	80.203285
60	1	794.032085	11.406385	38.424431	31.578022	2.590440	0.914161	0.609811	0.470175	0.944871	0.599897	1.440349	2.000000	0.034038	145.555648	5.000000	22.876521	11.265641	5.000000	0.010094	2.114222	4.000000	90.703846	61.050667	5.000000	84.227286	0.796175	3.000000	0.031927	53.024985	3.000000	0.011327	25.686311	6.000000	14.766850	1.833296	6.000000	0.010048	45.008879	4.000000	17.600515	70.303787	5.000000	86.849566
61	1	764.621085	73.344433	11.647698	73.524873	9.317902	0.190442	0.195206	0.255260	0.760829	0.687830	0.058302	3.000000	0.012669	62.180908	5.000000	77.143609	13.945598	5.000000	0.011654	1.981368	1.000000	20.065737	37.964240	1.000000	26.907883	3.505973	5.000000	0.098988	134.768348	3.000000	0.040725	27.840643	6.000000	54.387456	0.122179	3.000000	0.019263	34.187942	6.000000	19.352329	57.477925	3.000000	4.881800
62	2	943.426194	87.853659	46.783924	24.782096	27.426045	0.400414	0.603780	0.931917	0.425617	0.997413	1.268193	6.000000	0.022024	11.354426	5.000000	52.584433	16.139631	6.000000	0.054860	4.015444	5.000000	94.105202	6.989289	1.000000	47.433462	4.386168	5.000000	0.012794	23.581020	4.000000	0.018228	46.917646	6.000000	84.600676	3.723114	4.000000	0.011418	41.250852	5.000000	68.397233	4.375415	3.000000	99.747676
63	2	480.820669	3.240481	56.712883	16.287318	13.513338	0.251578	0.595479	0.640464	0.316330	0.692140	0.857982	3.000000	0.013630	99.126644	1.000000	32.941552	5.933913	6.000000	0.019215	1.226495	6.000000	70.885140	53.055902	3.000000	69.916460	3.496582	6.000000	0.037743	15.855121	2.000000	0.067946	52.429786	6.000000	1.336614	0.071465	6.000000	0.016897	39.212315	6.000000	96.672972	42.720963	2.000000	24.992051
