11	3	50.830560	62.269883	69.644565	786.194487	34.602493	34.724739	67.699849	30.940328	34.412626	68.459929	66.642201	93.533630	31.086681	86.102786	0.848681	0.456386	0.751000	0.250196	0.134516	0.481097	0.833126	0.302085	0.918135	0.964744	0.838514	0.422911	0.843179	0.160478	82.692433	5.000000	26.207485	0.191721	6.000000	0.010478	13.656051	2.000000	36.097446	0.787260	4.000000	0.019962	7.712644	4.000000	0.029969	2.582324	4.000000	0.018422	1.002317	1.000000	0.024552	3.823664	3.000000	93.884541	2.018770	2.000000	67.733116	41.347917	4.000000	39.505829	6.785130	4.000000	26.861198	1.795183	1.000000	73.935886	5.552604	4.000000	34.593329	3.402483	5.000000	63.065742	5.302495	5.000000	92.878547	2.286118	5.000000	0.140167	3.380178	5.000000	0.018165	8.015981	5.000000	67.706978	7.898836	3.000000	18.177782	1.604029	3.000000	98.480783	1.474417	4.000000	0.021798	3.779471	3.000000	0.027568	1.593449	2.000000	11.170106	3.545273	5.000000	21.598163	1.884678	3.000000	79.218204	1.081309	4.000000	0.036615	19.726405	5.000000	33.728787	2.770156	2.000000	83.507175	1.057421	6.000000	97.863331	1.218121	6.000000	4.112528	66.818108	2.000000	56.476192	65.471224	5.000000	55.171413	0.268324	5.000000	47.894455	2.168866	2.000000	9.610754
12	2	58.117563	34.844397	23.513276	109.436246	76.795581	94.208411	37.447045	2.838296	1.132371	65.799898	68.966338	46.179625	28.243439	80.649128	0.720067	0.290653	0.673622	0.468723	0.912069	0.661078	0.183037	0.891453	0.306323	0.194453	0.307417	0.592181	0.186629	0.259307	27.292371	2.000000	62.370226	0.784718	6.000000	0.029100	10.202855	6.000000	12.318918	0.245408	5.000000	0.405567	5.075540	6.000000	0.012888	1.167968	2.000000	0.010340	1.635007	4.000000	0.015153	13.492330	6.000000	10.704883	1.497065	2.000000	52.039910	76.697310	5.000000	86.622739	1.160116	3.000000	78.581419	0.771969	2.000000	28.983097	4.834933	6.000000	97.868121	3.864078	1.000000	41.510753	2.451092	4.000000	16.098361	2.029304	1.000000	0.011511	1.064865	3.000000	0.310410	6.864446	5.000000	34.767397	1.392219	6.000000	6.485406	4.404967	3.000000	11.660590	2.141314	2.000000	0.014405	1.841082	3.000000	0.027411	1.953335	1.000000	72.362408	3.444208	6.000000	35.351138	1.131276	3.000000	93.858260	1.926153	3.000000	0.907420	8.278831	2.000000	76.729307	7.153483	2.000000	4.345873	21.430598	1.000000	3.968356	0.857810	4.000000	88.069455	59.997626	3.000000	64.009983	27.127244	1.000000	26.791708	0.143133	3.000000	79.492399	0.997115	4.000000	65.961244
13	4	50.673390	84.913967	77.207277	278.255405	79.320010	61.919226	64.571633	8.677179	12.276596	47.116997	99.063127	38.639872	76.240140	72.146820	0.371506	0.888533	0.165456	0.670109	0.965363	0.327449	0.279325	0.181481	0.524469	0.857912	0.734043	0.267668	0.229861	0.985723	120.992757	4.000000	52.048005	0.343777	4.000000	0.043470	17.565601	5.000000	56.491441	7.010618	4.000000	0.041299	1.271514	5.000000	0.022284	0.749641	4.000000	0.015304	4.124151	3.000000	0.018278	22.414660	1.000000	51.962961	0.702217	5.000000	84.854210	74.747964	1.000000	47.994226	4.179362	2.000000	56.528514	4.424085	3.000000	95.487556	4.930382	4.000000	47.571006	0.239671	4.000000	89.608561	7.851373	5.000000	70.606166	5.824976	2.000000	0.023598	2.188103	5.000000	0.020828	4.933376	3.000000	8.340794	2.994732	5.000000	75.023722	0.930391	5.000000	81.445215	0.177088	2.000000	0.017115	4.840085	5.000000	0.012292	0.063088	3.000000	28.906938	2.187381	4.000000	52.097653	0.111641	3.000000	39.004772	1.071113	2.000000	0.013345	17.353276	3.000000	30.695591	0.464457	1.000000	81.193501	20.938987	1.000000	43.519551	2.096019	2.000000	18.479041	70.369647	6.000000	44.589959	33.993531	5.000000	1.008219	0.318961	3.000000	65.833589	0.960611	4.000000	40.495727
14	2	63.809903	31.997888	24.520405	840.756919	52.408200	69.669670	47.801579	17.754875	59.229321	45.406195	42.430881	72.216795	32.084515	14.090922	0.594362	0.856388	0.733715	0.957973	0.259989	0.208924	0.889314	0.982042	0.832731	0.309324	0.267979	0.156939	0.306929	0.288415	166.431599	2.000000	21.194243	0.729550	3.000000	0.014079	11.948740	4.000000	92.475771	4.486386	2.000000	0.011194	6.041873	3.000000	0.040621	3.691977	5.000000	0.015407	5.722073	5.000000	0.014916	13.070094	3.000000	80.824219	0.526135	4.000000	7.281886	37.256954	6.000000	7.371056	1.496444	6.000000	30.458425	4.080244	6.000000	47.888374	1.340451	6.000000	37.922848	0.203843	6.000000	47.184100	0.375478	5.000000	31.487918	7.266429	3.000000	0.116268	2.465184	3.000000	0.027448	6.296679	1.000000	94.885676	3.633174	1.000000	90.446224	3.804679	4.000000	67.639276	0.511420	3.000000	0.019507	2.206883	5.000000	0.011783	0.103140	2.000000	71.515303	3.257013	3.000000	84.107017	1.904030	6.000000	7.866347	5.292935	6.000000	0.018549	2.363713	1.000000	79.809256	0.624199	1.000000	97.148443	2.671044	2.000000	61.176765	1.444652	4.000000	9.799096	76.336005	5.000000	17.755403	50.703979	6.000000	6.401339	1.134587	2.000000	16.289402	1.021140	6.000000	95.554721
15	2	20.402048	51.075797	16.223453	225.391658	35.842771	13.612293	29.713767	90.299239	33.422792	74.389870	79.541761	96.095335	96.101126	4.549028	0.952922	0.644890	0.709659	0.683176	0.548455	0.249166	0.457687	0.603973	0.837616	0.899485	0.419145	0.536710	0.670104	0.157757	141.700237	6.000000	1.725225	0.184302	2.000000	0.010010	3.187491	2.000000	1.582135	2.661509	4.000000	0.018906	3.043694	1.000000	0.019595	3.549018	1.000000	0.010998	3.834582	5.000000	0.038924	0.272438	6.000000	31.638516	1.983634	3.000000	5.996660	59.638862	6.000000	46.795507	6.152288	6.000000	82.198020	4.406924	4.000000	93.130254	16.800155	6.000000	17.816783	1.049273	1.000000	29.238968	5.024640	3.000000	89.582154	1.020680	2.000000	0.119143	1.552671	5.000000	0.010473	7.245896	3.000000	44.321684	2.953120	3.000000	66.142480	4.282734	3.000000	19.291677	1.858480	5.000000	0.184592	4.722576	3.000000	0.016682	0.858316	2.000000	59.858003	5.996148	5.000000	79.349759	2.038349	4.000000	16.634590	5.816389	2.000000	0.020083	6.541185	1.000000	85.045790	0.464346	6.000000	21.988901	0.253418	3.000000	22.980812	1.118415	5.000000	51.167235	23.148601	2.000000	55.974906	5.104500	4.000000	80.129600	0.087968	3.000000	80.556383	2.051326	4.000000	39.835891
16	4	60.259317	76.531236	27.607951	453.147901	52.930221	21.002758	22.839784	29.479585	60.719624	70.194952	27.546642	46.026020	63.707332	37.478780	0.828791	0.135945	0.430705	0.383867	0.163510	0.373539	0.214940	0.555275	0.937219	0.332908	0.404243	0.896637	0.252433	0.578976	140.064202	6.000000	65.039468	0.075116	1.000000	0.013439	4.778163	2.000000	59.932941	6.574781	6.000000	0.012047	5.870103	6.000000	0.010605	0.989289	1.000000	0.019897	1.269092	5.000000	0.038807	8.847923	6.000000	71.497325	1.690128	3.000000	35.586346	24.559254	3.000000	89.712597	0.769756	5.000000	40.651704	1.260042	5.000000	95.306328	17.226452	4.000000	69.047062	7.338047	6.000000	81.900478	1.215316	1.000000	68.291380	7.285138	5.000000	0.012153	4.064422	3.000000	0.013447	4.671023	6.000000	62.676917	7.161867	3.000000	46.490460	4.678905	1.000000	57.652678	0.293721	1.000000	0.030930	1.382141	6.000000	0.016086	0.704392	5.000000	97.752819	2.366347	6.000000	54.420166	0.354842	2.000000	71.030280	5.745423	4.000000	0.034971	1.920376	3.000000	8.655705	1.455860	3.000000	28.361288	20.628445	2.000000	56.281450	0.807438	6.000000	10.889893	46.466465	3.000000	19.742305	37.858655	1.000000	60.072261	0.899974	1.000000	43.226568	0.370100	5.000000	97.089789
17	2	24.826647	19.509029	50.519948	328.309797	27.595517	59.602617	64.736962	33.269919	46.817474	49.797088	24.610505	93.691694	82.405233	1.532009	0.334922	0.498723	0.873314	0.827301	0.471169	0.124812	0.432557	0.223683	0.304648	0.613691	0.534047	0.310696	0.369903	0.524479	71.910764	6.000000	54.561664	0.716882	5.000000	0.010619	14.327434	3.000000	28.843882	3.344249	6.000000	0.011814	1.892297	1.000000	0.021565	2.629484	1.000000	0.021093	2.557711	4.000000	0.028451	6.523017	4.000000	16.359268	1.415772	6.000000	16.639728	25.404788	5.000000	86.594678	6.566316	1.000000	55.812238	0.305491	3.000000	21.057491	1.120182	1.000000	48.424468	5.108904	6.000000	46.428202	3.914732	5.000000	78.315800	4.025764	1.000000	0.027270	1.340942	1.000000	0.021781	3.693585	6.000000	38.654685	3.043357	6.000000	8.307168	3.631378	2.000000	56.777548	1.531116	4.000000	0.239735	2.189613	3.000000	0.010703	0.702845	1.000000	20.528544	1.751055	5.000000	42.523601	0.646006	2.000000	44.060810	3.605371	2.000000	0.018060	1.821156	4.000000	13.481164	3.811702	6.000000	12.864284	14.883338	2.000000	4.176326	0.348776	5.000000	5.538242	70.994491	5.000000	52.578517	33.181941	3.000000	69.826450	1.412393	3.000000	83.925358	0.982394	4.000000	21.001392
18	3	83.872212	58.155840	9.327982	402.421163	41.261593	52.041300	75.177325	27.957904	48.529296	7.523151	82.459485	71.684868	30.330771	32.338571	0.730723	0.223474	0.424096	0.716179	0.685501	0.569922	0.838121	0.895800	0.874762	0.601765	0.306828	0.512420	0.607289	0.738740	88.901365	1.000000	80.242220	0.688175	1.000000	0.027214	5.726395	6.000000	76.030717	2.121510	6.000000	0.014909	4.496541	5.000000	0.011284	3.832101	1.000000	0.011762	3.021762	6.000000	0.137783	17.833249	5.000000	25.629799	1.765611	2.000000	80.985742	9.755274	3.000000	24.227329	2.025305	5.000000	25.830768	1.701432	4.000000	17.872707	12.550215	1.000000	59.111202	0.907829	4.000000	77.511011	6.481267	3.000000	8.041164	4.570361	1.000000	0.017875	2.409276	5.000000	0.049595	7.704733	3.000000	44.949932	7.774243	1.000000	99.054451	2.660980	5.000000	89.198096	1.849600	4.000000	0.014174	4.904279	2.000000	0.020168	2.209090	1.000000	78.273516	0.291311	2.000000	20.790372	0.922449	2.000000	18.206696	5.610728	4.000000	0.010043	0.826753	3.000000	78.005582	3.982917	1.000000	51.194440	22.348934	1.000000	91.642296	1.012426	2.000000	3.948746	7.870855	6.000000	40.418188	34.477576	5.000000	69.074937	0.386824	1.000000	64.822357	0.498430	3.000000	44.785249
19	3	6.436883	72.358048	12.706724	27.246744	26.893286	33.113154	23.963077	79.578539	52.697218	50.785564	99.285093	49.633374	41.995559	12.727452	0.234083	0.283636	0.814941	0.225800	0.518070	0.158332	0.775928	0.304994	0.311770	0.678971	0.933910	0.103219	0.717753	0.357866	156.061443	4.000000	76.704688	0.742448	1.000000	0.036198	0.306612	1.000000	14.502979	7.450480	6.000000	0.018257	4.838924	4.000000	0.020359	0.617261	5.000000	0.021695	1.539661	1.000000	0.035912	6.856218	4.000000	79.030297	0.354976	6.000000	93.376843	70.762909	6.000000	28.174395	7.834015	4.000000	87.919631	3.977937	1.000000	20.672617	12.206062	1.000000	18.821657	0.494135	5.000000	59.880440	3.431710	5.000000	5.149120	0.739436	2.000000	0.023097	1.962146	1.000000	0.010750	2.440373	2.000000	99.432354	0.244524	3.000000	55.730571	2.019729	1.000000	48.691426	2.036325	2.000000	0.014452	5.541378	1.000000	0.015793	1.719044	3.000000	36.511665	2.595331	2.000000	72.543399	1.215976	6.000000	83.867675	4.237160	2.000000	0.024496	4.352749	6.000000	94.570719	2.611997	2.000000	27.451694	13.037122	2.000000	29.891820	1.283459	2.000000	50.560465	66.787911	5.000000	13.919592	10.391910	4.000000	39.797821	2.189411	6.000000	86.299844	0.140233	5.000000	23.885571
20	2	46.192877	34.137039	75.306323	132.251940	81.096148	18.962082	14.664941	93.553671	11.778356	70.584667	49.691231	39.894742	28.140239	15.629613	0.184213	0.773700	0.348962	0.142569	0.101978	0.670813	0.645676	0.968483	0.952043	0.951795	0.926422	0.341385	0.448990	0.223444	138.875372	5.000000	64.673290	0.166753	1.000000	0.043559	12.628612	2.000000	55.043908	2.655011	3.000000	0.011773	4.167678	2.000000	0.013888	3.666287	4.000000	0.012367	4.261396	1.000000	0.017930	4.822042	1.000000	98.046823	0.360544	5.000000	79.712357	23.203054	4.000000	47.431036	5.523482	5.000000	43.735726	1.498075	2.000000	49.703986	16.734271	5.000000	33.202702	1.283157	3.000000	43.828686	7.500146	3.000000	89.991339	7.439461	4.000000	0.021690	4.673464	1.000000	0.022108	5.137015	5.000000	20.569651	2.963550	3.000000	5.430481	1.519696	2.000000	93.190467	1.802100	1.000000	0.011772	3.107546	2.000000	0.012962	0.271778	4.000000	33.766982	3.696000	4.000000	64.938444	0.045703	3.000000	13.880780	1.432202	1.000000	0.021062	9.769120	1.000000	35.171198	1.769205	4.000000	12.043927	14.378630	2.000000	72.736796	1.105151	1.000000	31.714968	34.109605	4.000000	50.668603	45.523477	1.000000	73.571832	1.489410	2.000000	12.292683	1.587428	4.000000	10.268174
21	3	62.061800	38.285112	71.166842	705.808016	15.997770	20.438248	15.846728	61.127800	93.260559	96.307362	60.642289	86.274059	3.072192	38.598411	0.720667	0.177737	0.440064	0.188850	0.989956	0.792488	0.155040	0.412344	0.193151	0.125211	0.443035	0.408970	0.240458	0.641193	66.769662	5.000000	87.820001	0.085496	2.000000	0.012068	14.207237	2.000000	9.794384	3.055057	2.000000	0.014080	6.614107	6.000000	0.012173	3.505763	1.000000	0.016846	2.279805	5.000000	0.025876	6.050598	1.000000	88.761602	1.671220	3.000000	22.039724	22.598871	1.000000	64.289025	6.093065	4.000000	64.480198	4.214168	1.000000	37.719710	10.120423	4.000000	68.267416	7.231621	4.000000	35.331909	1.482308	2.000000	35.641279	0.214890	6.000000	0.022189	3.785927	6.000000	0.111385	2.586349	3.000000	13.517593	1.634762	1.000000	2.437963	3.881531	2.000000	35.258971	2.124151	4.000000	0.123156	4.498161	6.000000	0.023726	1.085263	4.000000	48.662031	3.614073	3.000000	90.342298	0.128900	6.000000	76.967006	3.912056	3.000000	0.013986	14.166259	6.000000	70.125575	4.900564	1.000000	14.721818	20.238507	1.000000	98.680487	1.913048	5.000000	55.357834	70.681043	1.000000	11.578044	13.773304	6.000000	90.974390	1.953749	3.000000	35.372675	0.027561	1.000000	84.300189
