11	2	1.642557	704.717550	17.757039	63.014036	81.305137	29.941670	23.178305	35.839032	78.693692	0.149876	0.968976	0.980818	0.138390	0.420797	0.858148	0.458559	0.679665	0.202249	160.443717	1.000000	58.737080	0.662329	4.000000	0.033145	1.939245	3.000000	0.161198	9.048447	4.000000	96.564626	8.514053	6.000000	0.015293	0.314389	4.000000	21.472425	49.486579	5.000000	0.014146	36.060329	2.000000	0.212395	4.515755	2.000000	23.166567	0.898769	1.000000	5.857529	49.791895	1.000000	0.019841	0.149132	4.000000	0.106887	0.968981	5.000000	0.048215	1.178469	3.000000	0.012900	1.309732	1.000000	0.012277	2.666661	3.000000	0.011480	0.801164	4.000000	0.010532	7.347779	2.000000	0.037291	56.744827	3.000000	0.048850
12	2	48.470028	810.165490	33.568167	3.068151	53.894325	30.139043	15.593557	86.452959	36.815051	0.552563	0.651195	0.611961	0.353359	0.671804	0.516729	0.888447	0.917787	0.616875	39.788801	5.000000	45.680409	1.889499	3.000000	0.069782	5.198808	2.000000	0.017182	9.407976	3.000000	13.832025	32.224330	2.000000	0.030939	0.551333	4.000000	26.976772	19.041497	5.000000	0.023789	49.484854	3.000000	0.975159	1.937231	1.000000	37.578992	3.635143	3.000000	80.956229	26.633858	6.000000	0.118982	4.501214	4.000000	0.061225	3.002008	6.000000	0.035679	2.471347	3.000000	0.068332	0.211965	6.000000	0.015813	2.818918	2.000000	0.013726	2.824933	4.000000	0.013924	18.753569	2.000000	0.025974	10.679591	2.000000	0.032745
13	2	41.825327	520.909230	94.089526	38.393609	54.649223	87.845703	7.717419	21.901925	3.903189	0.537164	0.341401	0.725510	0.807910	0.166222	0.362958	0.177077	0.168454	0.918977	62.304730	6.000000	99.343615	0.805647	1.000000	0.027554	11.562812	2.000000	0.038045	10.297029	3.000000	11.923696	45.276753	6.000000	0.054940	4.409856	3.000000	10.202618	14.233703	2.000000	0.030075	14.746742	4.000000	0.027854	1.769143	5.000000	25.339709	4.281526	5.000000	24.508961	27.107390	2.000000	0.021242	1.869066	6.000000	0.090574	0.900845	6.000000	0.014240	3.749250	5.000000	0.130861	1.766356	5.000000	0.013760	1.063589	1.000000	0.012054	0.449330	1.000000	0.016990	2.008710	4.000000	0.060302	3.604880	3.000000	0.038063
14	1	49.347190	446.057151	25.318628	37.067852	59.114183	68.690117	31.706191	75.766573	45.214090	0.171066	0.903337	0.946134	0.213170	0.577414	0.791308	0.605489	0.700761	0.201160	133.353060	5.000000	48.531552	3.601311	5.000000	0.021854	9.384014	1.000000	0.017217	8.054881	4.000000	65.290438	56.305956	2.000000	0.013573	1.500867	1.000000	32.475793	18.482771	1.000000	0.010259	48.108999	5.000000	0.106041	2.995602	6.000000	35.372756	2.620880	3.000000	55.269935	7.410707	1.000000	0.011233	1.117054	4.000000	0.180865	2.837769	5.000000	0.014454	4.258166	5.000000	0.028826	0.653401	6.000000	0.018135	2.902611	4.000000	0.010895	1.859739	6.000000	0.014096	23.955086	1.000000	0.051806	35.145114	1.000000	0.020836
15	3	66.951320	743.975473	44.035881	84.681951	80.317844	11.447585	86.969581	56.033902	5.944558	0.705125	0.852811	0.318188	0.114847	0.653283	0.608383	0.738772	0.825079	0.379757	131.624402	3.000000	80.514306	2.169236	4.000000	0.059350	14.670893	1.000000	0.020422	10.175015	4.000000	79.581409	27.301677	3.000000	0.011087	4.572675	5.000000	13.752831	4.534854	4.000000	0.031138	42.197196	2.000000	0.013587	0.509425	3.000000	65.796460	0.513840	6.000000	62.340313	7.037205	6.000000	0.010106	0.333029	6.000000	0.014835	3.956414	4.000000	0.101062	4.606379	2.000000	0.020183	1.389245	4.000000	0.010184	0.247786	3.000000	0.010771	3.682711	2.000000	0.016197	55.751733	2.000000	0.015355	50.072272	3.000000	0.051192
16	1	86.323098	562.434381	49.788692	38.336176	34.264531	17.908487	86.089648	70.371584	93.489200	0.110626	0.618602	0.301924	0.838245	0.253046	0.179032	0.725084	0.331155	0.541404	109.384664	6.000000	88.589773	2.466631	4.000000	0.031427	7.370990	3.000000	0.026640	0.207247	1.000000	14.677089	30.155041	3.000000	0.034438	0.271516	6.000000	14.964199	10.949184	4.000000	0.125080	40.736670	1.000000	0.016975	3.421038	5.000000	31.764534	1.609567	5.000000	15.149356	40.008603	3.000000	0.013222	3.455841	5.000000	0.013768	2.122812	1.000000	0.026689	2.678888	2.000000	0.023951	1.222738	3.000000	0.013403	4.101211	4.000000	0.010769	1.038182	4.000000	0.019839	21.945457	3.000000	0.023254	49.397660	5.000000	0.014361
17	1	62.646170	646.627248	1.022722	71.670705	71.584086	32.267115	31.250126	14.198416	56.088903	0.902606	0.250412	0.822937	0.488236	0.739780	0.153012	0.430053	0.861348	0.202396	51.432267	6.000000	5.360734	0.672122	6.000000	0.044814	0.417505	3.000000	0.057099	5.392284	5.000000	74.719785	16.269914	6.000000	0.034406	3.714769	2.000000	3.389806	17.904421	4.000000	0.055400	58.313130	5.000000	0.041080	0.299497	5.000000	40.373224	4.296134	4.000000	79.438593	19.164901	3.000000	0.044459	0.346174	1.000000	0.036612	4.211799	1.000000	0.010631	4.364713	1.000000	0.011207	1.149814	5.000000	0.046033	0.210704	1.000000	0.055879	3.946651	6.000000	0.016579	48.018390	4.000000	0.031635	43.886237	2.000000	0.386147
18	2	79.741228	934.982948	80.492773	54.107520	29.310532	96.007105	49.279112	27.283799	6.205015	0.796457	0.931603	0.968074	0.288984	0.807842	0.530384	0.640375	0.200641	0.932404	172.678801	4.000000	85.230577	3.091331	6.000000	0.027656	8.046192	5.000000	0.014791	3.269775	6.000000	61.893852	2.138364	6.000000	0.036971	3.451212	1.000000	87.930561	36.370587	5.000000	0.195118	35.122556	3.000000	0.010554	1.762464	3.000000	78.196993	4.614817	1.000000	25.505693	33.698720	3.000000	0.020739	1.316960	2.000000	0.142347	4.060338	6.000000	0.015454	1.101757	1.000000	0.015144	3.283372	6.000000	0.016430	0.539047	5.000000	0.023725	1.975916	2.000000	0.110496	14.240175	6.000000	0.015047	38.455618	3.000000	0.025163
19	2	85.512895	188.240710	98.440443	90.075096	76.602351	77.036808	8.117489	67.663109	96.442270	0.714224	0.204527	0.391006	0.555369	0.811645	0.574779	0.584590	0.473417	0.469266	55.580758	6.000000	35.713294	4.620010	6.000000	0.012933	8.430719	6.000000	0.014948	11.892106	6.000000	96.691317	35.532081	6.000000	0.021348	2.845517	2.000000	20.524420	37.069213	4.000000	0.017305	55.137975	4.000000	0.048432	1.896246	2.000000	54.081680	2.317064	5.000000	59.144459	6.369980	5.000000	0.030867	1.475215	2.000000	0.010224	2.906736	1.000000	0.036897	0.126665	3.000000	0.014429	3.645905	5.000000	0.022175	2.408649	3.000000	0.036340	1.392820	4.000000	0.012518	10.960134	4.000000	0.022733	23.095082	4.000000	0.011120
20	2	35.256388	651.696448	7.221038	55.882855	3.001687	89.883228	81.118846	86.775222	52.131531	0.954887	0.391712	0.405834	0.972200	0.653748	0.489170	0.859147	0.781272	0.186036	96.312036	2.000000	20.239667	4.410170	6.000000	0.035203	5.439715	5.000000	0.013150	1.994408	2.000000	5.526708	12.970866	5.000000	0.154699	1.488599	2.000000	58.025063	55.504659	1.000000	0.172010	45.129240	6.000000	0.040262	3.487474	1.000000	35.339451	2.997712	5.000000	90.963331	34.865670	3.000000	0.012699	4.572254	3.000000	0.011154	3.637040	6.000000	0.011680	0.189503	5.000000	0.022288	0.575168	6.000000	0.029283	2.231479	4.000000	0.011169	2.296576	4.000000	0.024906	36.505035	5.000000	0.010528	12.730353	1.000000	0.021912
21	2	38.793468	192.111570	26.137128	94.125596	98.658293	37.697159	78.266585	49.037943	46.299385	0.777035	0.291646	0.935232	0.340190	0.717847	0.261801	0.684998	0.542289	0.569675	164.359213	4.000000	97.998610	2.164587	5.000000	0.019647	2.967508	5.000000	0.021499	13.359439	6.000000	41.079200	3.270013	3.000000	0.103309	3.032199	2.000000	75.568493	45.688885	3.000000	0.024237	17.586940	5.000000	0.018812	1.459565	3.000000	95.992941	4.477814	6.000000	4.356899	4.880702	4.000000	0.018966	1.252248	4.000000	0.045216	0.373479	2.000000	0.044479	3.190198	3.000000	0.014995	0.881835	5.000000	0.099136	1.246097	5.000000	0.010741	1.314378	5.000000	0.074764	41.648359	2.000000	0.013508	37.797900	3.000000	0.038998
22	2	14.402257	926.688504	59.296199	98.101414	88.532928	28.536890	86.594753	69.977013	95.092058	0.538573	0.488560	0.365817	0.889039	0.443805	0.608765	0.100647	0.949034	0.310110	128.127129	5.000000	59.526825	1.523864	2.000000	0.053608	10.457439	6.000000	0.014111	13.403679	5.000000	95.971536	38.926025	2.000000	0.020460	4.372301	4.000000	15.446623	12.240722	6.000000	0.140877	14.435497	4.000000	0.010252	1.765840	1.000000	73.144802	1.858787	2.000000	83.221151	11.384491	1.000000	0.030990	2.037532	5.000000	0.037284	1.270674	5.000000	0.028332	3.738202	2.000000	0.012648	4.645735	5.000000	0.050390	0.549209	6.000000	0.011584	1.725352	1.000000	0.010131	57.906997	2.000000	0.017862	17.870400	5.000000	0.012729
23	1	45.891932	608.238758	78.934112	10.122190	56.184789	95.071705	87.070245	33.206025	89.600227	0.776875	0.691388	0.776931	0.487275	0.610782	0.268801	0.327950	0.226615	0.909154	143.454213	3.000000	73.099846	0.198662	5.000000	0.032812	12.462810	4.000000	0.028969	9.974740	1.000000	60.484255	52.334713	5.000000	0.011298	0.596500	2.000000	46.395629	9.547180	6.000000	0.018579	8.518716	2.000000	0.039315	4.127776	2.000000	69.138972	2.214357	4.000000	4.943831	23.891964	3.000000	0.532228	1.751487	2.000000	0.028662	3.885870	3.000000	0.012862	3.478879	3.000000	0.018120	2.625738	3.000000	0.011446	0.066994	3.000000	0.024416	4.401066	1.000000	0.012526	47.403467	6.000000	0.020092	36.702539	6.000000	0.019038
24	2	63.716395	55.267869	26.760431	77.988115	27.048625	31.441199	85.556732	96.164454	44.659197	0.574570	0.406094	0.866442	0.632720	0.253206	0.404885	0.944232	0.839639	0.600321	19.092154	6.000000	34.262136	3.547306	2.000000	0.015872	11.884141	4.000000	0.011629	9.522293	3.000000	21.372206	38.620100	3.000000	0.651117	1.064923	5.000000	44.058112	52.643993	2.000000	0.010507	30.038457	5.000000	0.014888	3.056122	6.000000	22.998991	3.964964	6.000000	12.365542	31.374871	4.000000	0.018827	1.233343	2.000000	0.017068	0.836929	6.000000	0.014147	1.981541	6.000000	0.011598	0.927084	2.000000	0.549651	3.698958	4.000000	0.135254	1.058991	3.000000	0.011329	0.815697	5.000000	0.301665	46.874322	6.000000	0.030175
25	1	36.333463	59.143683	43.257778	37.989549	7.228064	59.016953	2.230469	56.834674	90.706123	0.343336	0.859888	0.764761	0.996460	0.160582	0.595004	0.962724	0.880261	0.638357	139.046184	6.000000	69.373354	0.635551	3.000000	0.030479	6.593047	1.000000	0.025624	9.976860	2.000000	34.463055	11.153379	4.000000	0.087006	3.535469	1.000000	88.617669	45.288444	6.000000	0.222185	25.076523	3.000000	0.011534	2.654643	4.000000	84.604688	1.630611	1.000000	52.811219	53.352860	5.000000	0.018086	0.842867	6.000000	0.035360	1.004767	1.000000	0.017321	0.694853	6.000000	0.032687	3.089556	3.000000	0.010444	2.965104	2.000000	0.046102	4.442319	1.000000	0.033273	35.126994	5.000000	0.053034	24.531906	5.000000	0.010034
26	1	80.983228	521.182607	22.840438	73.944244	3.172987	66.955717	9.971102	55.260418	51.825222	0.267447	0.458713	0.401624	0.512231	0.582440	0.578362	0.421061	0.778086	0.739337	98.229571	5.000000	53.299803	2.517312	2.000000	0.372589	6.514034	2.000000	0.259999	4.040160	2.000000	77.741123	26.137770	4.000000	0.016620	4.196995	3.000000	98.000673	26.392118	4.000000	0.010976	28.515214	1.000000	0.012539	3.283672	5.000000	17.281873	4.321859	4.000000	54.507296	52.561244	5.000000	0.018335	0.945578	4.000000	0.010543	4.345600	3.000000	0.027097	1.307140	6.000000	0.028670	3.720479	2.000000	0.013799	0.993245	2.000000	0.066228	2.062316	4.000000	0.014663	47.758837	1.000000	0.028112	48.445427	5.000000	0.010165
27	2	94.653635	635.196010	68.036898	42.151914	77.533912	46.257050	14.733407	40.815787	65.589784	0.522344	0.937245	0.818293	0.551282	0.232227	0.355984	0.878878	0.604265	0.440444	29.599940	5.000000	17.008735	0.931930	5.000000	0.035486	6.195869	5.000000	0.018803	8.715435	3.000000	39.881707	25.590243	6.000000	0.014693	4.010925	4.000000	39.641865	8.090415	1.000000	0.021011	57.694938	6.000000	0.020263	0.701672	4.000000	19.974157	0.801322	5.000000	54.997958	28.218984	4.000000	0.010449	1.749140	5.000000	0.014670	3.429820	1.000000	0.023016	2.123942	2.000000	0.041519	4.049192	6.000000	0.019237	2.609995	2.000000	0.011402	1.066142	1.000000	0.065649	44.547376	6.000000	0.015652	5.227357	5.000000	0.066991
28	2	45.317433	223.686061	3.256550	73.142075	94.448351	50.836532	12.974820	67.884333	86.384581	0.959617	0.413579	0.740884	0.964388	0.359673	0.934045	0.772097	0.665824	0.171333	134.552421	3.000000	32.062356	3.811681	2.000000	0.024474	7.638924	1.000000	0.020678	9.810043	3.000000	23.903431	29.699839	4.000000	0.018040	0.202473	2.000000	82.520523	56.506861	6.000000	0.010500	56.706936	5.000000	0.010411	4.005245	6.000000	29.275253	2.762708	6.000000	59.449190	9.382160	4.000000	0.040711	3.738412	4.000000	0.057470	4.543229	2.000000	0.206652	1.804590	5.000000	0.010136	1.022331	4.000000	0.013916	1.405727	5.000000	0.044029	1.593223	4.000000	0.013582	24.018068	4.000000	0.021129	13.101232	2.000000	0.011982
29	2	6.211833	272.529939	75.452971	23.983391	30.347106	8.509652	32.555496	39.705536	33.043840	0.567391	0.785564	0.494166	0.612595	0.573814	0.497213	0.730101	0.588909	0.612078	40.517393	2.000000	74.079905	3.860960	1.000000	0.051920	11.495621	6.000000	0.032817	2.487765	2.000000	85.179171	21.723404	3.000000	0.053867	0.346489	6.000000	22.502644	19.399841	6.000000	0.015549	13.501208	4.000000	0.025486	2.879052	4.000000	80.894530	1.559214	6.000000	29.258063	27.139481	6.000000	0.029647	1.693067	3.000000	0.010180	0.714356	6.000000	0.045063	0.861045	5.000000	0.575248	3.975760	5.000000	0.011661	2.359693	2.000000	0.020072	2.986244	2.000000	0.011728	2.560484	1.000000	0.014008	11.441213	6.000000	0.091301
30	2	5.242640	396.786114	92.422878	12.859704	80.806520	41.585027	91.825973	32.508570	36.579967	0.985943	0.854192	0.687102	0.976484	0.982531	0.130113	0.766146	0.421574	0.318006	36.770702	4.000000	84.605706	1.853887	2.000000	0.064786	0.266700	4.000000	0.028546	9.976044	5.000000	96.853308	31.972884	2.000000	0.011025	1.443054	5.000000	71.261506	9.056705	5.000000	0.010953	0.873176	6.000000	0.015844	1.702607	4.000000	71.733581	3.868186	4.000000	25.266276	49.199755	1.000000	0.057222	0.798713	5.000000	0.020667	0.420775	2.000000	0.014429	1.115237	4.000000	0.082735	1.321266	1.000000	0.012633	1.435408	6.000000	0.010727	1.524572	6.000000	0.044847	27.217537	4.000000	0.032888	53.910906	4.000000	0.011881
31	2	28.375771	534.598208	96.645575	58.168254	61.085864	99.965453	88.913553	42.775365	14.857012	0.461785	0.841127	0.716004	0.418806	0.846701	0.841630	0.761906	0.634047	0.385025	130.796417	2.000000	7.723053	4.186250	1.000000	0.018997	8.083295	4.000000	0.023684	3.886831	4.000000	10.201401	32.150945	6.000000	0.012557	1.190624	6.000000	30.900049	43.287417	2.000000	0.016288	53.357083	6.000000	0.036720	1.243421	5.000000	98.705559	2.302973	3.000000	7.349076	45.738383	5.000000	0.032181	2.390475	1.000000	0.010808	0.329616	2.000000	0.071202	2.797120	1.000000	0.035847	3.258817	6.000000	0.030896	3.426942	4.000000	0.013905	1.417703	4.000000	0.036691	10.266621	3.000000	0.046292	56.345719	6.000000	0.023060
32	4	36.094455	570.939325	75.782051	11.425128	86.103387	72.930923	77.474037	37.859058	26.012971	0.369326	0.341402	0.946284	0.623740	0.205659	0.499065	0.758442	0.128905	0.380571	70.789945	3.000000	66.936130	1.750001	3.000000	0.015003	3.326780	5.000000	0.012080	8.263294	3.000000	36.054149	9.426328	3.000000	0.012887	1.314202	5.000000	66.378951	13.699002	5.000000	0.024897	9.132327	4.000000	0.013086	3.989541	1.000000	69.026291	3.517359	5.000000	47.027706	20.927515	1.000000	0.013410	3.593830	3.000000	0.011062	1.467936	1.000000	0.034499	4.440552	1.000000	0.012505	1.285650	6.000000	0.022357	0.752359	5.000000	0.023706	3.809674	4.000000	0.022173	42.155650	4.000000	0.283299	51.166275	1.000000	0.019172
33	2	63.762532	984.692245	99.562818	25.294533	14.388082	95.068751	67.256680	68.019485	81.339811	0.141790	0.868612	0.361102	0.847053	0.834161	0.372722	0.388710	0.727435	0.568774	149.831836	1.000000	60.059804	1.479512	4.000000	0.011167	4.664240	4.000000	0.010091	7.856523	4.000000	5.047329	25.909203	1.000000	0.011198	0.602930	1.000000	53.346064	35.584281	6.000000	0.036076	38.495043	4.000000	0.018514	0.844966	6.000000	8.713076	3.958363	1.000000	36.385873	45.420874	3.000000	0.033274	1.745713	4.000000	0.020505	1.640802	1.000000	0.091819	2.607381	2.000000	0.013296	2.228257	1.000000	0.018548	4.283864	6.000000	0.019159	2.192329	3.000000	0.014806	55.230651	5.000000	0.044225	10.059787	2.000000	0.011821
34	1	34.881145	162.878984	58.430514	47.452442	6.583580	81.003104	74.921452	41.872924	4.324419	0.130198	0.512534	0.158884	0.485140	0.441452	0.254964	0.398697	0.941643	0.255129	62.998484	6.000000	19.035236	1.786176	3.000000	0.031070	2.966206	2.000000	0.017682	3.612363	1.000000	2.243985	53.309528	3.000000	0.033941	0.593119	4.000000	60.407728	33.801540	5.000000	0.022966	46.070195	6.000000	0.040680	3.561278	3.000000	27.522885	1.869715	3.000000	77.720806	6.898423	6.000000	0.010094	1.353227	5.000000	0.015500	4.432826	5.000000	0.039854	1.981681	6.000000	0.020257	1.582118	2.000000	0.013214	4.469043	3.000000	0.020169	1.686391	2.000000	0.015640	6.203449	2.000000	0.015656	25.104277	2.000000	0.012432
35	2	20.704056	336.268857	30.779101	92.845360	60.715609	58.395705	98.981170	68.220266	81.092155	0.306781	0.233078	0.607883	0.568000	0.121844	0.874692	0.195451	0.401958	0.594962	132.360624	3.000000	87.059188	1.181285	6.000000	0.037951	11.012511	5.000000	0.014706	8.012242	1.000000	38.017473	52.571715	3.000000	0.020721	0.420707	2.000000	12.134178	47.120465	6.000000	0.010226	18.981668	6.000000	0.040755	3.614338	1.000000	12.837025	2.587691	4.000000	19.029210	5.363997	4.000000	0.034375	0.239871	2.000000	0.054025	3.558222	6.000000	0.012879	2.875766	3.000000	0.012262	2.947581	6.000000	0.014973	3.637264	4.000000	0.016465	0.169072	5.000000	0.033667	30.679046	5.000000	0.016916	17.595756	5.000000	0.013460
36	2	83.580589	946.676719	94.217260	24.591749	89.057503	80.744679	84.495506	10.994850	90.878066	0.516004	0.834094	0.335858	0.589800	0.906308	0.194524	0.505789	0.849419	0.793950	7.199967	2.000000	18.447975	0.756749	6.000000	0.056391	2.715850	1.000000	0.135136	1.759923	4.000000	11.524947	52.648592	1.000000	0.011636	4.340999	3.000000	59.641633	40.347504	1.000000	0.018059	48.650886	5.000000	0.018100	4.087303	3.000000	24.265112	4.005053	6.000000	99.856947	46.961252	3.000000	0.019693	3.744838	6.000000	0.010790	0.253616	3.000000	0.012745	0.582879	1.000000	0.015110	2.518082	2.000000	0.023255	4.021817	5.000000	0.014449	4.006846	2.000000	0.010356	42.792821	5.000000	0.027821	9.252382	6.000000	0.011975
