14	2	65.106188	66.120008	74.834198	75.182040	0.210947	0.993811	0.295191	0.423317	0.538677	1.000000	0.013061	2.609098	6.000000	0.017192	40.780811	2.000000	0.015196	1.796070	3.000000	0.027337	0.367597	5.000000	56.512361	171.068125	6.000000	83.124337	27.997795	4.000000	0.010469	0.583150	3.000000	0.010198
15	2	58.645483	27.668529	23.801303	14.269953	0.911076	0.955239	0.391049	0.715666	0.820937	4.000000	0.010148	13.674748	1.000000	0.023708	24.538086	4.000000	0.019815	2.286182	1.000000	0.013036	0.906306	3.000000	98.949258	96.902219	1.000000	95.302460	53.864158	4.000000	0.068299	1.015119	5.000000	0.014390
16	2	51.291960	61.566750	40.752908	53.581655	0.456338	0.756340	0.872870	0.893732	1.134860	6.000000	0.014711	47.173365	2.000000	0.010815	7.676193	6.000000	0.035021	2.704793	5.000000	0.010539	0.788693	5.000000	85.305109	128.004487	3.000000	40.241214	27.536766	5.000000	0.023880	0.847006	1.000000	0.017538
17	2	4.731255	80.882247	18.272071	21.207727	0.808297	0.341662	0.886110	0.266111	1.023348	5.000000	0.112823	57.980948	5.000000	0.017219	28.560110	1.000000	0.027478	3.353570	1.000000	0.010051	0.183352	6.000000	96.045068	58.956526	2.000000	33.621197	12.397140	1.000000	0.086889	0.087626	4.000000	0.076358
18	1	24.187189	32.000239	57.447460	3.032668	0.890403	0.385176	0.492377	0.187769	1.232081	3.000000	0.196604	20.833003	6.000000	0.010026	34.202180	6.000000	0.047449	1.614921	6.000000	0.030533	0.104437	3.000000	97.629619	152.081141	3.000000	2.352934	37.360117	5.000000	0.025304	1.543973	5.000000	0.010828
19	2	1.004093	81.952484	60.717281	68.668514	0.780440	0.490515	0.461153	0.282179	0.879851	6.000000	0.027848	105.643763	1.000000	0.013003	11.272299	4.000000	0.011275	2.369000	3.000000	0.020928	0.949859	5.000000	79.519072	85.224366	6.000000	11.812973	27.916126	5.000000	0.012221	0.973729	6.000000	0.010849
20	1	16.365656	5.294982	46.739786	58.486860	0.796783	0.624549	0.244044	0.152324	1.414167	2.000000	0.041489	175.822468	1.000000	0.016142	12.047640	6.000000	0.030430	0.189850	6.000000	0.024199	0.814531	2.000000	13.083549	110.792996	6.000000	3.898206	17.488456	3.000000	0.012953	0.931518	5.000000	0.011948
21	1	40.612610	91.252126	45.541821	34.678852	0.738105	0.410472	0.230384	0.490341	0.908521	5.000000	0.010037	88.816420	4.000000	0.028165	20.774626	5.000000	0.062222	1.659157	5.000000	0.023032	0.517252	1.000000	24.645760	147.062431	3.000000	72.014266	10.196292	3.000000	0.010062	0.174428	6.000000	0.018844
22	1	84.950890	34.989020	61.072623	18.340291	0.323569	0.918205	0.609614	0.916014	0.703495	1.000000	0.016965	117.185541	6.000000	0.014909	47.929773	4.000000	0.033343	2.255636	6.000000	0.389456	0.329491	5.000000	11.808482	65.461801	6.000000	31.668598	31.223880	5.000000	0.107755	0.736491	1.000000	0.047029
23	1	6.891746	38.542054	43.944099	55.019946	0.756930	0.774753	0.159503	0.940162	0.958509	6.000000	0.011182	145.724409	2.000000	0.015410	37.792969	5.000000	0.011316	2.512486	3.000000	0.024290	0.417376	2.000000	20.349055	142.692210	6.000000	28.963043	34.042043	3.000000	0.011368	1.485662	5.000000	0.014692
24	1	28.861514	97.765374	20.363414	44.544654	0.910761	0.366407	0.795437	0.133224	1.271849	2.000000	0.014570	131.049817	2.000000	0.022299	53.628875	1.000000	0.065439	1.205391	3.000000	0.010666	1.446206	2.000000	98.978587	137.963285	3.000000	10.467109	8.697593	4.000000	0.025856	0.544012	6.000000	0.390618
25	1	19.649073	22.297972	75.105248	11.697743	0.182219	0.483578	0.105707	0.141773	0.083064	5.000000	0.017791	169.988580	2.000000	0.017892	31.687776	2.000000	0.010411	1.664817	3.000000	0.015849	0.108031	2.000000	42.683627	75.820831	1.000000	47.281166	3.510884	1.000000	0.012202	0.893754	5.000000	0.136914
26	1	97.974224	97.167192	69.498485	6.867073	0.398880	0.748374	0.905415	0.107091	0.330552	2.000000	0.017575	10.163163	6.000000	0.073327	30.820135	4.000000	0.017876	0.956801	6.000000	0.011914	1.294346	1.000000	47.860270	84.522042	5.000000	88.125297	16.516119	3.000000	0.173661	0.811120	3.000000	0.240834
27	1	60.546344	58.481852	37.528683	42.513084	0.759732	0.194569	0.430349	0.820801	1.084080	3.000000	0.275170	172.074077	3.000000	0.021858	16.599753	4.000000	0.018352	0.248879	5.000000	0.012013	1.552667	5.000000	2.483837	152.112207	2.000000	66.822876	52.571925	6.000000	0.017355	0.793193	1.000000	0.089786
28	2	9.408246	84.659791	84.444553	76.267662	0.228060	0.621856	0.942628	0.634800	0.762658	6.000000	0.011662	113.252324	4.000000	0.074922	4.980492	2.000000	0.011325	0.544280	5.000000	0.068626	1.491311	4.000000	26.721036	61.125292	6.000000	68.265490	22.105678	6.000000	0.022759	1.329366	5.000000	0.272890
29	2	35.478315	20.115365	39.415332	5.137903	0.610454	0.163550	0.180327	0.292778	1.112465	3.000000	0.015662	102.571524	4.000000	0.198296	14.891041	3.000000	0.028145	1.240898	5.000000	0.022416	0.388932	1.000000	46.379834	4.405237	4.000000	38.235649	4.846349	3.000000	0.010911	1.107097	6.000000	0.010890
30	2	70.097886	2.906707	21.874107	51.512170	0.828016	0.286216	0.192838	0.451535	0.086271	4.000000	0.016227	173.850471	6.000000	0.010395	46.622982	2.000000	0.029656	2.798175	4.000000	0.017191	1.547082	5.000000	6.608206	23.627469	2.000000	33.657221	8.571091	4.000000	0.011048	0.559993	3.000000	0.028771
31	1	37.599092	77.959712	49.150801	18.557636	0.469624	0.633399	0.670389	0.325988	0.527503	5.000000	0.011796	48.344149	2.000000	0.011331	8.525851	6.000000	0.499703	1.062306	1.000000	0.012913	0.676463	6.000000	4.523010	41.678097	1.000000	34.008198	47.723612	6.000000	0.014726	0.672770	5.000000	0.022102
32	2	55.395100	63.706601	62.303786	55.654576	0.621650	0.271087	0.651308	0.179180	0.213349	3.000000	0.011395	163.177034	2.000000	0.012344	31.777563	4.000000	0.013210	2.883411	3.000000	0.010760	1.156988	6.000000	49.611138	173.921668	2.000000	95.494466	17.914527	4.000000	0.090298	0.617306	6.000000	0.020321
33	2	40.776969	55.917836	98.600029	33.376045	0.909056	0.865286	0.643797	0.619902	1.657655	5.000000	0.011322	169.820936	2.000000	0.052356	7.764987	5.000000	0.013538	1.886053	5.000000	0.010546	0.255449	4.000000	79.426703	144.860102	1.000000	77.634387	31.147091	4.000000	0.010798	1.451548	2.000000	0.012748
34	2	64.253148	39.673739	35.793245	4.756134	0.473615	0.702079	0.306228	0.212027	1.268402	3.000000	0.014034	95.232559	4.000000	0.015419	24.973310	1.000000	0.015401	3.510922	1.000000	0.010444	1.001039	6.000000	37.711167	45.038393	6.000000	54.626373	50.644286	6.000000	0.015318	1.617847	1.000000	0.011844
35	1	94.177584	38.804213	17.065929	15.264761	0.370031	0.600778	0.764713	0.822474	0.986474	6.000000	0.010023	41.829827	6.000000	0.011026	7.804759	2.000000	0.031766	2.285672	1.000000	0.019920	0.254882	6.000000	36.461395	110.829944	6.000000	21.565062	27.101226	3.000000	0.213740	1.458316	5.000000	0.011870
36	1	56.467700	25.601634	14.248099	52.903721	0.428496	0.933444	0.960843	0.281117	1.002201	1.000000	0.022760	154.276469	3.000000	0.046468	25.684313	3.000000	0.066982	1.213938	4.000000	0.013111	1.449088	1.000000	28.424907	45.507992	3.000000	32.837646	28.820700	3.000000	0.016884	0.400813	5.000000	0.021638
37	2	18.224160	44.121429	61.922033	4.941751	0.621539	0.618268	0.712076	0.938529	1.208905	6.000000	0.020780	176.150818	4.000000	0.010537	38.606833	2.000000	0.018248	3.229294	6.000000	0.041321	0.438480	4.000000	5.984189	113.526588	5.000000	32.233397	31.225368	6.000000	0.057127	0.333874	4.000000	0.019313
38	1	78.094305	90.857298	97.526677	12.942340	0.100881	0.665592	0.322589	0.417422	0.102278	1.000000	0.042512	158.030789	4.000000	0.013883	11.109959	4.000000	0.011875	2.610624	1.000000	0.013730	0.582014	2.000000	58.038913	169.257948	1.000000	74.315559	10.787345	6.000000	0.051752	0.375242	1.000000	0.171200
39	1	49.013459	57.695813	5.457287	28.770497	0.311997	0.238083	0.859633	0.226173	0.394850	2.000000	0.779217	55.871178	4.000000	0.010455	21.214215	3.000000	0.033336	2.269711	5.000000	0.011977	1.643171	5.000000	56.157887	133.424881	4.000000	51.078241	1.860342	4.000000	0.033821	1.044535	4.000000	0.010388
40	2	20.055540	42.298984	90.790698	83.202025	0.226587	0.976692	0.270275	0.597184	1.427679	2.000000	0.011980	81.041965	1.000000	0.061678	7.849419	5.000000	0.010112	3.576384	6.000000	0.022552	1.430587	4.000000	11.499872	56.819109	1.000000	4.421711	24.573538	6.000000	0.024085	0.287036	3.000000	0.016962
41	10	34.169638	57.141445	96.692413	39.307211	0.737397	0.655722	0.302266	0.281098	0.458392	4.000000	0.011207	47.146239	1.000000	0.030796	6.868106	5.000000	0.017937	0.277382	5.000000	0.023362	1.230834	4.000000	13.459545	11.979789	1.000000	83.310380	1.013808	4.000000	0.038602	0.084728	5.000000	0.010651
42	2	7.873719	11.003532	26.805284	83.324434	0.623576	0.481499	0.853471	0.740127	0.514249	1.000000	0.048300	72.038853	5.000000	0.011601	17.316088	2.000000	0.014670	1.052501	1.000000	0.017337	0.751586	5.000000	21.864663	40.926243	5.000000	60.971480	25.389778	6.000000	0.023138	0.507472	3.000000	0.118206
43	2	72.324087	24.677221	39.207804	61.481646	0.457013	0.566109	0.952414	0.184359	1.589222	4.000000	0.010968	145.534893	4.000000	0.014403	29.413580	3.000000	0.059310	1.671182	2.000000	0.069852	0.070648	5.000000	37.083929	22.275841	4.000000	75.995982	42.981386	2.000000	0.015931	1.390805	4.000000	0.015488
44	1	83.482404	60.277330	21.037020	53.672781	0.502269	0.661890	0.783156	0.244296	0.962291	1.000000	0.022521	116.274830	3.000000	0.016282	53.291425	6.000000	0.023511	0.189374	4.000000	0.048703	1.102638	1.000000	19.588184	169.236630	6.000000	18.007763	18.049955	5.000000	0.134478	1.464459	6.000000	0.010388
45	1	57.775414	24.580667	19.572991	82.984058	0.622826	0.523722	0.287567	0.770059	1.365437	3.000000	0.020255	167.359919	3.000000	0.021243	42.872384	4.000000	0.105966	0.478397	2.000000	0.051698	0.403782	6.000000	82.904246	178.422412	6.000000	63.157350	57.373248	5.000000	0.010449	0.385586	6.000000	0.019495
46	2	27.899962	81.366625	54.178129	81.423980	0.516538	0.379673	0.514101	0.211609	1.585989	4.000000	0.018749	37.205649	1.000000	0.019731	51.886525	3.000000	0.118552	0.367315	2.000000	0.032365	1.004421	5.000000	89.088576	164.838153	4.000000	72.437741	14.037554	6.000000	0.013744	1.311395	2.000000	0.010336
47	1	2.771086	98.899100	92.169639	99.194750	0.106092	0.785487	0.661351	0.642072	1.190743	5.000000	0.141174	75.465473	2.000000	0.011356	40.018719	6.000000	0.013895	2.152082	4.000000	0.036530	0.465756	2.000000	44.241557	172.496317	5.000000	58.094446	3.823108	3.000000	0.020111	1.430684	2.000000	0.037128
48	1	54.417960	64.974886	7.385367	73.850863	0.332742	0.353883	0.407090	0.180489	1.302577	4.000000	0.034895	46.137111	5.000000	0.076268	53.153927	5.000000	0.018123	2.875756	5.000000	0.012065	0.462677	2.000000	95.464034	57.419280	4.000000	79.224237	18.686220	2.000000	0.023485	0.314988	5.000000	0.010179
49	1	59.643774	75.383348	32.031121	87.196870	0.459527	0.120130	0.642453	0.309864	0.190960	2.000000	0.024842	130.487918	4.000000	0.075913	10.933391	2.000000	0.019853	1.331742	4.000000	0.016221	0.496172	5.000000	8.692651	8.141826	5.000000	42.658924	16.652228	4.000000	0.033479	0.140886	2.000000	0.023289
50	1	42.953960	45.093922	14.501174	63.485451	0.477247	0.632466	0.346746	0.325727	0.198595	6.000000	0.011294	47.385201	6.000000	0.277556	50.976570	5.000000	0.018039	3.849116	1.000000	0.038117	0.079038	3.000000	62.579297	102.718214	2.000000	60.838878	49.224427	1.000000	0.053630	0.085147	6.000000	0.022962
51	1	72.313783	29.122548	48.986751	31.148577	0.535906	0.403511	0.282061	0.269325	1.087544	1.000000	0.010609	44.337534	6.000000	0.014463	12.927732	6.000000	0.024950	0.435703	5.000000	0.020182	1.153857	1.000000	98.812995	97.011753	1.000000	22.615161	44.344301	2.000000	0.017756	0.825550	1.000000	0.014182
52	1	36.607134	56.995886	21.716730	51.583970	0.384566	0.939215	0.829264	0.751029	0.213926	2.000000	0.027391	71.883217	2.000000	0.030233	47.354587	6.000000	0.013309	1.869079	6.000000	0.017925	1.544661	6.000000	83.096497	64.799500	3.000000	47.907563	35.840557	1.000000	0.031215	0.187750	6.000000	0.227863
53	6	73.944176	80.115922	38.198166	68.308261	0.870490	0.590007	0.443272	0.721315	0.056072	3.000000	0.027425	163.732565	4.000000	0.024963	9.091515	4.000000	0.013082	0.998205	5.000000	0.011630	0.911999	2.000000	32.895188	104.552233	3.000000	44.144091	48.480008	2.000000	0.105265	1.283514	6.000000	0.029006
54	1	36.834401	27.153520	84.811652	80.499631	0.634930	0.697222	0.714681	0.387695	0.040158	1.000000	0.012590	175.006504	3.000000	0.188331	40.488513	6.000000	0.110908	0.542125	2.000000	0.018146	1.252549	2.000000	57.597701	132.895745	5.000000	55.502562	9.344078	3.000000	0.161311	1.304688	5.000000	0.011383
55	1	93.682312	1.785768	82.866286	65.788405	0.155346	0.974806	0.928603	0.457070	0.408603	5.000000	0.455256	151.742071	4.000000	0.027439	49.592708	2.000000	0.250874	0.257638	4.000000	0.041334	1.245614	4.000000	15.207699	88.528347	1.000000	28.715069	29.401188	2.000000	0.144750	1.429341	3.000000	0.020055
56	1	90.679048	8.284715	39.814733	2.297542	0.839597	0.774280	0.784666	0.779038	0.782006	2.000000	0.014841	70.721472	2.000000	0.012281	27.047782	5.000000	0.010945	0.062285	2.000000	0.056841	1.666444	5.000000	82.470692	48.130727	1.000000	56.296029	22.183292	6.000000	0.011218	0.820560	6.000000	0.023849
57	1	15.352681	97.325414	57.561337	3.612081	0.739793	0.725044	0.467548	0.242520	1.081376	2.000000	0.022809	27.161923	2.000000	0.017832	42.016228	1.000000	0.010028	0.684057	6.000000	0.014176	0.424809	2.000000	30.977565	102.358000	1.000000	35.853795	22.159853	2.000000	0.035003	0.867150	3.000000	0.015922
58	2	7.602040	57.683402	6.322834	84.971138	0.516034	0.540360	0.511270	0.735942	1.627676	1.000000	0.022657	107.288328	5.000000	0.052059	7.119140	6.000000	0.011829	0.887460	3.000000	0.010590	0.187943	6.000000	12.796532	60.895209	4.000000	77.112775	8.758259	4.000000	0.260996	1.155960	1.000000	0.011305
59	2	34.266957	39.721129	33.977383	69.698952	0.394497	0.415550	0.244238	0.783064	1.042219	4.000000	0.048909	159.575290	1.000000	0.019997	20.241890	2.000000	0.638926	1.251038	3.000000	0.024486	1.236924	3.000000	51.311137	15.769034	5.000000	1.222217	4.139161	1.000000	0.021160	0.878239	4.000000	0.034472
60	1	98.111476	29.017240	28.894070	3.481062	0.760395	0.513466	0.569981	0.263934	0.271784	1.000000	0.012961	49.061363	2.000000	0.010238	50.676264	1.000000	0.016137	0.799575	5.000000	0.207129	1.327384	4.000000	10.074302	28.674094	1.000000	38.940751	18.348062	2.000000	0.022567	0.627300	3.000000	0.010346
61	1	2.623527	65.668922	38.113614	18.562296	0.451547	0.138744	0.501590	0.586463	0.065391	2.000000	0.020130	155.771439	5.000000	0.010067	48.250796	1.000000	0.064596	1.828763	2.000000	0.029207	0.697742	3.000000	31.207528	11.803867	2.000000	93.522951	36.493629	4.000000	0.025091	0.314602	4.000000	0.011173
62	2	11.985423	12.743926	90.767467	54.728802	0.707641	0.109741	0.547502	0.648829	1.422413	6.000000	0.010323	75.438739	1.000000	0.022737	21.251454	4.000000	0.041935	0.973599	2.000000	0.011982	0.258571	3.000000	75.900008	76.596793	4.000000	48.679365	15.728977	5.000000	0.010268	1.068274	4.000000	0.020715
63	1	90.022383	55.654492	1.276941	17.082902	0.781250	0.778752	0.810656	0.945320	1.666088	3.000000	0.312167	46.342113	5.000000	0.013227	53.950895	4.000000	0.013749	1.088603	4.000000	0.019828	1.510884	1.000000	43.821462	43.553499	1.000000	49.626640	7.220124	2.000000	0.016986	1.479688	2.000000	0.018247
64	1	99.537727	75.249526	26.679373	37.680687	0.850093	0.311146	0.777249	0.419493	1.044002	3.000000	0.024630	10.837510	5.000000	0.012340	24.333631	5.000000	0.033282	1.097061	6.000000	0.011633	0.998053	1.000000	19.308432	70.319028	4.000000	78.974552	15.255590	6.000000	0.120731	0.764568	6.000000	0.012913
65	1	77.350487	29.999055	70.799013	48.540868	0.392573	0.756746	0.449484	0.316737	1.122360	2.000000	0.033737	142.595901	3.000000	0.020757	16.694276	2.000000	0.153191	0.981191	6.000000	0.010652	1.091459	1.000000	83.425865	81.187213	4.000000	17.756217	10.163189	1.000000	0.025525	0.048262	2.000000	0.027466
66	1	50.874755	65.292203	13.485087	28.942817	0.965690	0.988456	0.160669	0.527239	1.645602	1.000000	0.013065	134.153563	1.000000	0.031650	47.102775	3.000000	0.010196	2.563661	2.000000	0.307699	1.258401	2.000000	52.162122	65.032205	4.000000	72.857690	45.701248	2.000000	0.024409	0.028287	5.000000	0.010096
67	1	13.636629	58.441061	77.547921	15.488611	0.111506	0.880363	0.999913	0.609280	1.006845	3.000000	0.016925	25.435175	4.000000	0.033988	1.395302	6.000000	0.026071	0.943024	5.000000	0.030140	1.150790	5.000000	5.424092	111.596007	2.000000	69.136353	17.271906	6.000000	0.010509	1.140881	2.000000	0.446933
68	2	62.274076	68.826489	44.781086	40.168351	0.182396	0.448447	0.997354	0.835428	1.255493	6.000000	0.011506	160.793929	2.000000	0.045934	9.255384	1.000000	0.022445	3.037534	6.000000	0.018469	1.653279	3.000000	89.953726	32.717153	6.000000	51.096701	25.494109	2.000000	0.037324	1.424718	2.000000	0.205439
69	1	61.621795	49.607848	73.760700	4.980736	0.707215	0.469438	0.663036	0.257674	0.280450	1.000000	0.033221	29.066119	3.000000	0.021891	25.954390	6.000000	0.020572	0.137927	3.000000	0.570495	1.053135	2.000000	82.520478	29.428479	4.000000	88.889014	48.182446	4.000000	0.055999	0.874670	6.000000	0.014410
70	3	51.626951	33.301350	28.358260	94.240222	0.792393	0.330603	0.611106	0.341172	0.499808	1.000000	0.013967	65.764607	6.000000	0.011167	40.577139	6.000000	0.026376	3.234583	4.000000	0.034500	0.066627	6.000000	42.133225	163.945018	2.000000	4.735348	56.249767	3.000000	0.014864	0.358559	6.000000	0.016218
71	1	58.752911	13.176434	36.482036	24.196773	0.465544	0.883148	0.924684	0.414448	1.306473	3.000000	0.013831	91.682476	1.000000	0.021170	50.887187	1.000000	0.059041	2.088937	6.000000	0.020931	0.995334	1.000000	22.314921	41.882697	5.000000	96.749114	54.390369	4.000000	0.065175	0.330585	5.000000	0.015630
72	1	30.179843	93.978874	54.815160	22.110524	0.117587	0.860708	0.408800	0.757659	1.365499	6.000000	0.010491	103.513048	4.000000	0.012938	50.067500	4.000000	0.026615	0.309827	5.000000	0.010874	0.100453	4.000000	61.235869	29.396694	2.000000	61.817658	16.037355	4.000000	0.029221	1.532279	1.000000	0.015082
73	1	37.265065	11.659085	32.420747	96.149969	0.393615	0.100377	0.279652	0.853860	1.333314	3.000000	0.045293	100.535418	2.000000	0.128779	8.838758	3.000000	0.017595	0.957926	4.000000	0.028422	0.179519	4.000000	26.507882	105.553912	6.000000	79.430353	53.631488	1.000000	0.011382	1.629995	2.000000	0.030885
74	1	27.976759	63.791321	42.330507	10.086592	0.509926	0.979476	0.201942	0.332057	1.571159	3.000000	0.023858	149.332696	6.000000	0.074802	26.955568	1.000000	0.032513	1.866036	3.000000	0.039180	0.408687	3.000000	6.602405	128.744213	3.000000	80.717505	54.018858	4.000000	0.034727	0.773619	1.000000	0.016972
75	2	50.398990	13.617635	54.142378	72.221159	0.361240	0.945088	0.361863	0.648367	1.181474	5.000000	0.011126	89.913938	3.000000	0.012449	44.144769	2.000000	0.024647	1.838565	6.000000	0.017223	0.030407	4.000000	28.985167	162.212600	5.000000	18.856333	55.508021	2.000000	0.010744	1.338516	5.000000	0.013801
76	2	91.257311	52.204610	4.356752	84.301157	0.907120	0.112976	0.477669	0.508282	0.192649	2.000000	0.017447	52.259120	1.000000	0.012783	4.323238	1.000000	0.091066	2.762650	3.000000	0.068684	0.057128	6.000000	24.094509	154.673957	5.000000	25.211506	38.772685	3.000000	0.068916	0.111557	4.000000	0.072939
77	1	82.879771	72.353285	16.801286	63.925152	0.111296	0.577996	0.613963	0.947449	0.061723	5.000000	0.011134	90.949525	5.000000	0.012996	12.663734	6.000000	0.019393	2.805468	6.000000	0.023790	1.452685	3.000000	12.418027	60.773021	3.000000	7.531197	17.635336	3.000000	0.023080	0.226951	5.000000	0.063502
78	2	31.252264	56.435568	56.396135	61.871170	0.763343	0.555853	0.507462	0.393714	0.563062	4.000000	0.027263	80.287013	4.000000	0.021995	41.843077	3.000000	0.021642	0.277817	2.000000	0.012635	0.802113	3.000000	61.177232	68.369071	4.000000	70.058143	42.309371	5.000000	0.010397	0.953372	5.000000	0.014993
79	2	54.627623	49.507696	12.029902	62.882650	0.762825	0.229100	0.446143	0.971033	1.642689	5.000000	0.016207	154.307634	4.000000	0.164371	47.905550	1.000000	0.015163	1.749875	3.000000	0.017194	1.323874	4.000000	82.514508	113.933768	1.000000	31.257962	55.317704	2.000000	0.014220	0.538536	3.000000	0.053028
80	10	44.491569	83.156804	41.405778	77.896176	0.496993	0.660281	0.798462	0.539676	1.212651	1.000000	0.013515	79.961870	1.000000	0.017488	33.257124	6.000000	0.013219	0.833284	4.000000	0.016093	1.032295	3.000000	13.972802	28.344532	2.000000	36.310293	34.842812	5.000000	0.042850	0.567986	1.000000	0.018189
81	2	85.884311	95.851107	66.724048	4.092260	0.871915	0.621714	0.816691	0.639003	0.108439	3.000000	0.189640	74.283831	2.000000	0.014479	26.548584	2.000000	0.010855	3.457379	3.000000	0.011356	0.695701	2.000000	59.933892	131.168546	3.000000	27.039467	52.060899	5.000000	0.086487	0.823925	5.000000	0.013178
82	1	26.939276	41.394930	48.354393	13.056843	0.860198	0.545962	0.935276	0.274579	1.553207	5.000000	0.021928	10.274884	2.000000	0.011321	1.932724	1.000000	0.087597	3.983947	3.000000	0.013055	0.509218	1.000000	91.873753	34.965451	5.000000	94.595726	28.347305	6.000000	0.016075	1.540057	1.000000	0.019695
83	2	63.631664	58.864347	11.436679	23.152296	0.811619	0.223551	0.350354	0.830578	1.540141	5.000000	0.091117	99.247072	1.000000	0.022943	26.854171	2.000000	0.135058	0.418638	3.000000	0.011305	0.403656	3.000000	40.144912	2.243663	1.000000	77.547714	25.476229	1.000000	0.011733	1.575947	6.000000	0.061548
84	2	40.967397	44.888938	71.416268	59.273629	0.675216	0.693736	0.473344	0.581592	1.000026	2.000000	0.023900	138.868206	3.000000	0.079849	34.906838	2.000000	0.049124	1.047719	6.000000	0.010859	1.536706	3.000000	41.985901	161.168441	5.000000	68.967677	31.366925	3.000000	0.960322	1.548773	4.000000	0.010396
85	2	31.233183	56.491916	7.558355	14.267760	0.781384	0.283509	0.320744	0.452692	0.692990	5.000000	0.014536	172.772967	4.000000	0.059167	37.492836	1.000000	0.087192	0.075954	5.000000	0.076668	1.088048	1.000000	82.265413	179.207083	1.000000	39.594124	28.407640	3.000000	0.046577	0.166985	5.000000	0.012796
