11	1	20.235909	10.233111	3.337875	72.210344	60.638163	7.823481	76.922144	10.700739	56.400747	99.696951	17.038662	95.601492	39.290970	54.327917	3.151220	83.279451	62.070317	20.915695	90.698762	75.434167	93.092012	13.715684	0.322237	0.185067	0.480401	0.142473	0.435691	0.392679	0.147698	0.389714	0.621097	0.769302	0.965463	0.318503	0.621916	0.255306	0.828998	0.562181	0.855102	0.866027	0.650116	0.238444	0.397575	0.352555	10.227027	2.000000	67.528018	66.725308	3.000000	9.108426	4.643872	3.000000	0.011309	14.098089	1.000000	0.036044	63.492540	5.000000	0.014588	2.616177	2.000000	0.015659	3.616405	4.000000	79.740285	41.134344	4.000000	16.339962	7.264250	5.000000	20.559164	5.406167	4.000000	0.258367	2.922237	4.000000	0.020122	5.689173	3.000000	69.728051	0.392357	4.000000	68.964576	12.627637	4.000000	5.150235	17.552755	5.000000	0.013368	51.914012	2.000000	57.020230	0.828920	5.000000	45.704673	3.588141	2.000000	4.382709	56.267304	6.000000	13.692179	34.187597	1.000000	0.028909	19.656399	2.000000	41.533180	34.139620	1.000000	10.741848	5.057632	1.000000	75.205110	71.844574	1.000000	17.632078	0.947819	4.000000	0.071395	68.727981	3.000000	15.702969	154.397804	3.000000	11.928184	15.283478	4.000000	69.122425	138.572449	1.000000	11.261175
12	1	14.457859	46.787466	43.674594	48.429795	40.029984	7.229423	75.596246	95.595478	59.167546	67.256429	48.534612	58.657224	52.356529	19.449633	70.025148	6.040379	71.004728	71.825591	20.892737	54.883032	48.542498	7.223280	0.842272	0.253171	0.678027	0.803672	0.529281	0.455798	0.296251	0.251059	0.141066	0.190796	0.513234	0.805421	0.520866	0.726846	0.303320	0.896322	0.479660	0.337005	0.575225	0.863232	0.926872	0.630068	14.371052	1.000000	4.399130	45.176879	2.000000	99.731209	14.564160	2.000000	0.019139	9.850677	3.000000	0.023833	18.030371	4.000000	0.032399	13.624469	3.000000	0.016066	14.729620	3.000000	76.111975	2.857912	4.000000	85.359883	40.104328	1.000000	52.908126	1.773603	4.000000	0.015664	3.414704	5.000000	0.145452	149.237237	4.000000	36.050858	22.056101	2.000000	43.942239	5.763724	2.000000	81.412245	22.195535	2.000000	0.023695	20.435727	4.000000	26.192468	5.092562	6.000000	87.404513	2.841677	1.000000	74.380175	177.023053	3.000000	34.623923	26.351453	4.000000	0.053052	5.432946	5.000000	61.664333	21.133405	4.000000	84.601873	4.420281	1.000000	26.841411	11.638965	4.000000	10.409499	19.083797	3.000000	0.010548	11.984587	6.000000	45.427634	27.701103	1.000000	6.510123	50.943643	2.000000	72.081929	13.852352	3.000000	74.600838
13	10	15.736879	38.628151	25.186051	54.354324	36.320615	31.647088	97.885462	99.636907	57.298623	67.601553	28.483181	40.682281	22.805401	55.706216	39.101014	35.367982	61.401206	79.296907	45.333240	78.157839	17.403035	89.490060	0.121328	0.738208	0.100179	0.742553	0.352843	0.516262	0.756551	0.800485	0.710334	0.328820	0.164934	0.945173	0.636116	0.614799	0.863952	0.887940	0.783036	0.141687	0.129564	0.686999	0.420336	0.521277	18.812557	2.000000	60.111346	62.649852	1.000000	67.025014	1.862379	3.000000	0.024254	26.221626	3.000000	0.088985	64.458155	1.000000	0.070795	14.389871	5.000000	0.011949	18.560334	1.000000	36.224054	18.781985	3.000000	9.572799	9.298491	5.000000	70.170377	2.727522	2.000000	0.022093	9.402717	5.000000	0.080030	130.345922	4.000000	88.590923	5.812254	4.000000	44.056922	11.007195	5.000000	6.816744	169.061759	6.000000	0.012809	53.348938	2.000000	84.903138	4.989128	5.000000	42.456703	4.798406	6.000000	62.652852	98.820606	4.000000	28.087106	35.052829	5.000000	0.299355	4.639852	5.000000	9.019263	21.550184	3.000000	22.662343	1.591383	5.000000	6.406935	92.255078	3.000000	11.018357	38.207734	2.000000	0.012665	12.187484	2.000000	63.336414	46.143225	5.000000	15.307827	72.916982	3.000000	17.820116	38.641485	3.000000	40.771466
14	1	59.613184	99.746848	33.243757	22.760214	83.906210	99.608656	98.067598	53.617846	92.787826	31.359061	54.733873	34.941600	15.589431	19.864234	37.076644	98.564200	95.444400	96.563902	71.200085	5.316751	47.622389	63.763823	0.143334	0.541521	0.596842	0.911514	0.796639	0.693709	0.802508	0.529297	0.677695	0.747034	0.516832	0.593520	0.420588	0.248337	0.483717	0.469075	0.765008	0.206332	0.865809	0.835994	0.660645	0.376014	11.156072	4.000000	67.250105	37.514458	4.000000	74.993643	7.077837	4.000000	0.012108	21.635270	1.000000	0.029874	69.756254	4.000000	0.016589	14.391250	5.000000	0.026863	20.675690	2.000000	87.443245	57.289014	1.000000	2.957141	76.650712	3.000000	27.779064	1.100168	6.000000	0.016163	4.795487	6.000000	0.023364	121.127742	2.000000	9.133437	11.762349	1.000000	47.162379	12.316331	6.000000	89.565483	32.468975	4.000000	0.011672	32.632117	4.000000	19.684523	2.170537	1.000000	46.156140	2.756420	6.000000	69.639583	155.024787	4.000000	54.975750	2.365642	2.000000	0.013062	19.370920	2.000000	95.515972	28.466914	6.000000	3.521822	2.706975	3.000000	44.394306	138.847364	5.000000	3.213220	55.372526	4.000000	0.013365	44.833916	2.000000	64.293291	176.801996	3.000000	91.089633	66.377532	1.000000	98.956029	25.012842	4.000000	49.959153
15	1	12.053316	96.348277	84.307534	36.526715	97.866554	69.892315	14.556768	28.474318	10.878429	82.671975	27.560093	74.340611	66.456623	98.422303	40.452288	60.208530	17.385738	35.585717	19.345746	78.356563	40.518229	4.752917	0.885005	0.361985	0.154574	0.368767	0.530242	0.972551	0.667019	0.845529	0.794540	0.287948	0.770915	0.952346	0.508498	0.970531	0.528537	0.146810	0.942424	0.648143	0.265851	0.522659	0.631236	0.909591	1.969356	2.000000	8.388502	11.859839	1.000000	18.595506	11.570573	3.000000	0.030796	4.071470	4.000000	0.069129	2.323325	6.000000	0.014617	6.639189	2.000000	0.021253	20.585511	6.000000	43.506147	30.002524	2.000000	66.904450	66.670321	6.000000	31.983093	1.857926	6.000000	0.015517	16.107081	2.000000	0.021423	168.044022	3.000000	17.161745	9.492309	2.000000	86.686618	6.440700	1.000000	87.230434	139.181559	1.000000	0.099927	51.359610	2.000000	52.596785	6.011676	5.000000	17.292072	3.974315	1.000000	18.206388	15.302329	6.000000	27.529646	53.519646	1.000000	0.013700	13.496363	3.000000	18.368394	5.643970	3.000000	60.489309	1.908965	1.000000	87.350530	137.000070	3.000000	44.958705	25.180282	3.000000	0.023622	5.103595	6.000000	78.769454	33.305605	5.000000	13.328769	38.965453	1.000000	93.209715	163.668905	6.000000	13.945516
16	1	39.541960	24.895143	32.658447	75.586397	59.398871	97.057958	29.387225	84.213712	50.612936	67.651063	78.325931	42.358447	24.237252	35.067726	16.582223	62.836728	55.035848	93.067752	34.759424	31.208762	94.071337	30.838539	0.499111	0.406154	0.160252	0.580177	0.824731	0.769878	0.529144	0.209957	0.619680	0.589244	0.564358	0.460391	0.118810	0.229626	0.501424	0.756840	0.110613	0.476091	0.733198	0.667647	0.286032	0.747787	15.014595	6.000000	36.945636	51.982130	2.000000	84.246327	12.905784	1.000000	0.010117	1.981315	1.000000	0.018738	32.274093	6.000000	0.021627	3.907372	4.000000	0.013643	10.252742	1.000000	27.591715	8.316437	1.000000	14.719160	75.586104	4.000000	29.782532	3.340386	5.000000	0.040396	0.867371	2.000000	0.026694	2.789113	3.000000	66.245432	15.994084	4.000000	18.803042	6.122400	4.000000	16.530908	148.370467	1.000000	0.010649	74.543115	6.000000	99.179324	0.951413	1.000000	57.454744	4.440849	4.000000	66.246777	31.904527	5.000000	92.154760	38.259189	2.000000	0.022831	5.318974	4.000000	63.047697	11.762884	5.000000	70.061500	2.048744	4.000000	55.023451	94.375500	3.000000	37.622956	34.939935	3.000000	0.017104	19.167283	2.000000	1.242101	34.148708	6.000000	91.289740	42.333796	6.000000	2.373229	54.294357	5.000000	19.100637
17	1	44.651039	92.345798	89.065671	28.130460	9.551217	63.836335	98.286099	42.998504	74.759354	91.583823	69.463139	80.429151	67.057331	47.771710	56.430880	76.095227	92.410262	12.427012	24.996740	42.276811	95.435297	55.002955	0.472583	0.256113	0.317351	0.377071	0.229947	0.319680	0.176301	0.499745	0.711142	0.706438	0.616313	0.306467	0.218886	0.353160	0.673838	0.388185	0.455963	0.425456	0.366054	0.309925	0.129083	0.445503	3.499381	6.000000	90.427586	3.535686	1.000000	30.256961	7.657280	4.000000	0.023946	6.997239	4.000000	0.026941	20.076732	6.000000	0.010941	8.258882	1.000000	0.018436	18.947772	5.000000	36.662794	20.484710	1.000000	52.482552	42.009210	5.000000	50.601891	1.450109	6.000000	0.058932	14.281714	6.000000	0.010314	138.510571	1.000000	8.511186	19.601698	2.000000	94.592697	9.774294	1.000000	21.776309	119.032159	6.000000	0.020182	28.620795	1.000000	38.670971	0.163787	5.000000	58.805547	4.331436	5.000000	51.298526	78.292744	5.000000	3.353129	25.810842	3.000000	0.021264	14.217822	3.000000	72.444102	35.850289	2.000000	5.510431	4.082485	2.000000	31.318935	90.593915	4.000000	7.203584	6.296585	5.000000	0.014591	36.025864	3.000000	38.452797	9.771244	5.000000	85.959518	66.946609	1.000000	9.407991	57.656646	2.000000	43.261597
18	1	28.868981	72.688172	47.104628	82.685262	52.619989	12.221200	92.909778	62.520729	97.909317	9.327751	99.444238	16.067050	24.674968	7.147052	98.522442	51.091217	42.072076	97.975970	20.543732	43.984539	86.600551	38.609644	0.601083	0.392512	0.267395	0.178764	0.592700	0.912697	0.767612	0.887681	0.739602	0.929940	0.134371	0.376820	0.808347	0.447314	0.167941	0.975840	0.869918	0.134659	0.779337	0.342906	0.350371	0.848630	3.143888	4.000000	14.964269	20.189071	5.000000	26.957331	15.880400	3.000000	0.011547	6.187332	5.000000	0.031817	59.022494	5.000000	0.011585	17.850042	2.000000	0.010704	3.819484	2.000000	91.800726	54.556864	6.000000	17.120785	27.666877	1.000000	90.910172	1.571628	1.000000	0.011489	2.823519	3.000000	0.035478	18.433507	4.000000	26.294546	2.156949	3.000000	91.985505	3.985678	1.000000	94.302397	138.958998	6.000000	0.420743	59.688078	4.000000	92.083353	2.101280	4.000000	87.867125	1.423248	2.000000	28.102574	120.427774	1.000000	34.376761	44.840837	3.000000	0.026201	1.537542	5.000000	78.714570	72.596287	3.000000	59.392688	2.306431	6.000000	67.032401	18.412887	4.000000	42.368744	3.601116	3.000000	0.016585	36.101581	3.000000	34.357522	84.316028	4.000000	21.868071	2.458092	5.000000	14.282602	115.936575	4.000000	85.421473
19	1	13.804839	65.377953	58.189903	66.837897	65.892086	59.579801	72.794635	7.181401	88.895469	86.956777	37.250160	1.672704	26.328786	56.945066	13.887590	13.225039	33.501183	38.671680	71.973955	63.310386	9.245132	95.328235	0.386470	0.186908	0.133156	0.616679	0.363902	0.151139	0.820993	0.391673	0.703515	0.549777	0.194394	0.785899	0.804255	0.646927	0.385254	0.300638	0.868962	0.702177	0.901107	0.917252	0.933801	0.365244	1.193748	4.000000	38.999193	34.180911	2.000000	98.919999	10.673565	3.000000	0.025415	2.068378	6.000000	0.019688	12.050821	5.000000	0.068211	14.093473	2.000000	0.428545	21.698951	1.000000	22.034057	19.206972	5.000000	81.962440	70.351371	1.000000	72.019856	1.699379	1.000000	0.010981	0.729455	3.000000	0.099544	82.928312	5.000000	16.158573	11.931061	5.000000	27.878507	2.551355	5.000000	11.055256	142.820897	1.000000	0.023226	70.980395	1.000000	44.270230	3.419745	5.000000	3.117369	4.142096	5.000000	69.503290	163.170757	3.000000	39.637695	72.266426	1.000000	0.197789	10.128120	5.000000	42.857588	47.928294	2.000000	13.167762	3.741860	1.000000	74.036368	136.348668	5.000000	66.986422	49.903741	5.000000	0.084593	64.322258	4.000000	62.028670	15.370813	4.000000	66.505910	54.750626	3.000000	62.012424	7.497646	4.000000	81.455550
20	2	60.101058	31.700845	58.374109	13.873924	54.322920	77.233655	37.390115	8.475519	85.818488	71.307080	63.300296	21.298346	74.574778	71.340038	9.763060	21.747214	35.625425	62.646140	42.992247	38.822240	22.984703	78.956889	0.577789	0.733821	0.573379	0.947366	0.397563	0.170270	0.401816	0.969012	0.990140	0.695414	0.920741	0.423778	0.880889	0.917918	0.634961	0.477905	0.802066	0.517723	0.943698	0.848912	0.921442	0.918037	10.225267	2.000000	4.924342	8.082044	4.000000	68.979403	16.504284	1.000000	0.010711	37.733653	3.000000	0.010555	18.963078	4.000000	0.014071	6.648659	5.000000	0.011887	18.639287	2.000000	28.407105	41.193858	2.000000	83.898606	5.686226	3.000000	86.110290	1.536567	4.000000	0.011377	18.213946	3.000000	0.032635	6.975340	4.000000	81.844412	23.986135	2.000000	2.056426	12.572683	5.000000	53.585507	127.868254	6.000000	0.015859	37.978581	6.000000	53.503494	5.853447	3.000000	65.197049	1.122009	4.000000	86.485845	15.604480	5.000000	38.627214	54.574495	1.000000	0.010929	3.112245	6.000000	67.286504	22.860287	5.000000	56.012853	3.581414	3.000000	99.432169	165.050994	6.000000	22.919725	41.582640	4.000000	0.015633	4.502296	5.000000	92.985808	117.593044	2.000000	94.717383	56.753607	3.000000	31.027091	116.249309	5.000000	47.609228
21	2	80.838476	52.187082	76.133639	4.210670	42.532406	51.336726	80.680233	62.104517	6.941640	4.338522	89.818117	38.564871	16.985158	69.262543	13.640973	32.299218	75.266518	51.411255	63.216271	27.099109	26.097359	19.299774	0.248335	0.730914	0.998056	0.423951	0.308788	0.625059	0.513717	0.593870	0.643175	0.829297	0.256789	0.885438	0.501999	0.593077	0.377542	0.950233	0.141570	0.668858	0.776377	0.506516	0.757140	0.753980	14.497927	5.000000	70.294155	12.198534	1.000000	8.627681	16.239058	1.000000	0.022673	35.844755	1.000000	0.060628	50.018016	6.000000	0.082480	16.418372	3.000000	0.023423	3.331163	3.000000	3.704723	24.324307	1.000000	81.311028	2.431414	1.000000	18.571468	0.950992	2.000000	0.134398	9.446214	1.000000	0.032473	47.910013	2.000000	45.970305	23.941256	2.000000	59.440561	14.511197	5.000000	43.578392	151.864662	3.000000	0.036831	7.548000	1.000000	29.218644	1.061225	2.000000	91.974992	3.650222	3.000000	33.759285	68.888307	4.000000	7.065261	73.100582	6.000000	0.458132	1.111266	3.000000	63.024903	12.793908	2.000000	97.612911	3.739010	4.000000	71.670941	22.647572	2.000000	7.900335	9.089535	5.000000	0.020815	65.714430	6.000000	70.599627	125.720802	1.000000	18.037660	67.838944	5.000000	95.345857	86.537141	1.000000	73.890154
