11	10	84.718674	46.053723	9.081204	91.455804	62.500527	844.813941	35.451339	154.814960	36.620717	95.878462	92.972604	57.343228	0.410293	0.886951	0.811011	0.389957	0.651263	0.411117	0.723889	0.383945	0.738017	0.246601	0.882746	0.834144	112.458811	6.000000	16.181470	12.404091	2.000000	0.024227	15.762828	5.000000	23.077280	1.633430	1.000000	0.015438	13.850442	3.000000	48.620168	0.126375	1.000000	0.013353	5.212303	4.000000	9.818815	3.258995	6.000000	0.024841	1.062226	4.000000	0.027685	5.427107	4.000000	99.964474	0.432622	5.000000	25.570616	2.896465	5.000000	0.011140	4.374208	4.000000	0.020037	8.526576	5.000000	0.015039	4.608937	3.000000	87.237929	4.924518	2.000000	0.024900	0.359521	6.000000	0.023199	0.954091	3.000000	0.145191	1.604306	6.000000	0.011336	2.671098	2.000000	31.294054	1.407311	5.000000	10.778110	2.122563	6.000000	0.013964	2.813248	1.000000	0.010378	0.526756	3.000000	21.935622	2.650679	4.000000	96.613172	4.857284	1.000000	45.861821	0.674111	5.000000	0.088329	0.501400	3.000000	39.859561	2.059432	4.000000	0.011938	2.869495	4.000000	0.021695	15.659895	2.000000	67.960729	1.791884	6.000000	0.012038	5.850816	5.000000	0.010215	2.153474	4.000000	16.206626	3.385983	6.000000	63.852533
12	2	4.811102	1.036436	16.885820	47.478584	5.782531	165.179928	80.904560	433.182456	87.677485	66.936038	63.695333	35.827833	0.377635	0.625421	0.514045	0.105693	0.337761	0.809957	0.200016	0.550968	0.368478	0.287120	0.418871	0.546098	102.758742	2.000000	66.958714	14.764050	3.000000	0.012243	1.765800	6.000000	9.150846	0.564915	1.000000	0.055433	7.353988	5.000000	19.901009	2.276306	5.000000	0.032587	0.516553	1.000000	52.768698	4.485943	2.000000	0.033972	10.070936	3.000000	0.059926	4.419203	3.000000	18.487088	1.329602	6.000000	58.311883	2.062664	5.000000	0.063637	0.591547	4.000000	0.038988	9.996205	3.000000	0.010950	4.272296	6.000000	6.112891	1.618988	2.000000	0.022858	4.122012	3.000000	0.013154	0.899197	1.000000	0.012254	1.163084	5.000000	0.020409	3.090711	4.000000	47.211380	2.408420	2.000000	72.097508	0.264562	6.000000	0.014707	3.890766	1.000000	0.010873	2.123404	2.000000	74.750869	1.927989	3.000000	36.844632	1.124502	2.000000	88.371920	1.402490	1.000000	0.014532	4.894485	1.000000	97.276468	4.476062	5.000000	0.025070	5.064459	3.000000	0.148467	9.185314	2.000000	76.707635	1.105820	4.000000	0.019457	4.406508	2.000000	0.011373	1.464645	1.000000	70.023913	3.171168	3.000000	25.607426
13	1	71.941579	87.931017	97.086275	74.897662	81.824707	640.326074	24.476761	883.678945	57.151177	85.731007	62.711279	19.519134	0.735293	0.963722	0.349224	0.158082	0.548193	0.410025	0.756145	0.389309	0.976603	0.538026	0.445697	0.384981	136.729713	3.000000	90.423952	3.575520	1.000000	0.016220	17.226956	3.000000	63.415676	1.235542	3.000000	0.037580	8.202341	4.000000	61.535413	2.979570	1.000000	0.018228	9.574744	6.000000	62.736773	12.715863	2.000000	0.014765	6.201549	1.000000	0.013188	1.698059	6.000000	92.524737	1.605771	6.000000	24.390307	2.550601	5.000000	0.019685	4.254622	1.000000	0.014223	17.486922	5.000000	0.014081	1.593464	1.000000	88.887667	3.203089	4.000000	0.066238	3.505824	3.000000	0.022221	0.855684	6.000000	0.016728	5.142895	5.000000	0.041879	2.671008	4.000000	96.273240	0.422939	5.000000	36.724480	1.178578	3.000000	0.721996	2.271184	4.000000	0.034804	0.988975	1.000000	40.003070	0.604837	3.000000	2.023081	4.195273	3.000000	45.384233	0.830746	6.000000	0.017026	1.075073	2.000000	85.282139	0.367179	4.000000	0.087092	5.263722	5.000000	0.018131	13.873668	1.000000	3.493253	1.815648	2.000000	0.013467	3.874206	4.000000	0.028226	3.730190	1.000000	40.773670	4.306801	2.000000	91.463468
14	1	67.491267	77.918913	11.737017	14.326013	56.864133	933.048529	74.054915	559.063152	31.971723	55.373800	30.660239	32.065934	0.671821	0.880902	0.282753	0.261367	0.306566	0.458309	0.680862	0.292318	0.963162	0.164921	0.242359	0.820860	81.399086	1.000000	57.384670	9.669108	2.000000	0.035371	1.463040	5.000000	65.042432	2.899924	2.000000	0.031771	12.509097	6.000000	82.094270	4.386112	4.000000	0.025666	4.606315	3.000000	11.686151	7.651437	1.000000	0.097920	4.845909	4.000000	0.040891	2.872982	1.000000	14.036048	0.188174	6.000000	39.150498	0.388849	2.000000	0.010651	4.233994	6.000000	0.024582	14.956657	6.000000	0.016580	3.525107	2.000000	35.372105	0.140261	2.000000	0.015750	2.817630	3.000000	0.043614	0.221791	4.000000	0.016799	2.867577	5.000000	0.058134	0.542215	1.000000	54.629051	2.374390	2.000000	74.885414	1.748296	4.000000	0.012407	1.800874	3.000000	0.051847	2.572573	2.000000	7.640460	1.185356	1.000000	36.475832	3.180385	4.000000	23.766866	1.156517	5.000000	0.042964	1.457064	2.000000	13.074643	1.060392	2.000000	0.030639	5.827186	6.000000	0.084800	12.959298	6.000000	75.046153	3.769491	4.000000	0.029262	5.311385	1.000000	0.035300	0.095227	4.000000	63.857942	3.988377	1.000000	57.275089
15	10	98.631186	31.274802	10.137782	30.278667	73.396128	725.804366	9.885634	951.626794	38.127794	23.531921	88.858450	11.752913	0.718434	0.790154	0.999919	0.237641	0.776739	0.221878	0.533068	0.179728	0.428567	0.960227	0.618958	0.128976	154.150281	6.000000	85.018267	17.182698	2.000000	0.026997	7.348401	6.000000	79.114185	3.880903	6.000000	0.010569	6.389915	5.000000	68.505233	0.970813	6.000000	0.010043	13.812494	1.000000	15.303793	6.205485	5.000000	0.023346	16.797395	4.000000	0.029189	4.744555	4.000000	63.099418	0.238153	5.000000	18.992370	3.245858	1.000000	0.130887	2.389302	3.000000	0.012415	7.997792	6.000000	0.121200	1.382736	4.000000	74.501156	2.015205	2.000000	0.040036	1.548919	3.000000	0.012161	0.216793	3.000000	0.017931	0.820618	6.000000	0.017675	1.982817	1.000000	29.013258	4.087397	1.000000	96.286703	4.288766	2.000000	0.010333	5.314317	1.000000	0.017337	4.436581	1.000000	65.068412	0.507174	1.000000	20.611768	2.490068	2.000000	68.297225	1.582036	2.000000	0.010460	5.288794	3.000000	30.791616	0.962490	6.000000	0.016096	5.472320	6.000000	0.010671	7.505945	5.000000	34.705395	2.950435	4.000000	0.013389	2.470527	2.000000	0.017137	4.925751	2.000000	61.113438	1.004012	5.000000	36.214846
16	1	23.427681	73.286476	9.141857	63.671406	48.744367	769.409828	99.698460	977.425545	4.654249	55.118121	60.665540	86.446005	0.261415	0.865528	0.696157	0.908298	0.330110	0.226617	0.665842	0.219807	0.790048	0.716693	0.167774	0.609566	12.830232	6.000000	5.707963	1.258270	4.000000	0.023450	4.129629	2.000000	53.890408	2.153268	6.000000	0.655521	16.444937	4.000000	65.809394	2.356712	2.000000	0.034203	10.231960	5.000000	70.216676	7.891723	4.000000	0.013811	15.995977	4.000000	0.867106	4.795423	4.000000	91.574307	1.327928	1.000000	25.013059	0.619630	4.000000	0.023735	0.184684	3.000000	0.285180	16.457162	4.000000	0.024380	0.573369	3.000000	14.004076	0.770771	5.000000	0.048172	1.411269	1.000000	0.013477	0.539355	5.000000	0.011656	2.177737	6.000000	0.014514	3.264059	6.000000	81.339936	0.843088	5.000000	96.582140	1.187269	6.000000	0.040120	4.089264	5.000000	0.015500	0.648210	2.000000	4.913048	4.230868	3.000000	45.606775	3.592764	3.000000	65.018639	0.501870	1.000000	0.015726	0.602011	5.000000	77.659112	1.240327	1.000000	0.011593	5.804041	5.000000	0.030271	8.165270	1.000000	54.302664	3.849018	6.000000	0.033379	4.183414	3.000000	0.014299	2.477634	6.000000	87.749278	1.426085	4.000000	56.483246
17	1	77.525050	74.115707	97.670079	36.800313	23.490778	524.150268	87.948629	437.652691	45.748726	30.269227	51.534389	78.972412	0.982131	0.379291	0.817041	0.942241	0.779536	0.261137	0.749117	0.660688	0.735940	0.584269	0.168164	0.367009	116.144693	6.000000	23.391734	17.600790	2.000000	0.012496	4.121392	4.000000	91.479525	0.186609	5.000000	0.015954	16.565874	2.000000	47.168382	3.410179	6.000000	0.016671	1.179082	6.000000	53.028242	15.874876	2.000000	0.034013	17.432278	6.000000	0.019463	3.560262	3.000000	60.002899	0.892713	1.000000	45.393058	4.775126	1.000000	0.012105	0.110782	2.000000	0.010307	3.510665	2.000000	0.033077	2.291214	6.000000	76.553113	2.092565	3.000000	0.012474	0.919392	1.000000	0.013863	0.259757	3.000000	0.010337	1.488718	4.000000	0.019707	1.589206	4.000000	98.115824	1.826383	3.000000	56.000560	0.408690	2.000000	0.147343	1.454666	5.000000	0.150950	1.886245	2.000000	95.384262	4.231012	5.000000	13.934322	4.229892	5.000000	10.661254	0.466964	2.000000	0.114164	4.165266	3.000000	28.465576	0.791762	6.000000	0.032128	3.820331	2.000000	0.052416	11.446945	5.000000	60.833511	0.605029	5.000000	0.015412	0.396309	4.000000	0.019109	4.885482	3.000000	3.010984	1.508975	6.000000	27.529703
18	1	57.733180	14.289208	84.862128	51.873270	24.173257	366.541618	63.804083	783.334180	13.989001	13.376281	10.293346	42.081013	0.138545	0.662027	0.639332	0.654198	0.481000	0.416265	0.938828	0.460438	0.451897	0.792237	0.473356	0.886761	28.305750	4.000000	94.383095	11.659488	2.000000	0.015917	11.720023	5.000000	53.193090	4.061363	2.000000	0.023817	15.346376	1.000000	53.204954	2.535133	5.000000	0.011999	4.078004	2.000000	51.296420	0.203078	1.000000	0.052581	13.975118	4.000000	0.012652	3.326149	3.000000	43.207111	0.903313	6.000000	49.043860	4.980228	3.000000	0.013810	2.987828	2.000000	0.011357	14.339799	2.000000	0.021240	4.469041	6.000000	17.453784	2.129456	3.000000	0.011610	1.743169	5.000000	0.014200	0.095432	3.000000	0.023561	1.043711	4.000000	0.053677	3.920067	6.000000	12.644508	2.777003	6.000000	29.046597	2.184487	4.000000	0.086475	1.890326	3.000000	0.013712	4.953055	6.000000	28.391498	2.337999	3.000000	14.251042	2.322626	3.000000	51.328516	1.256970	4.000000	0.011887	4.736125	3.000000	57.604615	3.569016	3.000000	0.023148	3.408708	5.000000	0.033285	11.970380	1.000000	57.210909	3.276935	5.000000	0.146653	0.532004	2.000000	0.151142	1.914118	6.000000	30.091017	0.743452	4.000000	68.358967
19	1	18.579888	49.387132	26.025036	94.792911	86.753563	989.911043	24.144124	72.229528	90.056164	75.370206	70.826871	36.797041	0.416641	0.253988	0.411056	0.260312	0.286644	0.226855	0.313785	0.413979	0.516675	0.963034	0.206005	0.941225	178.823763	6.000000	99.759442	13.313759	5.000000	0.047477	0.866915	4.000000	8.714495	3.026001	3.000000	0.011760	15.711565	2.000000	96.021055	3.452489	3.000000	0.023488	5.811885	6.000000	76.606729	9.413209	5.000000	0.033088	12.568051	2.000000	0.029593	3.814461	2.000000	9.783645	0.899605	4.000000	40.118143	4.543837	5.000000	0.035181	3.450364	5.000000	0.010640	13.609267	2.000000	0.013904	2.191807	5.000000	82.932714	1.485803	6.000000	0.039700	0.443084	3.000000	0.011038	0.694236	1.000000	0.031472	1.751252	5.000000	0.020616	1.668409	5.000000	28.044106	3.091452	5.000000	58.023183	0.873643	2.000000	0.010655	1.243551	3.000000	0.183827	0.650642	1.000000	66.031213	1.897338	1.000000	16.032941	5.042772	2.000000	93.704578	1.306609	2.000000	0.011616	5.737297	4.000000	27.545272	3.383372	6.000000	0.014817	3.069027	1.000000	0.016513	13.523468	3.000000	87.795638	2.962649	3.000000	0.040335	4.038058	5.000000	0.012602	1.278855	6.000000	88.581942	1.681254	4.000000	21.430457
20	1	79.633270	31.777455	79.337752	42.549059	21.913198	600.879639	73.070338	348.964539	64.608979	88.901277	37.241380	26.183796	0.329844	0.288013	0.988758	0.841011	0.741763	0.763575	0.644461	0.507231	0.845653	0.882091	0.924461	0.838028	96.934954	5.000000	63.930194	16.697621	4.000000	0.027056	7.774582	1.000000	25.322085	2.906169	3.000000	0.012281	8.708875	1.000000	84.319727	0.534798	2.000000	0.022901	2.700436	5.000000	98.809499	17.200503	1.000000	0.011968	7.542101	3.000000	0.501783	5.585584	2.000000	20.847357	0.215471	1.000000	15.094927	0.148897	4.000000	0.012444	2.385438	1.000000	0.088745	11.234626	1.000000	0.011493	1.019208	4.000000	30.036288	4.844191	6.000000	0.017690	4.030049	3.000000	0.012724	0.547331	3.000000	0.017302	1.600095	2.000000	0.010648	4.158909	1.000000	22.667453	2.495944	3.000000	2.714485	2.794777	5.000000	0.020857	0.913034	4.000000	0.034878	4.931084	2.000000	93.428795	4.064376	3.000000	93.789630	2.897144	2.000000	42.433431	0.576238	6.000000	0.010712	3.445271	6.000000	70.170901	4.242055	1.000000	0.052376	1.503388	5.000000	0.024394	15.213521	1.000000	71.455463	1.606152	1.000000	0.011282	3.641473	2.000000	0.100188	0.486950	6.000000	50.311125	3.574835	6.000000	8.662584
21	1	16.227001	77.642308	68.194919	34.514971	41.900881	202.037505	61.685213	490.936361	38.029624	43.916776	78.403106	75.319368	0.262646	0.184011	0.993930	0.765696	0.559075	0.416210	0.890874	0.334113	0.150954	0.869861	0.219758	0.909718	172.590608	3.000000	6.319071	14.414616	2.000000	0.017873	17.492212	1.000000	46.366920	1.781946	1.000000	0.011396	0.706477	4.000000	2.707289	2.666526	3.000000	0.038724	12.432688	5.000000	21.279212	7.100967	2.000000	0.016158	2.035291	2.000000	0.014022	5.065717	1.000000	59.251961	0.485982	5.000000	73.497568	1.558432	4.000000	0.032592	2.321465	4.000000	0.022171	13.454849	5.000000	0.018537	1.000743	2.000000	25.578194	3.949992	3.000000	0.010663	2.530487	2.000000	0.017171	0.486330	4.000000	0.012738	3.633691	3.000000	0.011040	3.745705	5.000000	60.195117	0.508624	4.000000	98.513674	0.240520	4.000000	0.016493	5.377590	1.000000	0.050291	1.969371	2.000000	25.849422	2.864605	6.000000	13.939186	3.776057	3.000000	68.164094	1.239509	3.000000	0.017617	0.427288	1.000000	63.544049	4.166599	6.000000	0.017272	0.758477	5.000000	0.015662	7.077630	1.000000	76.802850	3.314466	5.000000	0.013222	2.234810	6.000000	0.077300	1.060787	5.000000	89.065495	1.887199	5.000000	35.596657
